time;ax;ay;az;aT
2.181000;-0.0290;0.1603;0.8069;0.823
2.182000;0.0530;0.1745;0.6604;0.685
2.198000;0.0596;0.1094;0.4590;0.476
2.201000;0.0682;0.1125;0.2289;0.264
2.253000;0.0947;0.1407;0.1376;0.218
2.254000;0.1244;0.1636;0.1156;0.236
2.255000;0.0885;0.1153;0.1378;0.200
2.256000;0.0293;0.0531;0.1623;0.173
2.257000;-0.0447;0.0464;0.1411;0.155
2.261000;-0.0900;0.0190;0.1128;0.146
2.277000;-0.1255;0.0444;0.1265;0.184
2.281000;-0.1743;0.0302;0.2084;0.273
2.323000;-0.1396;-0.0025;0.3860;0.410
2.324000;-0.1044;-0.0334;0.5526;0.563
2.325000;-0.0633;-0.0709;0.6510;0.658
2.326000;-0.0678;-0.0658;0.6056;0.613
2.333000;-0.1344;-0.0222;0.4887;0.507
2.346000;-0.1905;0.0067;0.2928;0.349
2.351000;-0.2319;0.0154;0.1545;0.279
2.365000;-0.2042;0.0155;0.0678;0.216
2.382000;-0.2171;-0.0015;0.0756;0.230
2.383000;-0.2438;0.0161;0.3876;0.458
2.396000;-0.1329;-0.1571;0.0437;0.210
2.401000;-0.1557;-0.1451;-0.1825;0.280
2.447000;-0.0964;-0.0213;0.0439;0.108
2.449000;-0.0694;-0.0365;0.0884;0.118
2.449000;-0.0334;-0.0310;0.1977;0.203
2.450000;0.0352;-0.0202;0.2758;0.279
2.451000;0.0592;0.0061;0.3288;0.334
2.461000;0.0306;0.0147;0.2657;0.268
2.476000;-0.0102;-0.0091;0.1727;0.173
2.481000;0.0153;-0.0289;-0.0232;0.040
2.510000;-0.0959;-0.1324;-0.0457;0.170
2.511000;-0.1496;-0.1872;-0.0767;0.252
2.512000;-0.0436;-0.0825;-0.0347;0.100
2.522000;-0.1037;-0.2490;0.1065;0.290
2.531000;0.0946;-0.1324;0.0727;0.178
2.542000;0.0960;-0.1448;0.1620;0.238
2.551000;0.0873;-0.1573;0.1889;0.261
2.561000;0.1657;-0.1750;0.0612;0.249
2.577000;0.1047;-0.1735;-0.1024;0.227
2.581000;0.0870;-0.0937;-0.0447;0.135
2.628000;0.0632;-0.1181;-0.0923;0.163
2.629000;-0.0392;-0.1833;-0.1339;0.230
2.630000;-0.1637;-0.1704;-0.2029;0.311
2.631000;-0.2874;-0.2327;-0.2527;0.448
2.632000;-0.1332;-0.2081;-0.2331;0.340
2.641000;-0.0310;-0.0913;-0.1980;0.220
2.651000;-0.0661;-0.1010;-0.1292;0.177
2.661000;-0.0858;-0.0527;-0.0218;0.103
2.678000;-0.1137;-0.0153;0.1157;0.163
2.682000;-0.0539;0.0383;0.2138;0.224
2.731000;-0.0210;0.0520;0.3073;0.312
2.733000;-0.0056;0.0550;0.3794;0.383
2.734000;0.0701;0.0514;0.3044;0.317
2.734000;0.0840;0.1106;0.3036;0.334
2.735000;0.0996;0.1583;0.3806;0.424
2.742000;0.0710;0.1327;0.4050;0.432
2.751000;0.0641;0.0933;0.3802;0.397
2.761000;0.0781;0.0986;0.3554;0.377
2.779000;0.0910;0.0480;0.3580;0.373
2.783000;0.0688;0.0171;0.3390;0.346
2.822000;0.0201;0.0391;0.3727;0.375
2.823000;0.0184;0.0642;0.3990;0.405
2.824000;0.0187;0.0402;0.3690;0.372
2.824000;0.0215;0.0387;0.3665;0.369
2.831000;0.0182;0.1047;0.3556;0.371
2.841000;0.0306;0.1513;0.2849;0.324
2.852000;-0.0878;0.1093;0.1484;0.204
2.863000;-0.1093;0.0831;0.1652;0.215
2.881000;-0.0745;0.0706;0.2216;0.244
2.885000;-0.0898;0.0550;0.2360;0.258
2.941000;-0.0854;0.0400;0.2027;0.224
2.942000;-0.0789;0.0590;0.1909;0.215
2.944000;-0.0716;0.0572;0.2127;0.232
2.944000;-0.0637;0.0699;0.2548;0.272
2.945000;-0.0703;0.0613;0.2922;0.307
2.946000;-0.0938;0.0665;0.2780;0.301
2.951000;-0.1381;0.0814;0.3070;0.346
2.961000;-0.1456;0.0478;0.3251;0.359
2.973000;-0.0799;0.0500;0.2809;0.296
2.981000;-0.0002;0.0520;0.2270;0.233
2.991000;0.0188;0.0685;0.2030;0.215
3.001000;-0.0090;0.0708;0.1766;0.190
3.012000;-0.0091;0.1010;0.2065;0.230
3.067000;-0.0144;0.1114;0.1968;0.227
3.069000;-0.0032;0.1079;0.2171;0.242
3.070000;0.0211;0.0799;0.2506;0.264
3.072000;0.0322;0.0336;0.2913;0.295
3.072000;0.0472;0.0379;0.3451;0.350
3.073000;0.0321;0.0804;0.3654;0.375
3.081000;0.0013;0.0696;0.3437;0.351
3.095000;-0.0162;0.0284;0.2442;0.246
3.101000;-0.0231;0.0076;0.1100;0.113
3.141000;-0.0227;-0.0039;-0.0073;0.024
3.142000;-0.0686;-0.0055;-0.0790;0.105
3.143000;-0.0569;-0.0247;-0.1328;0.147
3.144000;-0.0442;-0.0304;-0.2045;0.211
3.151000;-0.0499;-0.0149;-0.1493;0.158
3.161000;-0.0248;-0.0094;-0.0462;0.053
3.172000;0.0074;-0.0187;0.0438;0.048
3.181000;0.0649;-0.0362;0.1327;0.152
3.197000;0.0509;-0.0182;0.1773;0.185
3.201000;0.0359;-0.0237;0.1800;0.185
3.232000;0.0518;-0.0402;0.1600;0.173
3.234000;0.0584;-0.0497;0.1329;0.153
3.235000;0.0374;-0.0589;0.1189;0.138
3.243000;0.0430;-0.0307;0.1336;0.144
3.252000;0.0222;-0.0477;0.1686;0.177
3.262000;-0.0458;-0.0282;0.1616;0.170
3.272000;-0.1143;-0.0480;0.1594;0.202
3.281000;-0.1287;-0.0424;0.1237;0.183
3.295000;-0.1276;-0.0235;0.0125;0.130
3.302000;-0.1188;-0.0352;-0.1022;0.161
3.348000;-0.0487;-0.0260;-0.1953;0.203
3.350000;0.0330;0.0061;-0.2406;0.243
3.351000;0.0559;0.0086;-0.2967;0.302
3.352000;-0.0028;-0.0263;-0.3302;0.331
3.353000;-0.0463;-0.0245;-0.3122;0.317
3.361000;-0.0973;-0.0265;-0.2440;0.264
3.371000;-0.1561;-0.0385;-0.0752;0.177
3.381000;-0.1816;-0.0468;0.1102;0.217
3.395000;-0.1529;-0.0662;0.1962;0.257
3.401000;-0.1716;-0.0818;0.1793;0.261
3.444000;-0.1947;-0.1331;0.1278;0.268
3.446000;-0.1808;-0.1733;0.0499;0.255
3.447000;-0.1400;-0.1494;-0.0279;0.207
3.448000;-0.1484;-0.1264;-0.0507;0.201
3.451000;-0.1644;-0.0887;-0.0363;0.190
3.461000;-0.1541;-0.0125;-0.0051;0.155
3.472000;-0.1032;0.0865;0.0943;0.164
3.481000;-0.0518;0.1743;0.1675;0.247
3.495000;0.0161;0.2277;0.2610;0.347
3.501000;0.0920;0.2554;0.3857;0.472
3.532000;0.2333;0.2997;0.5509;0.669
3.533000;0.2777;0.3025;0.5544;0.690
3.534000;0.3279;0.2912;0.5447;0.699
3.541000;0.3392;0.3120;0.5240;0.698
3.551000;0.3496;0.3173;0.4744;0.669
3.561000;0.3416;0.2894;0.3732;0.583
3.571000;0.3121;0.2730;0.2600;0.489
3.581000;0.3028;0.2806;0.1217;0.430
3.594000;0.2964;0.2367;0.0134;0.380
3.601000;0.3061;0.1743;-0.0242;0.353
3.638000;0.2934;0.1459;-0.0652;0.334
3.640000;0.2765;0.1149;-0.0762;0.309
3.642000;0.2818;0.0790;-0.0177;0.293
3.643000;0.2490;0.0762;0.0780;0.272
3.651000;0.1618;0.0306;0.1235;0.206
3.661000;0.1002;0.0065;0.2409;0.261
3.672000;0.0401;0.0168;0.2973;0.300
3.681000;-0.0168;0.0168;0.3238;0.325
3.697000;-0.0817;0.0143;0.3204;0.331
3.701000;-0.1442;-0.0041;0.3124;0.344
3.727000;-0.1610;0.0080;0.3559;0.391
3.729000;-0.1580;0.0288;0.3707;0.404
3.731000;-0.1407;0.0472;0.3796;0.408
3.741000;-0.1571;0.0329;0.4350;0.464
3.751000;-0.1889;-0.0032;0.5024;0.537
3.761000;-0.2198;-0.0074;0.5361;0.579
3.773000;-0.2164;0.0053;0.5302;0.573
3.781000;-0.2127;0.0382;0.4418;0.492
3.794000;-0.2264;0.0556;0.3702;0.437
3.801000;-0.1999;0.0480;0.3248;0.384
3.834000;-0.1156;0.0491;0.2830;0.310
3.835000;-0.0535;0.0534;0.2758;0.286
3.836000;-0.0306;0.0785;0.2758;0.288
3.844000;-0.0079;0.0866;0.2517;0.266
3.851000;0.0018;0.0293;0.1773;0.180
3.861000;0.0171;0.0175;0.0681;0.072
3.871000;-0.0054;0.0199;0.0044;0.021
3.881000;-0.0037;0.0106;-0.0378;0.039
3.898000;0.0142;-0.0229;-0.0560;0.062
3.901000;0.0250;-0.0564;-0.0693;0.093
3.943000;0.0138;-0.0688;-0.0623;0.094
3.944000;0.0305;-0.0591;0.0179;0.069
3.945000;0.0303;-0.0717;0.1208;0.144
3.946000;0.0231;-0.0855;0.1292;0.157
3.952000;-0.0370;-0.0965;0.1041;0.147
3.961000;-0.0853;-0.0870;0.0696;0.140
3.971000;-0.0875;-0.0951;0.0314;0.133
3.982000;-0.0967;-0.0850;0.0208;0.130
4.001000;-0.1227;-0.0968;-0.0018;0.156
4.003000;-0.1500;-0.0791;0.0092;0.170
4.040000;-0.1527;-0.0666;0.0297;0.169
4.042000;-0.1516;-0.0573;0.0862;0.184
4.043000;-0.1654;-0.0374;0.0599;0.180
4.044000;-0.1467;-0.0305;-0.0070;0.150
4.051000;-0.1621;-0.0497;-0.1182;0.207
4.061000;-0.1573;-0.0264;-0.1827;0.243
4.071000;-0.1650;0.0136;-0.2102;0.268
4.081000;-0.1801;0.0364;-0.2341;0.298
4.096000;-0.1808;0.0274;-0.2531;0.312
4.102000;-0.2037;0.0374;-0.2433;0.320
4.150000;-0.2053;0.0287;-0.1499;0.256
4.152000;-0.1887;0.0420;-0.0996;0.217
4.153000;-0.2006;0.0490;-0.0768;0.220
4.154000;-0.2117;0.0674;-0.1247;0.255
4.154000;-0.2094;0.0878;-0.1545;0.275
4.162000;-0.1998;0.1344;-0.2024;0.314
4.171000;-0.2244;0.1372;-0.2047;0.333
4.181000;-0.2384;0.1112;-0.2212;0.344
4.196000;-0.2694;0.1023;-0.2330;0.371
4.201000;-0.2924;0.0573;-0.2003;0.359
4.241000;-0.2808;0.0347;-0.0982;0.299
4.242000;-0.2743;0.0426;0.0256;0.279
4.243000;-0.2723;0.0406;0.0643;0.283
4.244000;-0.3130;0.0300;0.0769;0.324
4.251000;-0.3156;0.0628;0.0896;0.334
4.261000;-0.2965;0.0868;0.0867;0.321
4.273000;-0.3194;0.1308;0.0252;0.346
4.282000;-0.3260;0.1919;-0.0781;0.386
4.300000;-0.2919;0.2279;-0.0988;0.383
4.303000;-0.2235;0.2459;-0.0860;0.343
4.337000;-0.1909;0.2545;-0.0720;0.326
4.339000;-0.2293;0.2645;-0.0438;0.353
4.340000;-0.2674;0.2527;0.0228;0.369
4.342000;-0.2982;0.2407;0.1121;0.399
4.351000;-0.3010;0.2182;0.2314;0.438
4.361000;-0.2720;0.2148;0.3413;0.486
4.371000;-0.2452;0.2107;0.4620;0.564
4.381000;-0.2180;0.2245;0.5515;0.634
4.396000;-0.2194;0.2575;0.6100;0.698
4.401000;-0.1884;0.3272;0.6410;0.744
4.430000;-0.1413;0.3316;0.6360;0.731
4.432000;-0.0861;0.3094;0.6428;0.719
4.433000;-0.0479;0.2832;0.6817;0.740
4.442000;-0.0195;0.2623;0.7359;0.781
4.451000;0.0015;0.2584;0.8316;0.871
4.461000;0.0230;0.2355;0.9008;0.931
4.471000;0.0769;0.2043;0.9028;0.929
4.482000;0.1158;0.2136;0.8256;0.861
4.503000;0.2007;0.2116;0.7004;0.759
4.506000;0.2791;0.2246;0.2794;0.454
4.542000;0.3614;0.2013;0.0988;0.425
4.544000;0.3563;0.1617;0.0331;0.393
4.545000;0.3552;0.1189;0.0403;0.377
4.546000;0.4146;0.1033;0.0965;0.438
4.551000;0.4307;0.0017;0.2521;0.499
4.562000;0.4870;-0.0192;0.3347;0.591
4.571000;0.4946;-0.1009;0.3732;0.628
4.581000;0.5039;-0.1847;0.4299;0.688
4.597000;0.5410;-0.2278;0.4937;0.767
4.601000;0.5449;-0.2266;0.6019;0.843
4.640000;0.5326;-0.1843;0.7172;0.912
4.642000;0.5174;-0.1065;0.7643;0.929
4.643000;0.5535;-0.0054;0.7622;0.942
4.644000;0.5896;0.0911;0.6955;0.916
4.651000;0.6512;0.1640;0.5006;0.838
4.662000;0.7052;0.2480;0.2601;0.791
4.671000;0.7463;0.3232;0.0123;0.813
4.682000;0.7846;0.4086;-0.1949;0.906
4.704000;0.7855;0.4892;-0.3736;0.998
4.706000;0.8071;0.5203;-0.5296;1.097
4.741000;0.8416;0.5231;-0.6748;1.199
4.743000;0.8414;0.4767;-0.7493;1.223
4.744000;0.8170;0.4024;-0.7303;1.167
4.745000;0.8279;0.3862;-0.6681;1.132
4.751000;0.8188;0.3960;-0.6225;1.102
4.762000;0.7129;0.3995;-0.6473;1.042
4.771000;0.5768;0.3926;-0.7856;1.051
4.781000;0.4214;0.3741;-0.9847;1.135
4.797000;0.2956;0.3320;-1.1226;1.207
4.801000;0.2220;0.2690;-1.1310;1.184
4.850000;0.1915;0.2177;-0.9730;1.015
4.852000;0.1795;0.2086;-0.7023;0.754
4.853000;0.1221;0.2289;-0.4136;0.488
4.854000;0.0416;0.2925;-0.0470;0.299
4.855000;-0.0346;0.2812;0.0982;0.300
4.861000;-0.0755;0.2911;0.1908;0.356
4.871000;-0.1771;0.3118;0.2810;0.456
4.881000;-0.2474;0.2564;0.3271;0.484
4.898000;-0.3176;0.1912;0.3433;0.505
4.902000;-0.3693;0.2269;0.3571;0.562
4.935000;-0.4493;0.3103;0.4033;0.679
4.937000;-0.5584;0.3467;0.4938;0.822
4.938000;-0.6582;0.3855;0.5735;0.954
4.946000;-0.6879;0.4242;0.5921;1.002
4.951000;-0.7483;0.4471;0.5820;1.048
4.962000;-0.8104;0.4780;0.5669;1.098
4.971000;-0.8214;0.4967;0.5003;1.082
4.981000;-0.8345;0.5508;0.4455;1.095
4.997000;-0.8408;0.5933;0.4289;1.115
5.002000;-0.8064;0.6391;0.3860;1.099
5.037000;-0.7464;0.6520;0.3274;1.044
5.038000;-0.7048;0.6784;0.3526;1.040
5.038000;-0.7116;0.6371;0.3322;1.011
5.041000;-0.6724;0.6092;0.3166;0.961
5.051000;-0.6425;0.5671;0.3332;0.920
5.061000;-0.5823;0.5584;0.3966;0.899
5.071000;-0.5049;0.5812;0.4335;0.884
5.081000;-0.4358;0.6035;0.4298;0.860
5.098000;-0.4087;0.6009;0.4046;0.832
5.102000;-0.3812;0.5937;0.3304;0.779
5.134000;-0.3431;0.5980;0.2394;0.730
5.135000;-0.3337;0.5950;0.1857;0.707
5.136000;-0.3128;0.6020;0.2182;0.713
5.143000;-0.2928;0.6424;0.2687;0.755
5.151000;-0.2260;0.7100;0.2918;0.800
5.162000;-0.1817;0.7259;0.2683;0.795
5.171000;-0.0880;0.7759;0.0628;0.783
5.181000;0.0076;0.8491;-0.0111;0.849
5.197000;0.0925;0.8946;0.0060;0.899
5.201000;0.1708;0.9033;0.0720;0.922
5.236000;0.2589;0.8757;0.1367;0.923
5.237000;0.3356;0.8662;0.1509;0.941
5.238000;0.3803;0.8409;0.1182;0.930
5.245000;0.3240;0.8122;0.1596;0.889
5.251000;0.2691;0.7654;0.1328;0.822
5.261000;0.3034;0.7644;0.1873;0.844
5.271000;0.4082;0.7566;0.1845;0.879
5.281000;0.5195;0.7203;0.1015;0.894
5.298000;0.6395;0.7020;0.0485;0.951
5.303000;0.7455;0.6753;0.0074;1.006
5.339000;0.7732;0.6152;-0.0779;0.991
5.341000;0.6957;0.4968;-0.1107;0.862
5.342000;0.6229;0.3617;-0.2545;0.764
5.344000;0.4888;0.2857;-0.1587;0.588
5.351000;0.2289;0.2568;0.0080;0.344
5.361000;0.0574;0.2077;0.0960;0.236
5.371000;-0.0096;0.1269;0.2236;0.257
5.383000;-0.0586;0.0756;0.3240;0.338
5.400000;-0.1119;0.0145;0.4259;0.441
5.404000;-0.2717;-0.4690;0.5830;0.796
5.443000;-0.7404;-1.5011;0.8756;1.889
5.445000;-1.1132;-2.5835;1.5917;3.232
5.446000;-1.2965;-3.4279;2.3219;4.339
5.448000;-1.1286;-3.6887;3.2445;5.041
5.451000;-0.6950;-3.4698;4.5443;5.760
5.462000;-0.4606;-2.8571;5.6049;6.308
5.471000;-0.2961;-2.1786;5.6664;6.078
5.481000;-0.5558;-1.8896;4.6336;5.035
5.492000;-0.8283;-1.6995;3.0656;3.602
5.501000;-1.2316;-1.5199;0.0943;1.958
5.532000;-1.4905;-1.5909;-1.0598;2.424
5.534000;-1.6941;-1.6235;-1.8450;2.985
5.535000;-1.7633;-1.5863;-1.9131;3.047
5.543000;-1.6157;-1.5431;-1.3933;2.633
