time;ax;ay;az;aT
1.926000;-0.0135;-0.1256;0.2084;0.244
1.928000;-0.1108;-0.2424;0.1800;0.322
1.936000;-0.2823;-0.3113;0.0982;0.432
1.951000;-0.3911;-0.3449;-0.0970;0.530
1.952000;-0.4167;-0.3019;-0.2336;0.565
1.971000;-0.3258;-0.1538;-0.2820;0.458
1.972000;-0.1676;0.0357;-0.2486;0.302
1.982000;0.0278;0.2388;-0.2173;0.324
1.998000;0.2149;0.4009;-0.1821;0.490
2.000000;0.2719;0.4522;-0.1988;0.564
2.015000;0.1886;0.3816;-0.2113;0.475
2.020000;0.0446;0.2572;-0.2263;0.346
2.044000;-0.0774;0.1600;-0.3465;0.389
2.045000;-0.1853;0.1086;-0.4726;0.519
2.051000;-0.2804;0.1235;-0.4976;0.584
2.062000;-0.2815;0.1181;-0.2613;0.402
2.070000;-0.1976;0.0897;0.0471;0.222
2.081000;-0.1439;0.0171;0.3509;0.380
2.099000;-0.1540;-0.0679;0.5818;0.606
2.101000;-0.2130;-0.1779;0.6809;0.735
2.118000;-0.2907;-0.2352;0.7242;0.815
2.121000;-0.3269;-0.2595;0.7162;0.829
2.130000;-0.3306;-0.2723;0.6568;0.784
2.141000;-0.3760;-0.2701;0.4500;0.646
2.150000;-0.3361;-0.1671;0.4245;0.567
2.161000;-0.2627;-0.1351;0.2540;0.390
2.170000;-0.1697;-0.1437;0.5320;0.577
2.181000;-0.1280;-0.2561;0.6242;0.687
2.196000;-0.1864;-0.2207;0.6181;0.682
2.201000;-0.1928;-0.1859;0.6394;0.693
2.215000;-0.1781;-0.1915;0.6470;0.698
2.220000;-0.0987;-0.1230;0.5499;0.572
2.231000;-0.0214;-0.0605;0.3511;0.357
2.242000;-0.0013;-0.0021;0.1692;0.169
2.250000;-0.0211;0.0413;0.0079;0.047
2.261000;-0.0327;0.0843;-0.0958;0.132
2.270000;-0.0809;0.0215;-0.1232;0.149
2.281000;-0.1225;-0.0192;-0.1738;0.214
2.295000;-0.1356;-0.0864;-0.2218;0.274
2.300000;-0.1225;-0.0983;-0.2939;0.333
2.323000;-0.0630;-0.0639;-0.3724;0.383
2.325000;-0.0179;0.0333;-0.3702;0.372
2.331000;0.0340;0.1205;-0.2649;0.293
2.341000;0.1207;0.1468;-0.1326;0.232
2.351000;0.1835;0.1318;-0.0103;0.226
2.362000;0.2009;0.0859;0.0651;0.228
2.370000;0.1647;0.0364;0.1610;0.233
2.381000;0.1425;0.0271;0.1589;0.215
2.395000;0.1265;-0.0103;0.0912;0.156
2.401000;0.1216;-0.0166;0.0367;0.128
2.424000;0.0827;-0.0142;0.0682;0.108
2.426000;0.0638;-0.0107;0.1607;0.173
2.431000;0.0693;0.0006;0.2163;0.227
2.441000;0.1112;0.0284;0.2528;0.278
2.450000;0.2072;0.1021;0.3208;0.395
2.461000;0.3685;0.1965;0.3150;0.523
2.471000;0.5420;0.3118;0.2629;0.678
2.482000;0.6618;0.4107;0.2793;0.827
2.494000;0.7523;0.4414;0.2986;0.922
2.501000;0.7364;0.4358;0.2012;0.879
2.515000;0.3622;0.2493;0.0765;0.446
2.521000;0.1907;0.1138;0.0161;0.223
2.544000;0.1089;0.0375;0.1084;0.158
2.546000;0.1089;0.0206;0.2202;0.247
2.551000;0.1816;0.0549;0.3089;0.363
2.561000;0.2185;0.0785;0.3401;0.412
2.571000;0.2261;0.0891;0.2820;0.372
2.581000;0.1988;0.0504;0.1598;0.260
2.592000;0.1590;-0.0262;0.0044;0.161
2.601000;0.0717;-0.0890;-0.1101;0.159
2.612000;-0.0324;-0.1566;-0.0719;0.175
2.620000;-0.0606;-0.1832;0.1145;0.224
2.645000;0.0135;-0.1639;0.3086;0.350
2.647000;0.0681;-0.1157;0.4212;0.442
2.651000;0.0952;-0.0553;0.4014;0.416
2.661000;0.1156;0.0054;0.2854;0.308
2.670000;0.1580;0.0399;0.1560;0.226
2.681000;0.1711;0.0426;0.0680;0.189
2.692000;0.1089;0.0425;-0.0852;0.145
2.700000;0.0342;0.0680;-0.2297;0.242
2.711000;-0.0415;0.0575;-0.2921;0.301
2.721000;-0.0722;0.0137;-0.3455;0.353
2.732000;-0.1318;-0.0301;-0.3375;0.364
2.770000;-0.2221;-0.0602;-0.2099;0.311
2.771000;-0.2572;-0.1094;-0.0736;0.289
2.772000;-0.2577;-0.1065;0.0728;0.288
2.773000;-0.2369;-0.0650;0.1819;0.306
2.781000;-0.2207;-0.0103;0.2603;0.341
2.792000;-0.1901;0.0711;0.2702;0.338
2.801000;-0.1225;0.1260;0.1985;0.265
2.811000;-0.0924;0.1834;0.0713;0.217
2.820000;-0.0807;0.1794;-0.1270;0.234
2.831000;-0.0905;0.1549;-0.2929;0.343
2.851000;-0.0980;0.1124;-0.2307;0.275
2.852000;-0.0847;0.0553;-0.1119;0.151
2.860000;-0.1083;0.0197;-0.0107;0.111
2.870000;-0.1396;0.0142;0.0875;0.165
2.880000;-0.1815;-0.0244;0.2461;0.307
2.892000;-0.1875;-0.0835;0.3456;0.402
2.901000;-0.1945;-0.1117;0.3471;0.413
2.911000;-0.1846;-0.0991;0.2616;0.335
2.921000;-0.1334;-0.0687;0.1216;0.193
2.931000;-0.0789;-0.0304;0.0218;0.087
2.955000;-0.0391;0.0224;-0.0453;0.064
2.961000;-0.0880;0.0465;0.0439;0.109
2.970000;-0.1356;-0.0194;0.1802;0.226
2.981000;-0.1664;-0.0885;0.2859;0.342
2.993000;-0.2042;-0.1067;0.3064;0.383
3.001000;-0.1899;-0.0734;0.2107;0.293
3.012000;-0.1393;-0.0507;0.0305;0.151
3.021000;-0.1086;0.0191;-0.0859;0.140
3.030000;-0.0695;0.1160;-0.0838;0.159
3.062000;0.0018;0.2009;0.0418;0.205
3.064000;0.0729;0.2306;0.2080;0.319
3.065000;0.0906;0.2387;0.3540;0.436
3.071000;0.0774;0.1869;0.3874;0.437
3.081000;0.0070;0.1232;0.3694;0.389
3.094000;-0.0615;0.0657;0.2890;0.303
3.101000;-0.1090;0.0169;0.2145;0.241
3.111000;-0.1400;0.0292;0.2081;0.253
3.120000;-0.1130;0.0938;0.2571;0.296
3.132000;-0.0691;0.1470;0.2978;0.339
3.154000;0.0585;0.2040;0.2743;0.347
3.156000;0.0591;0.2043;0.2742;0.347
3.164000;0.0621;0.1449;0.2015;0.256
3.170000;0.0133;0.0232;0.2928;0.294
3.181000;0.0111;0.0141;0.3804;0.381
3.192000;0.0165;0.0171;0.3878;0.389
3.201000;0.0069;0.0030;0.3283;0.328
3.211000;0.0125;-0.0159;0.3000;0.301
3.220000;0.0304;-0.0290;0.3064;0.309
3.231000;0.0180;-0.0300;0.2829;0.285
3.258000;-0.0081;-0.0627;0.2500;0.258
3.259000;-0.0153;-0.0899;0.1550;0.180
3.261000;0.0029;-0.1059;0.0639;0.124
3.270000;0.0265;-0.0522;0.0068;0.059
3.281000;0.0441;0.0174;-0.1147;0.124
3.294000;0.0680;0.0829;-0.2018;0.229
3.300000;0.0577;0.1016;-0.1840;0.218
3.311000;0.0558;0.0562;-0.1069;0.133
3.321000;-0.0007;-0.0341;-0.0210;0.040
3.335000;-0.0619;-0.0706;0.0537;0.108
3.347000;-0.0410;-0.0442;0.0300;0.067
3.371000;0.0334;-0.0067;0.0181;0.039
3.373000;0.1275;0.0704;0.0194;0.147
3.376000;0.1734;0.1219;-0.0091;0.212
3.381000;0.1401;0.0918;0.1205;0.206
3.393000;0.0491;0.0303;0.2419;0.249
3.401000;0.1078;0.1018;0.1633;0.221
3.411000;0.1112;0.1436;-0.2190;0.285
3.420000;0.1103;0.1171;-0.4337;0.463
3.432000;0.0954;0.0956;-0.4402;0.460
3.457000;0.0878;0.1020;-0.3474;0.373
3.461000;0.0520;0.0536;-0.0362;0.083
3.462000;-0.0119;-0.0826;0.2640;0.277
3.471000;0.0813;-0.1272;0.4754;0.499
3.482000;0.0132;-0.0665;0.4414;0.447
3.491000;0.0023;0.0071;0.2291;0.229
3.501000;0.1145;0.1329;-0.3326;0.376
3.515000;0.1909;0.2135;-0.5037;0.579
3.557000;0.2185;0.2396;-0.4973;0.594
3.558000;0.0459;0.0955;-0.0076;0.106
3.559000;-0.0211;-0.0113;0.2979;0.299
3.561000;-0.0267;-0.0452;0.3648;0.369
3.570000;-0.0469;-0.0570;0.3278;0.336
3.581000;-0.0947;-0.0543;0.3546;0.371
3.590000;-0.0329;0.0069;0.1381;0.142
3.601000;0.0448;0.0876;-0.0592;0.115
3.618000;0.0241;0.1118;-0.2073;0.237
3.663000;-0.0650;0.0835;-0.2729;0.293
3.665000;-0.1057;0.0787;-0.2525;0.285
3.665000;-0.1137;0.0830;-0.0497;0.149
3.666000;-0.0839;0.0882;0.3152;0.338
3.667000;-0.0378;0.0830;0.6796;0.686
3.671000;-0.0636;0.0753;0.9080;0.913
3.681000;-0.1487;0.0555;1.0979;1.109
3.690000;-0.1876;0.0100;1.0973;1.113
3.701000;-0.2065;0.0238;0.8367;0.862
3.723000;-0.1921;0.1012;0.5148;0.559
3.726000;-0.1432;0.1856;0.1707;0.290
3.731000;-0.0969;0.2471;-0.0333;0.267
3.741000;-0.0311;0.3008;-0.1130;0.323
3.764000;0.0546;0.3537;-0.1629;0.393
3.765000;0.0727;0.3754;-0.1852;0.425
3.771000;0.0190;0.3491;-0.0806;0.359
3.781000;-0.0227;0.2770;0.1067;0.298
3.794000;-0.0494;0.1987;0.2738;0.342
3.801000;-0.0681;0.1385;0.2928;0.331
3.812000;-0.0837;0.1219;0.2378;0.280
3.820000;0.0130;0.0986;0.2322;0.253
3.832000;0.3045;0.1586;0.3573;0.496
3.842000;0.2867;0.1675;0.4312;0.544
3.863000;0.2150;0.0895;0.4528;0.509
3.864000;0.1010;-0.0322;0.4015;0.415
3.870000;-0.0327;-0.2491;0.4147;0.485
3.881000;-0.1478;-0.3837;0.3774;0.558
3.890000;-0.1679;-0.3667;0.2478;0.473
3.901000;-0.1160;-0.2348;0.0836;0.275
3.916000;-0.1080;-0.0691;-0.1100;0.169
3.922000;-0.1700;0.0179;-0.1464;0.225
3.949000;-0.2277;0.0450;-0.0661;0.241
3.951000;-0.2620;-0.0708;-0.2607;0.376
3.953000;-0.2046;0.0493;-0.1585;0.263
3.961000;-0.1622;0.0580;-0.3401;0.381
3.970000;-0.2057;0.0991;-0.5603;0.605
3.981000;-0.2229;0.1499;-0.7119;0.761
3.991000;-0.2622;0.1787;-0.8432;0.901
4.001000;-0.3636;0.1566;-0.8786;0.964
4.015000;-0.4931;0.1495;-0.7476;0.908
4.020000;-0.5221;0.1417;-0.5144;0.746
4.045000;-0.4575;0.0868;-0.3355;0.574
4.046000;-0.4376;0.0258;-0.1746;0.472
4.050000;-0.4525;0.0151;0.0351;0.454
4.061000;-0.4106;-0.0055;0.1790;0.448
4.070000;-0.2905;-0.0348;0.2463;0.382
4.081000;-0.1002;-0.0789;0.2845;0.312
4.091000;0.1083;-0.1136;0.3689;0.401
4.101000;0.2678;-0.1592;0.5235;0.609
4.114000;0.3998;-0.1860;0.6040;0.748
4.120000;0.5245;-0.1765;0.5771;0.800
4.153000;0.5923;-0.1564;0.4308;0.749
4.154000;0.5991;-0.1716;0.1586;0.643
4.155000;0.5182;-0.1629;-0.2240;0.588
4.190000;0.1438;-0.2038;-0.6827;0.727
4.192000;0.0541;-0.2157;-0.7329;0.766
4.193000;0.0241;-0.1858;-0.6587;0.685
4.195000;0.0699;-0.0373;-0.5095;0.516
4.203000;0.1095;0.1308;-0.4079;0.442
4.235000;0.1891;0.3246;-0.3570;0.518
4.237000;0.3024;0.4751;-0.2366;0.611
4.238000;0.4494;0.5112;-0.1499;0.697
4.247000;0.5236;0.4373;-0.0113;0.682
4.251000;0.5529;0.3023;0.3697;0.731
4.261000;0.5136;0.1201;0.8036;0.961
4.270000;0.4697;0.0167;1.1675;1.259
4.289000;0.4587;0.0256;1.3382;1.415
4.302000;0.4804;0.2294;1.0386;1.167
4.342000;0.5228;0.3177;0.5765;0.841
4.343000;0.5305;0.3421;0.1965;0.661
4.344000;0.3979;0.2735;-0.0448;0.485
4.345000;0.2117;0.1534;-0.1568;0.305
4.351000;0.0431;0.0396;-0.3116;0.317
4.361000;-0.1036;-0.0282;-0.4180;0.432
4.370000;-0.2086;-0.0747;-0.4266;0.481
4.380000;-0.2270;-0.0673;-0.3072;0.388
4.390000;-0.1061;-0.0101;-0.1130;0.155
4.400000;0.0858;0.1165;-0.0318;0.148
4.412000;0.2890;0.2218;0.0538;0.368
4.420000;0.4490;0.3255;0.0993;0.563
4.438000;0.5215;0.3764;0.1118;0.653
4.440000;0.4982;0.3723;0.2457;0.669
4.450000;0.3786;0.3195;0.2724;0.565
4.461000;0.1717;0.2293;0.3723;0.470
4.470000;-0.0033;0.1269;0.4664;0.483
4.481000;-0.1660;0.0741;0.4639;0.498
4.490000;-0.2834;0.1054;0.5816;0.655
4.500000;-0.1128;0.3209;0.6951;0.774
4.514000;-0.0795;0.3246;0.5695;0.660
4.520000;-0.1846;0.3074;0.2195;0.420
4.542000;-0.3788;0.2275;-0.1349;0.462
4.543000;-0.6337;0.0767;-0.2547;0.687
4.551000;-0.9262;-0.0301;-0.1247;0.935
4.561000;-1.1850;-0.0777;0.0495;1.189
4.570000;-1.2541;-0.0119;-0.0523;1.255
4.581000;-1.2155;0.0664;-0.2926;1.252
4.590000;-1.1212;0.1720;-0.5397;1.256
4.600000;-0.9936;0.3040;-0.7792;1.299
4.614000;-0.9073;0.4298;-0.9048;1.352
4.621000;-0.8125;0.4840;-0.8667;1.283
4.638000;-0.7200;0.5257;-0.7394;1.158
4.641000;-0.6193;0.6379;-0.6360;1.093
4.651000;-0.5298;0.8359;-0.6880;1.205
4.661000;-0.4826;0.9958;-0.8934;1.422
4.670000;-0.4559;1.0412;-1.1406;1.610
4.680000;-0.3924;0.9934;-1.3540;1.725
4.690000;-0.2997;0.8682;-1.4603;1.725
4.701000;-0.1992;0.6571;-1.3204;1.488
4.716000;-0.1655;0.3537;-0.9608;1.037
4.721000;-0.1705;0.0869;-0.4416;0.481
4.752000;-0.1877;-0.0980;-0.0190;0.213
4.754000;-0.3256;-0.3375;0.4474;0.648
4.754000;-0.5107;-0.5042;0.6834;0.991
4.761000;-0.6705;-0.6450;0.6510;1.136
4.771000;-0.8012;-0.6588;0.3158;1.084
4.780000;-0.8439;-0.5864;-0.1449;1.038
4.790000;-0.7592;-0.3788;-0.5730;1.024
4.801000;-0.6159;-0.0692;-0.8330;1.038
4.816000;-0.3528;0.5474;-0.9295;1.135
4.845000;-0.2417;0.7805;-0.8572;1.184
4.846000;-0.0918;1.1009;-0.8892;1.418
4.851000;-0.1364;1.2836;-1.0037;1.635
4.861000;-0.1766;1.4350;-0.9378;1.723
4.870000;-0.1479;1.5510;-0.7040;1.710
4.881000;-0.0835;1.6197;-0.3758;1.665
4.890000;-0.0330;1.6811;0.0249;1.682
4.900000;0.0205;1.7505;0.3438;1.784
4.914000;0.0405;1.7270;0.5813;1.823
4.920000;-0.0076;1.6463;0.8210;1.840
4.937000;-0.0217;1.6128;0.9756;1.885
4.940000;-0.0880;1.4968;1.1093;1.865
4.950000;-0.1960;1.3701;1.3486;1.932
4.963000;-0.2556;1.2708;1.5811;2.045
4.970000;-0.2197;1.2643;1.7387;2.161
4.981000;-0.0617;1.3040;1.8840;2.292
4.990000;0.2944;1.3218;2.0780;2.480
5.000000;0.6415;1.2490;2.4311;2.807
5.015000;0.9067;1.0735;2.7770;3.112
5.020000;1.0234;0.7610;2.9950;3.255
5.043000;0.9039;0.3330;3.1918;3.334
5.045000;0.5649;-0.1725;3.3433;3.395
5.050000;0.2748;-0.6075;3.3313;3.397
5.061000;0.3066;-0.9393;3.1246;3.277
5.070000;0.6288;-1.0259;2.8776;3.119
5.080000;1.0360;-0.9134;2.7022;3.035
5.090000;1.4335;-0.7027;2.5069;2.972
5.100000;1.7946;-0.5264;2.2209;2.903
5.115000;1.9758;-0.4781;1.9557;2.821
5.122000;1.8673;-0.5521;1.6211;2.534
5.153000;1.5859;-0.6580;1.0297;2.002
5.155000;1.3122;-0.7378;0.3235;1.540
5.156000;1.1312;-0.8187;-0.9685;1.699
5.163000;0.8777;-0.7388;-1.3629;1.781
5.170000;0.7508;-0.6883;-1.5801;1.880
5.180000;0.6836;-0.5625;-1.7547;1.965
5.190000;0.6417;-0.3707;-1.9447;2.081
5.201000;0.6034;-0.2186;-2.0386;2.137
5.216000;0.4760;-0.1455;-2.0670;2.126
5.221000;0.2307;-0.1659;-1.9612;1.982
5.250000;-0.0527;-0.2157;-1.8142;1.828
5.251000;-0.2772;-0.2632;-1.7327;1.774
5.253000;-0.3924;-0.2546;-1.7672;1.828
5.262000;-0.4405;-0.2176;-1.7845;1.851
5.270000;-0.4470;-0.1533;-1.7955;1.857
5.281000;-0.4069;-0.0017;-1.7487;1.795
5.291000;-0.2542;0.2215;-1.5408;1.577
5.300000;0.0072;0.4682;-1.3048;1.386
5.316000;0.2009;0.6364;-1.0580;1.251
5.321000;0.2195;0.6973;-0.6818;1.000
5.347000;0.1983;0.6833;-0.3736;0.804
5.349000;0.1673;0.6056;-0.2910;0.692
5.350000;0.0978;0.4945;-0.3645;0.622
5.362000;-0.0094;0.3931;-0.4875;0.626
5.370000;-0.0433;0.3401;-0.5726;0.667
5.380000;-0.0470;0.2973;-0.6008;0.672
5.391000;-0.0621;0.2560;-0.6133;0.667
5.401000;-0.1546;0.1772;-0.4633;0.520
5.412000;-0.2514;0.1137;-0.1871;0.333
5.422000;-0.2858;0.0701;-0.0233;0.295
5.468000;-0.2977;0.0517;-0.0042;0.302
5.470000;-0.2692;0.1073;-0.0547;0.295
5.471000;-0.1867;0.2017;-0.1008;0.293
5.472000;-0.0329;0.2833;-0.1860;0.341
5.473000;0.2243;0.4724;-0.0580;0.526
5.481000;0.2273;0.4693;-0.0567;0.525
5.490000;0.5724;0.6329;0.0927;0.858
5.501000;0.6898;0.6570;0.0685;0.955
5.516000;0.7081;0.6363;0.0097;0.952
