time;ax;ay;az;aT
0.340000;0.0842;-0.1347;-0.3169;0.355
0.344000;0.0559;-0.1306;-0.3524;0.380
0.349000;0.0256;-0.1191;-0.3997;0.418
0.354000;0.0052;-0.1381;-0.4134;0.436
0.360000;-0.0460;-0.1399;-0.4272;0.452
0.365000;-0.0780;-0.1674;-0.4032;0.443
0.372000;-0.0768;-0.1725;-0.3844;0.428
0.374000;-0.0568;-0.1797;-0.3730;0.418
0.378000;-0.0393;-0.1438;-0.3357;0.367
0.384000;-0.0526;-0.1365;-0.3558;0.385
0.390000;-0.0253;-0.1124;-0.3757;0.393
0.394000;-0.0431;-0.0881;-0.4241;0.435
0.399000;-0.0388;-0.0682;-0.4557;0.462
0.404000;-0.0247;-0.0501;-0.4422;0.446
0.409000;-0.0202;-0.0671;-0.4101;0.416
0.414000;0.0080;-0.0668;-0.3665;0.373
0.418000;0.0098;-0.0758;-0.3259;0.335
0.428000;0.0088;-0.0843;-0.2762;0.289
0.429000;-0.0044;-0.0903;-0.1986;0.218
0.433000;-0.0014;-0.0964;-0.1239;0.157
0.442000;-0.0394;-0.1027;-0.0331;0.115
0.444000;-0.0565;-0.0811;0.0285;0.103
0.448000;-0.0644;-0.0720;0.1302;0.162
0.453000;-0.0467;-0.0635;0.1600;0.178
0.458000;-0.0245;-0.0200;0.1684;0.171
0.463000;-0.0265;-0.0154;0.1057;0.110
0.467000;-0.0403;-0.0325;0.0295;0.060
0.472000;-0.0327;-0.0662;-0.0389;0.084
0.477000;-0.0487;-0.0782;-0.0546;0.107
0.482000;-0.0381;-0.1064;-0.0845;0.141
0.488000;-0.0012;-0.0793;-0.0407;0.089
0.492000;0.0475;-0.0781;-0.0211;0.094
0.496000;0.1149;-0.0596;0.0336;0.134
0.501000;0.1438;-0.0360;0.1564;0.216
0.507000;0.1180;-0.0311;0.2093;0.242
0.511000;0.0643;0.0096;0.2640;0.272
0.517000;0.0520;0.0433;0.3301;0.337
0.522000;0.0285;0.0506;0.3422;0.347
0.527000;0.0626;0.0601;0.3925;0.402
0.531000;0.0492;0.0407;0.4070;0.412
0.537000;0.0456;0.0567;0.3621;0.369
0.543000;0.0539;0.0674;0.2914;0.304
0.545000;0.0523;0.0111;0.2402;0.246
0.550000;0.0124;0.0098;0.1797;0.180
0.555000;0.0297;0.0204;0.1266;0.132
0.560000;0.0448;0.0119;0.1096;0.119
0.565000;0.0386;-0.0038;0.0855;0.094
0.570000;0.0614;-0.0172;0.0974;0.116
0.575000;0.0512;-0.0406;0.0404;0.077
0.580000;0.0174;-0.0855;0.0433;0.097
0.585000;-0.0539;-0.0473;0.0320;0.079
0.590000;-0.0773;-0.0261;0.0734;0.110
0.594000;-0.0719;-0.0340;0.0503;0.094
0.599000;-0.0285;-0.0114;-0.0391;0.050
0.606000;-0.0450;-0.0202;-0.1114;0.122
0.610000;-0.0760;-0.0388;-0.1546;0.177
0.615000;-0.1115;-0.0384;-0.1547;0.195
0.620000;-0.1136;-0.0095;-0.1429;0.183
0.630000;-0.0996;-0.0140;-0.1145;0.152
0.631000;-0.0840;-0.0090;-0.0982;0.130
0.636000;-0.0620;-0.0445;-0.0773;0.109
0.639000;-0.0431;-0.0466;-0.0969;0.116
0.654000;-0.0056;-0.0817;-0.1279;0.152
0.655000;0.0623;-0.1211;-0.1089;0.174
0.655000;0.0770;-0.1290;-0.0831;0.172
0.659000;0.0676;-0.1198;-0.0625;0.151
0.663000;0.0296;-0.0605;-0.0492;0.083
0.668000;-0.0081;-0.0440;-0.0410;0.061
0.673000;-0.0478;-0.0221;-0.0758;0.092
0.678000;-0.0775;-0.0025;-0.0582;0.097
0.683000;-0.0784;-0.0133;-0.0718;0.107
0.688000;-0.0387;-0.0020;-0.0262;0.047
0.693000;-0.0371;-0.0142;0.0141;0.042
0.698000;-0.0352;-0.0500;0.0494;0.079
0.703000;-0.0331;-0.0355;0.1390;0.147
0.707000;-0.0594;-0.0499;0.2184;0.232
0.712000;-0.0737;-0.0336;0.2712;0.283
0.718000;-0.1075;-0.0488;0.2596;0.285
0.723000;-0.1012;0.0019;0.2507;0.270
0.727000;-0.0978;0.0398;0.2136;0.238
0.732000;-0.0826;0.0555;0.1532;0.183
0.738000;-0.0531;0.0376;0.0957;0.116
0.742000;-0.0473;0.0435;-0.0039;0.064
0.747000;-0.0437;0.0401;-0.0457;0.075
0.752000;-0.0471;0.0467;-0.0827;0.106
0.756000;-0.0055;0.0396;-0.1385;0.144
0.761000;-0.0259;0.0478;-0.1729;0.181
0.766000;-0.0272;0.0352;-0.1953;0.200
0.772000;-0.0640;0.0190;-0.2037;0.214
0.778000;-0.0626;0.0273;-0.1908;0.203
0.781000;-0.0972;0.0243;-0.1949;0.219
0.785000;-0.0868;0.0123;-0.1470;0.171
0.791000;-0.0465;-0.0228;-0.1496;0.158
0.796000;-0.0284;-0.0266;-0.1071;0.114
0.801000;0.0102;-0.0469;-0.0840;0.097
0.808000;0.0362;-0.0626;-0.0396;0.082
0.813000;0.0524;-0.0524;-0.0548;0.092
0.815000;0.0635;-0.0430;-0.0744;0.107
0.820000;0.0557;-0.0769;-0.0391;0.103
0.831000;0.0480;-0.0732;-0.0109;0.088
0.831000;0.0567;-0.0750;-0.0278;0.098
0.835000;0.0487;-0.0749;-0.0088;0.090
0.840000;0.0191;-0.0611;0.0221;0.068
0.845000;0.0184;-0.0359;0.0149;0.043
0.849000;-0.0083;-0.0445;0.0411;0.061
0.855000;-0.0017;-0.0628;-0.0230;0.067
0.859000;-0.0215;-0.0739;-0.0581;0.096
0.864000;0.0040;-0.1227;-0.1238;0.174
0.869000;0.0435;-0.0947;-0.1629;0.193
0.874000;0.0712;-0.0543;-0.1569;0.181
0.879000;0.1015;-0.0326;-0.0965;0.144
0.884000;0.0946;0.0035;-0.0153;0.096
0.890000;0.0627;0.0424;0.0460;0.089
0.893000;0.0603;0.0884;0.0973;0.145
0.899000;0.0704;0.1488;-0.0061;0.165
0.903000;0.0071;0.1494;0.3065;0.341
0.908000;-0.0413;0.1383;0.3887;0.415
0.913000;-0.0606;0.1703;0.3491;0.393
0.918000;-0.0321;0.1736;0.4949;0.526
0.924000;-0.0203;0.1992;0.5664;0.601
0.928000;0.0345;0.2079;0.6449;0.678
0.933000;0.0322;0.2065;0.7137;0.744
0.938000;0.0586;0.2528;0.7227;0.768
0.943000;0.0469;0.2559;0.7150;0.761
0.948000;0.0235;0.2466;0.7314;0.772
0.952000;0.0100;0.2489;0.7073;0.750
0.959000;-0.0106;0.2749;0.6858;0.739
0.962000;-0.0026;0.2690;0.7099;0.759
0.967000;0.0052;0.2818;0.7651;0.815
0.972000;0.0011;0.2749;0.7630;0.811
0.977000;0.0259;0.3053;0.7780;0.836
0.982000;0.0461;0.3012;0.7622;0.821
0.987000;0.0472;0.3011;0.7038;0.767
0.992000;0.0362;0.2905;0.6245;0.690
0.997000;0.0414;0.2958;0.5051;0.587
1.001000;0.0723;0.2982;0.4101;0.512
1.007000;0.1001;0.2930;0.3251;0.449
1.011000;0.1203;0.3115;0.2523;0.419
1.016000;0.1117;0.3154;0.2179;0.399
1.021000;0.1272;0.2978;0.1742;0.368
1.025000;0.1239;0.3017;0.1449;0.357
1.031000;0.1567;0.3033;0.1420;0.370
1.035000;0.1825;0.3120;0.1797;0.404
1.043000;0.1772;0.2898;0.2076;0.398
1.045000;0.1815;0.2414;0.2403;0.386
1.050000;0.1645;0.2478;0.1989;0.358
1.055000;0.1647;0.2471;0.2413;0.383
1.060000;0.1775;0.2363;0.3337;0.446
1.065000;0.1692;0.2227;0.3641;0.459
1.069000;0.1733;0.2420;0.3635;0.470
1.074000;0.1753;0.2152;0.3536;0.450
1.080000;0.1826;0.2213;0.3059;0.419
1.085000;0.1884;0.2385;0.2276;0.380
1.090000;0.1711;0.2101;0.1401;0.305
1.095000;0.1455;0.1982;0.0793;0.258
1.099000;0.1327;0.1816;0.0926;0.243
1.104000;0.1012;0.1102;0.0678;0.164
1.108000;0.0817;0.0821;0.0836;0.143
1.115000;0.0691;0.0637;0.0969;0.135
1.119000;0.0584;0.0574;0.0696;0.107
1.125000;0.0500;0.0414;0.0639;0.091
1.129000;0.0486;0.0566;0.0390;0.084
1.134000;0.0351;0.0408;0.0691;0.088
1.144000;0.0189;0.0319;0.0824;0.090
1.145000;0.0024;0.0612;0.0552;0.082
1.149000;-0.0002;0.0426;0.0638;0.077
1.153000;-0.0220;0.0430;0.0653;0.081
1.158000;-0.0534;0.0220;0.0429;0.072
1.163000;-0.0493;0.0058;0.0467;0.068
1.168000;-0.0074;-0.0270;0.0411;0.050
1.173000;0.0457;-0.0528;0.0068;0.070
1.178000;0.0723;-0.0714;0.0013;0.102
1.182000;0.0679;-0.0972;0.0101;0.119
1.187000;0.0760;-0.0848;0.0046;0.114
1.193000;0.0654;-0.0963;0.0064;0.117
1.197000;0.0456;-0.0863;-0.0013;0.098
1.203000;0.0117;-0.0977;-0.0067;0.099
1.207000;-0.0080;-0.1041;-0.0336;0.110
1.212000;-0.0275;-0.1077;-0.0367;0.117
1.216000;-0.0255;-0.0919;-0.0828;0.126
1.225000;-0.0470;-0.1045;-0.0811;0.140
1.230000;-0.0398;-0.1121;-0.0675;0.137
1.233000;-0.0516;-0.1214;-0.1012;0.166
1.237000;-0.0325;-0.1211;-0.1583;0.202
1.245000;-0.0256;-0.1443;-0.1154;0.187
1.246000;0.0025;-0.1838;-0.0966;0.208
1.250000;0.0108;-0.1590;-0.1041;0.190
1.256000;0.0138;-0.1440;-0.1447;0.205
1.261000;0.0256;-0.1243;-0.1424;0.191
1.266000;0.0249;-0.1261;-0.1994;0.237
1.271000;0.0380;-0.1468;-0.2347;0.279
1.275000;0.0395;-0.1491;-0.2378;0.283
1.280000;0.0556;-0.1298;-0.2290;0.269
1.285000;0.0261;-0.1415;-0.2584;0.296
1.290000;-0.0009;-0.1412;-0.2710;0.306
1.295000;-0.0210;-0.1599;-0.2765;0.320
1.299000;-0.0057;-0.1929;-0.3011;0.358
1.306000;0.0047;-0.2186;-0.3281;0.394
1.311000;-0.0038;-0.2408;-0.3315;0.410
1.315000;-0.0026;-0.2461;-0.3776;0.451
1.320000;0.0153;-0.2514;-0.4162;0.486
1.325000;0.0305;-0.2727;-0.4310;0.511
1.330000;0.0266;-0.2150;-0.3983;0.453
1.335000;0.0298;-0.2072;-0.4135;0.463
1.342000;0.0238;-0.2156;-0.4216;0.474
1.345000;-0.0104;-0.2117;-0.4202;0.471
1.349000;-0.0491;-0.2263;-0.4381;0.495
1.354000;-0.0782;-0.2521;-0.4203;0.496
1.364000;-0.0552;-0.2346;-0.4290;0.492
1.365000;-0.0491;-0.2383;-0.4353;0.499
1.368000;-0.0052;-0.2371;-0.4321;0.493
1.374000;-0.0000;-0.2287;-0.4077;0.467
1.378000;-0.0140;-0.2299;-0.3977;0.460
1.384000;-0.0138;-0.2312;-0.3854;0.450
1.389000;0.0003;-0.2565;-0.3850;0.463
1.393000;0.0048;-0.2626;-0.4012;0.480
1.398000;0.0068;-0.2592;-0.4458;0.516
1.404000;0.0183;-0.2652;-0.4758;0.545
1.408000;0.0295;-0.2590;-0.4842;0.550
1.413000;0.0169;-0.2622;-0.4713;0.540
1.417000;-0.0073;-0.2460;-0.4586;0.520
1.427000;-0.0410;-0.2464;-0.4556;0.520
1.431000;-0.0675;-0.2391;-0.4433;0.508
1.432000;-0.0657;-0.2268;-0.3957;0.461
1.439000;-0.0261;-0.1999;-0.3605;0.413
1.442000;-0.0273;-0.1773;-0.3305;0.376
1.453000;-0.0003;-0.1855;-0.3484;0.395
1.454000;-0.0000;-0.2028;-0.3639;0.417
1.462000;-0.0308;-0.2052;-0.4411;0.487
1.463000;-0.0354;-0.1881;-0.4728;0.510
1.467000;-0.0806;-0.1612;-0.4521;0.487
1.471000;-0.1068;-0.1458;-0.4722;0.506
1.477000;-0.1070;-0.1183;-0.4757;0.502
1.481000;-0.1103;-0.1356;-0.5173;0.546
1.486000;-0.1236;-0.1260;-0.5208;0.550
1.491000;-0.1067;-0.1518;-0.5102;0.543
1.496000;-0.0972;-0.1792;-0.5212;0.560
1.501000;-0.0761;-0.1935;-0.5325;0.572
1.505000;-0.0456;-0.1857;-0.4655;0.503
1.513000;-0.0653;-0.2078;-0.3923;0.449
1.515000;-0.0802;-0.1767;-0.3223;0.376
1.520000;-0.0927;-0.1427;-0.2507;0.303
1.526000;-0.0959;-0.1392;-0.2108;0.270
1.530000;-0.1306;-0.1162;-0.1975;0.264
1.535000;-0.1109;-0.1023;-0.2011;0.251
1.540000;-0.1230;-0.0998;-0.1693;0.232
1.545000;-0.1046;-0.0942;-0.1355;0.195
1.550000;-0.1370;-0.0666;-0.1427;0.209
1.555000;-0.1581;-0.0411;-0.1499;0.222
1.560000;-0.1991;-0.0221;-0.1692;0.262
1.565000;-0.1624;0.0446;-0.2407;0.294
1.569000;-0.1151;-0.0147;-0.0625;0.132
1.575000;-0.1279;0.0148;-0.3154;0.341
1.580000;-0.1790;0.0278;-0.2839;0.337
1.585000;-0.2087;0.0241;-0.2455;0.323
1.590000;-0.2291;0.0539;-0.2834;0.368
1.595000;-0.2518;0.0690;-0.2425;0.356
1.599000;-0.2507;0.0887;-0.2233;0.347
1.604000;-0.2350;0.1223;-0.1353;0.297
1.612000;-0.2239;0.1391;-0.0337;0.266
1.614000;-0.2025;0.1811;0.1077;0.292
1.619000;-0.1925;0.2483;0.2695;0.414
1.626000;-0.1469;0.3282;0.4806;0.600
1.628000;-0.0888;0.4454;0.6031;0.755
1.633000;-0.0275;0.5087;0.7616;0.916
1.638000;-0.0108;0.5728;0.8843;1.054
1.651000;-0.0096;0.6139;1.0263;1.196
1.652000;-0.0596;0.6273;1.1063;1.273
1.653000;-0.0936;0.6394;1.2010;1.364
1.661000;-0.1194;0.6385;1.2622;1.420
1.664000;-0.1447;0.6442;1.2567;1.420
1.668000;-0.1609;0.6453;1.2536;1.419
1.672000;-0.1803;0.6921;1.2742;1.461
1.678000;-0.1625;0.6963;1.2994;1.483
1.683000;-0.1866;0.8036;1.4008;1.626
1.687000;-0.2288;0.9852;1.4898;1.801
1.693000;-0.2391;1.0066;1.4831;1.808
1.698000;-0.2581;0.9830;1.4333;1.757
1.702000;-0.1517;0.9694;1.4456;1.747
1.707000;-0.0963;0.9491;1.5079;1.784
1.712000;-0.0104;0.9097;1.5439;1.792
1.716000;-0.0302;0.8223;1.4749;1.689
1.721000;-0.0573;0.7797;1.4372;1.636
1.727000;-0.1159;0.7342;1.4810;1.657
1.731000;-0.1867;0.7957;1.4962;1.705
1.735000;-0.3824;0.8082;1.4066;1.667
1.745000;-0.3920;0.8220;1.3534;1.631
1.746000;-0.2492;0.8587;1.2957;1.574
1.751000;-0.0925;0.9374;1.2288;1.548
1.757000;-0.0651;1.0364;1.1743;1.568
1.769000;-0.0803;1.0388;1.0844;1.504
1.769000;-0.1666;0.9638;0.9998;1.399
1.770000;-0.2663;0.8880;0.8845;1.281
1.778000;-0.3932;0.9762;0.9273;1.403
1.782000;-0.3851;0.8650;1.0515;1.415
1.785000;-0.2981;0.7624;1.0970;1.369
1.791000;-0.1813;0.6756;1.0925;1.297
1.796000;-0.0879;0.5877;1.0692;1.223
1.800000;-0.0317;0.4701;1.0010;1.106
1.805000;0.0380;0.3822;0.8927;0.972
1.810000;0.1673;0.2650;0.7705;0.832
1.815000;0.2799;0.1663;0.6631;0.739
1.820000;0.3595;0.0719;0.5681;0.676
1.827000;0.4399;-0.0110;0.4878;0.657
1.829000;0.4899;-0.0800;0.3744;0.622
1.834000;0.4157;-0.1807;0.2901;0.538
1.839000;0.4486;-0.2648;0.2443;0.575
1.844000;0.4908;-0.3017;0.2633;0.633
1.848000;0.5129;-0.3415;0.2776;0.676
1.853000;0.4666;-0.3846;0.2277;0.646
1.858000;0.3918;-0.4452;0.1448;0.610
1.864000;0.3170;-0.4374;0.0861;0.547
1.869000;0.2894;-0.4189;0.0232;0.510
1.873000;0.2734;-0.4060;-0.0393;0.491
1.880000;0.2399;-0.3847;-0.1206;0.469
1.883000;0.2466;-0.3975;-0.2587;0.535
1.888000;0.2361;-0.3937;-0.4132;0.618
1.893000;0.2135;-0.4616;-0.4933;0.709
1.897000;0.1815;-0.4811;-0.5303;0.739
1.903000;0.1881;-0.5382;-0.5411;0.786
1.909000;0.1922;-0.5348;-0.5448;0.787
1.913000;0.1627;-0.5450;-0.5463;0.789
1.917000;0.1375;-0.5492;-0.5863;0.815
1.923000;0.0711;-0.5307;-0.5788;0.789
1.927000;0.0156;-0.5017;-0.5548;0.748
1.933000;0.0071;-0.4718;-0.5073;0.693
1.937000;0.0314;-0.4196;-0.4338;0.604
1.945000;0.0220;-0.3623;-0.3965;0.538
1.946000;0.0293;-0.3215;-0.3521;0.478
1.951000;0.0223;-0.3143;-0.3602;0.479
1.957000;-0.0159;-0.3119;-0.3469;0.467
1.969000;-0.0351;-0.3288;-0.3622;0.490
1.970000;-0.0571;-0.3459;-0.3320;0.483
1.971000;-0.0607;-0.3488;-0.3019;0.465
1.979000;-0.0630;-0.3473;-0.2549;0.435
1.981000;-0.0546;-0.3463;-0.2892;0.454
1.986000;-0.0544;-0.3553;-0.3066;0.472
1.991000;-0.0192;-0.3935;-0.3429;0.522
1.995000;-0.0377;-0.3915;-0.3742;0.543
2.000000;-0.0068;-0.4210;-0.4412;0.610
2.006000;-0.0151;-0.4003;-0.4770;0.623
2.012000;0.0236;-0.4108;-0.5748;0.707
2.016000;0.0686;-0.4110;-0.6297;0.755
2.020000;0.1054;-0.4077;-0.7062;0.822
2.029000;0.0961;-0.3721;-0.7616;0.853
2.030000;0.1344;-0.3541;-0.8077;0.892
2.035000;0.1200;-0.3439;-0.8017;0.881
2.040000;0.1128;-0.3103;-0.7725;0.840
2.045000;0.1296;-0.2819;-0.6913;0.758
2.050000;0.1032;-0.2588;-0.5990;0.661
2.055000;0.1198;-0.2721;-0.4094;0.506
2.060000;0.1196;-0.2741;-0.2447;0.386
2.065000;0.1005;-0.2536;-0.0901;0.287
2.070000;0.1581;-0.2992;-0.0077;0.339
2.076000;0.1470;-0.3156;0.0673;0.355
2.079000;0.1769;-0.3510;0.1159;0.410
2.084000;0.1859;-0.4029;0.1977;0.486
2.088000;0.2121;-0.4140;0.2938;0.550
2.094000;0.2245;-0.4397;0.3778;0.622
2.099000;0.2657;-0.4919;0.4594;0.724
2.104000;0.3235;-0.5590;0.5195;0.829
2.109000;0.3523;-0.6000;0.5151;0.866
2.113000;0.3902;-0.6460;0.5012;0.906
2.119000;0.3989;-0.6325;0.4517;0.874
2.123000;0.3666;-0.7625;0.5121;0.989
2.128000;0.3634;-0.8043;0.5391;1.034
2.133000;0.4590;-0.8156;0.5304;1.076
2.138000;0.5002;-0.7943;0.4838;1.056
2.144000;0.5748;-0.7575;0.4568;1.055
2.148000;0.5770;-0.7671;0.4444;1.058
2.152000;0.4734;-0.7252;0.4824;0.991
2.158000;0.4145;-0.5818;0.5757;0.917
2.165000;0.3516;-0.3566;0.6691;0.836
2.167000;0.2364;-0.1717;0.6243;0.689
2.172000;0.0855;-0.0027;0.4749;0.483
2.179000;-0.0479;0.1384;0.3046;0.338
2.182000;-0.1251;0.2307;0.0273;0.264
2.187000;-0.1769;0.3413;-0.2946;0.484
2.192000;-0.2550;0.3707;-0.5825;0.736
2.200000;-0.3086;0.3815;-0.7745;0.917
2.201000;-0.3204;0.4196;-0.9354;1.074
2.206000;-0.3122;0.4136;-1.0868;1.204
2.211000;-0.2669;0.4092;-1.1046;1.208
2.216000;-0.2018;0.3491;-1.0726;1.146
2.221000;-0.1952;0.2786;-0.9743;1.032
2.226000;-0.1469;0.2311;-0.8694;0.912
2.230000;-0.1307;0.1921;-0.6648;0.704
2.236000;-0.1443;0.2284;-0.7235;0.772
2.241000;-0.2186;0.2798;-0.6105;0.706
2.247000;-0.2274;0.2795;-0.4048;0.542
2.250000;-0.2430;0.3062;-0.3549;0.528
2.255000;-0.2729;0.3141;-0.1882;0.457
2.261000;-0.2600;0.2956;-0.0170;0.394
2.265000;-0.2212;0.2650;0.0823;0.355
2.270000;-0.1637;0.2246;0.1600;0.321
2.276000;-0.0922;0.1910;0.1780;0.277
2.280000;-0.0689;0.1161;0.1198;0.181
2.285000;-0.0628;0.1128;0.0164;0.130
2.289000;-0.0521;0.1024;-0.0535;0.127
2.295000;-0.0848;0.1092;-0.0159;0.139
2.300000;-0.0577;0.1572;-0.0071;0.168
2.305000;-0.0352;0.1889;0.0277;0.194
2.310000;-0.0385;0.2139;0.0193;0.218
2.314000;-0.0435;0.2348;0.0251;0.240
2.319000;-0.0333;0.2323;0.0498;0.240
2.324000;-0.0197;0.2686;0.0241;0.270
2.328000;-0.0194;0.2477;0.0533;0.254
2.335000;-0.0276;0.2701;0.0443;0.275
2.339000;-0.0278;0.2568;0.0471;0.263
2.352000;-0.0298;0.2463;0.0379;0.251
2.353000;-0.0336;0.2455;0.0334;0.250
2.354000;-0.0226;0.2357;0.0742;0.248
2.358000;-0.0180;0.2500;0.1412;0.288
2.364000;-0.0127;0.2717;0.2796;0.390
2.368000;-0.0116;0.3122;0.4131;0.518
2.373000;-0.0079;0.3288;0.4986;0.597
2.379000;-0.0118;0.3688;0.5268;0.643
2.383000;-0.0546;0.3750;0.5454;0.664
2.388000;-0.0427;0.3758;0.5284;0.650
2.393000;-0.0572;0.3666;0.4996;0.622
2.397000;-0.0643;0.3760;0.4304;0.575
2.402000;-0.0831;0.4112;0.3495;0.546
2.407000;-0.0681;0.4197;0.2856;0.512
2.413000;-0.0742;0.3945;0.2433;0.469
2.417000;-0.0777;0.3978;0.1917;0.448
2.423000;-0.0737;0.3770;0.1736;0.422
2.429000;-0.0791;0.3753;0.1771;0.423
2.432000;-0.1062;0.3448;0.1759;0.401
2.437000;-0.1000;0.3286;0.2010;0.398
2.455000;-0.1155;0.3457;0.2070;0.419
2.456000;-0.0954;0.3362;0.2846;0.451
2.456000;-0.1018;0.3386;0.3216;0.478
2.457000;-0.0966;0.3837;0.3610;0.536
2.464000;-0.0818;0.3543;0.3766;0.523
2.466000;-0.0742;0.3555;0.3875;0.531
2.470000;-0.0665;0.3227;0.3866;0.508
2.477000;-0.0945;0.3396;0.3452;0.493
2.482000;-0.1251;0.3062;0.3207;0.461
2.485000;-0.1488;0.3012;0.2485;0.418
2.491000;-0.1101;0.2894;0.2299;0.386
2.495000;-0.1028;0.3298;0.2114;0.405
2.500000;-0.0864;0.3105;0.1694;0.364
2.505000;-0.0940;0.2887;0.1610;0.344
2.510000;-0.0731;0.2218;0.1361;0.270
2.515000;-0.0948;0.2194;0.1257;0.270
2.519000;-0.0853;0.1671;0.1297;0.228
2.525000;-0.0567;0.1673;0.1550;0.235
2.529000;-0.0231;0.1510;0.1659;0.226
2.535000;-0.0060;0.1276;0.1696;0.212
2.540000;-0.0126;0.1448;0.1851;0.235
2.545000;-0.0165;0.1144;0.2029;0.234
2.551000;-0.0443;0.1317;0.2016;0.245
2.554000;-0.0886;0.1085;0.1552;0.209
2.568000;-0.0927;0.1258;0.1258;0.201
2.569000;-0.1256;0.1144;0.0705;0.184
2.569000;-0.1090;0.1340;0.0560;0.182
2.574000;-0.1051;0.0919;0.0700;0.156
2.579000;-0.0897;0.1001;0.0697;0.151
2.583000;-0.0584;0.0585;0.0693;0.108
2.588000;-0.0275;0.0479;0.1520;0.162
2.593000;-0.0062;0.0541;0.2293;0.236
2.598000;-0.0421;0.0152;0.2394;0.244
2.603000;-0.0209;0.0048;0.2686;0.269
2.608000;-0.0548;-0.0391;0.2477;0.257
2.613000;-0.0915;-0.0711;0.1986;0.230
2.617000;-0.0672;-0.0908;0.1238;0.168
2.623000;-0.0251;-0.1100;0.0732;0.135
2.628000;0.0301;-0.1240;0.0513;0.138
2.632000;0.0679;-0.0993;0.0224;0.122
2.637000;0.0961;-0.0957;-0.0136;0.136
2.646000;0.1081;-0.0773;-0.0090;0.133
2.647000;0.1208;-0.0613;0.0429;0.142
2.652000;0.1438;-0.0713;0.1062;0.193
2.657000;0.1315;-0.0957;0.1264;0.206
