time;ax;ay;az;aT
0.189000;0.2379;0.0320;-0.2774;0.367
0.195000;0.2365;-0.0275;-0.2915;0.376
0.198000;0.1954;-0.0505;-0.2176;0.297
0.206000;0.1457;-0.0635;-0.1918;0.249
0.208000;0.0749;-0.0737;-0.1282;0.166
0.212000;0.0048;-0.0480;-0.1030;0.114
0.217000;-0.3333;0.0939;-0.3085;0.464
0.223000;-0.3240;0.1280;-0.1300;0.372
0.228000;-0.2699;0.1426;0.0307;0.307
0.233000;-0.2791;0.0781;-0.0189;0.290
0.238000;-0.2797;-0.0006;-0.0372;0.282
0.242000;-0.2472;-0.0247;-0.0434;0.252
0.247000;-0.1653;-0.0873;-0.0948;0.210
0.254000;-0.0890;-0.1525;-0.1553;0.235
0.259000;-0.0044;-0.1510;-0.2320;0.277
0.262000;0.0031;-0.0926;-0.2465;0.263
0.267000;-0.0360;-0.3272;0.5451;0.637
0.272000;-0.1334;-0.7122;0.2257;0.759
0.276000;-0.2026;-0.5814;0.0244;0.616
0.281000;0.0272;-0.2453;0.1405;0.284
0.287000;0.1974;-0.0350;0.2177;0.296
0.292000;-0.0051;0.0071;-0.0218;0.023
0.296000;-0.2420;-0.0312;-0.3480;0.425
0.301000;-0.3782;-0.0227;-0.3537;0.518
0.306000;-0.3414;0.0798;-0.3356;0.485
0.311000;-0.2137;0.0705;-0.3509;0.417
0.316000;-0.1331;0.0568;-0.4065;0.431
0.322000;-0.1327;0.0623;-0.4308;0.455
0.325000;-0.2309;0.0113;-0.4289;0.487
0.330000;-0.2395;-0.0056;-0.3793;0.449
0.338000;-0.2201;-0.0365;-0.2920;0.367
0.345000;-0.1518;-0.0030;-0.2004;0.251
0.346000;-0.1038;-0.0297;-0.1306;0.169
0.351000;-0.0567;-0.0452;-0.1111;0.133
0.356000;0.0107;-0.0996;-0.0701;0.122
0.360000;0.0214;-0.1139;-0.1173;0.165
0.365000;0.0968;-0.1714;-0.1309;0.236
0.370000;0.1243;-0.1718;-0.1111;0.239
0.378000;0.1540;-0.1394;-0.1628;0.264
0.379000;0.1787;-0.0527;-0.2403;0.304
0.385000;0.1797;-0.0187;-0.2222;0.286
0.390000;0.2614;-0.0066;-0.1566;0.305
0.394000;0.3424;0.0074;-0.3127;0.464
0.399000;0.3086;-0.0049;-0.4536;0.549
0.406000;0.2534;0.0120;-0.5796;0.633
0.409000;0.2862;0.1179;-0.6312;0.703
0.414000;0.3661;0.1791;-0.5875;0.715
0.420000;0.4023;0.1934;-0.7202;0.847
0.424000;0.2707;0.1510;-0.6523;0.722
0.429000;0.2155;0.1950;-0.4802;0.561
0.434000;0.2300;0.3232;-0.5923;0.713
0.439000;0.1775;0.3467;-0.4397;0.587
0.444000;0.1443;0.3753;-0.4046;0.570
0.448000;0.1590;0.3779;-0.4268;0.592
0.454000;0.1740;0.3425;-0.4156;0.566
0.458000;0.2325;0.3004;-0.3949;0.548
0.463000;0.2157;0.2564;-0.3672;0.497
0.468000;0.1740;0.1795;-0.2658;0.365
0.473000;0.1930;0.1531;-0.2530;0.353
0.478000;0.1964;0.1200;-0.1165;0.258
0.483000;0.1698;0.0515;-0.0212;0.179
0.489000;0.2537;0.0169;0.0713;0.264
0.492000;0.1783;-0.0866;0.1872;0.273
0.498000;0.2658;-0.0851;0.2501;0.375
0.502000;0.2364;-0.2192;0.3604;0.484
0.507000;0.1785;-0.3174;0.4487;0.578
0.515000;0.1377;-0.3106;0.5343;0.633
0.517000;-0.0763;-0.2236;0.8767;0.908
0.524000;-0.0343;-0.1028;0.6842;0.693
0.526000;-0.0212;-0.0528;0.4403;0.444
0.532000;-0.5575;-0.0179;0.4668;0.727
0.537000;-0.4670;-0.1435;0.6028;0.776
0.542000;-0.2087;-0.1429;0.5882;0.640
0.546000;-0.0441;-0.2148;0.6381;0.675
0.551000;0.0110;-0.2541;0.5926;0.645
0.560000;-0.0804;-0.3273;0.5284;0.627
0.561000;-0.1534;-0.3365;0.4575;0.588
0.566000;-0.2156;-0.2747;0.4679;0.584
0.571000;-0.2175;-0.2018;0.4141;0.509
0.576000;-0.1789;-0.1295;0.3820;0.441
0.581000;-0.1504;-0.1102;0.3000;0.353
0.585000;-0.1320;-0.0792;0.1518;0.216
0.590000;-0.1122;-0.0246;0.0590;0.129
0.594000;-0.1458;0.0511;-0.0691;0.169
0.600000;-0.1041;0.1105;-0.2086;0.258
0.607000;-0.0946;0.2107;-0.3286;0.402
0.610000;-0.0173;0.2307;-0.4148;0.475
0.615000;0.0182;0.2659;-0.4912;0.559
0.619000;0.0883;0.2829;-0.5292;0.607
0.630000;0.1168;0.2839;-0.5839;0.660
0.631000;0.1586;0.3121;-0.5908;0.687
0.635000;0.1663;0.3456;-0.5525;0.673
0.641000;0.1521;0.3725;-0.4930;0.636
0.644000;0.1829;0.3807;-0.4362;0.607
0.649000;0.2392;0.3890;-0.4488;0.640
0.654000;0.2426;0.3877;-0.3898;0.601
0.659000;0.3124;0.3339;-0.3502;0.576
0.664000;0.3892;0.2444;-0.3179;0.559
0.668000;0.5203;0.1885;-0.2929;0.626
0.673000;0.5960;0.1421;-0.3108;0.687
0.679000;0.6476;0.0883;-0.2905;0.715
0.683000;0.6754;0.0846;-0.2822;0.737
0.688000;0.6748;0.0737;-0.2882;0.737
0.694000;0.7031;0.1057;-0.3085;0.775
0.698000;0.6956;0.0901;-0.2930;0.760
0.703000;0.7192;0.0274;-0.2275;0.755
0.708000;0.7065;-0.0630;-0.1457;0.724
0.713000;0.6049;-0.1428;-0.1358;0.636
0.717000;0.5048;-0.2166;-0.0521;0.552
0.733000;0.3419;-0.2487;0.0215;0.423
0.734000;0.1546;-0.2395;0.1114;0.306
0.734000;0.0667;-0.2513;0.1652;0.308
0.740000;0.0185;-0.2752;0.2091;0.346
0.742000;-0.0133;-0.2469;0.2530;0.354
0.746000;-0.0807;-0.2148;0.2157;0.315
0.752000;-0.0857;-0.2651;0.2620;0.382
0.757000;-0.1214;-0.2095;0.2774;0.368
0.762000;-0.2916;-0.1820;0.2141;0.405
0.767000;-0.4069;-0.1682;0.1299;0.459
0.772000;-0.4689;-0.1442;0.0891;0.499
0.776000;-0.5606;-0.1243;0.0559;0.577
0.781000;-0.5824;-0.0485;0.0468;0.586
0.786000;-0.5803;-0.0073;0.0213;0.581
0.790000;-0.6168;0.0094;0.0031;0.617
0.796000;-0.6193;0.0144;-0.0341;0.620
0.801000;-0.6481;-0.0038;-0.0449;0.650
0.806000;-0.5920;-0.0399;-0.0415;0.595
0.811000;-0.6068;-0.0745;-0.0359;0.612
0.815000;-0.5596;-0.0836;-0.0042;0.566
0.821000;-0.5602;-0.0721;0.0151;0.565
0.825000;-0.5347;-0.0637;0.0317;0.539
0.830000;-0.4901;-0.0421;0.0076;0.492
0.835000;-0.4287;-0.0740;0.0024;0.435
0.840000;-0.3593;-0.0764;0.0090;0.367
0.845000;-0.2839;-0.0831;-0.0083;0.296
0.850000;-0.1946;-0.1037;-0.0494;0.226
0.856000;-0.1197;-0.1341;-0.0308;0.182
0.859000;-0.0158;-0.1430;-0.0479;0.152
0.865000;0.0626;-0.1596;-0.0815;0.190
0.870000;0.1777;-0.2125;-0.0840;0.289
0.875000;0.2579;-0.2565;-0.1149;0.381
0.879000;0.3750;-0.2820;-0.1098;0.482
0.884000;0.4285;-0.3296;-0.1071;0.551
0.894000;0.4946;-0.2989;-0.1734;0.603
0.895000;0.5611;-0.2925;-0.2203;0.670
0.899000;0.4985;-0.3315;-0.3053;0.672
0.904000;0.4816;-0.2340;-0.2421;0.588
0.908000;0.5028;-0.1317;-0.2555;0.579
0.913000;0.3730;-0.0984;-0.2021;0.436
0.918000;0.3291;-0.0601;-0.1967;0.388
0.925000;0.2797;-0.0261;-0.1628;0.325
0.928000;0.2251;0.0034;-0.1529;0.272
0.933000;0.2276;-0.0145;-0.1048;0.251
0.941000;0.2323;-0.0177;-0.0714;0.244
0.943000;0.2414;-0.0135;-0.0547;0.248
0.948000;0.2646;-0.0781;-0.0071;0.276
0.953000;0.3354;-0.0996;0.0570;0.355
0.957000;0.3132;-0.1330;0.1018;0.355
0.963000;0.3437;-0.1783;0.1370;0.411
0.968000;0.3670;-0.1593;0.2460;0.470
0.972000;0.3857;-0.1504;0.3093;0.517
0.977000;0.4234;-0.1419;0.3272;0.554
0.982000;0.4659;-0.1603;0.3284;0.592
0.986000;0.4749;-0.1959;0.2652;0.578
0.993000;0.4983;-0.1743;0.2452;0.582
0.997000;0.4714;-0.2053;0.2395;0.567
1.002000;0.4231;-0.1837;0.2506;0.525
1.007000;0.4105;-0.1883;0.2855;0.534
1.011000;0.3739;-0.1714;0.3226;0.523
1.016000;0.3326;-0.1449;0.2976;0.469
1.026000;0.2864;-0.1448;0.3394;0.467
1.027000;0.2356;-0.1541;0.3549;0.453
1.031000;0.2229;-0.1230;0.4157;0.487
1.036000;0.1838;-0.1537;0.4285;0.491
1.042000;0.1614;-0.1275;0.4532;0.498
1.045000;0.1650;-0.1016;0.4564;0.496
1.051000;0.1491;-0.1023;0.4573;0.492
1.055000;0.1351;-0.1176;0.4223;0.459
1.060000;0.1305;-0.1401;0.3970;0.441
1.065000;0.1256;-0.1341;0.3717;0.415
1.070000;0.1228;-0.1591;0.3656;0.417
1.075000;0.1148;-0.1532;0.3667;0.414
1.080000;0.1450;-0.1618;0.3535;0.415
1.085000;0.1392;-0.0921;0.2736;0.320
1.091000;0.1382;-0.1161;0.5016;0.533
1.095000;0.1277;-0.0906;0.2066;0.259
1.099000;0.1222;-0.0393;0.2203;0.255
1.104000;0.1216;-0.0247;0.1910;0.228
1.112000;0.1163;0.0156;0.1118;0.162
1.115000;0.0967;0.0697;0.0543;0.131
1.119000;0.0322;0.0802;-0.0435;0.097
1.126000;0.0014;0.1453;-0.1220;0.190
1.129000;-0.0365;0.1842;-0.1882;0.266
1.134000;-0.0838;0.2111;-0.2352;0.327
1.139000;-0.0955;0.2550;-0.3179;0.419
1.144000;-0.0861;0.2225;-0.3694;0.440
1.148000;-0.0650;0.2550;-0.4088;0.486
1.154000;-0.0803;0.2638;-0.4505;0.528
1.159000;-0.1151;0.2778;-0.5041;0.587
1.164000;-0.0210;0.2947;-0.5456;0.620
1.168000;0.0345;0.3049;-0.5298;0.612
1.174000;0.0244;0.3130;-0.5904;0.669
1.178000;0.0335;0.3431;-0.6676;0.751
1.183000;0.0670;0.3379;-0.6491;0.735
1.188000;0.0937;0.3643;-0.6713;0.770
1.193000;0.0804;0.3485;-0.6768;0.765
1.197000;0.1729;0.3024;-0.6107;0.703
1.202000;0.1777;0.2499;-0.4852;0.574
1.209000;0.1618;0.2220;-0.4196;0.502
1.213000;0.1422;0.2139;-0.3114;0.404
1.217000;0.0880;0.1562;-0.1032;0.207
1.234000;0.0276;0.0965;0.0996;0.141
1.235000;-0.0631;0.0251;0.2470;0.256
1.235000;-0.1386;-0.0178;0.4155;0.438
1.237000;-0.1798;-0.0800;0.5431;0.578
1.244000;-0.2082;-0.1260;0.6751;0.718
1.249000;-0.2193;-0.1867;0.7948;0.845
1.252000;-0.2066;-0.1910;0.8809;0.925
1.257000;-0.2537;-0.1961;0.9167;0.971
1.261000;-0.2938;-0.2048;0.9048;0.973
1.267000;-0.2885;-0.1784;0.8118;0.880
1.271000;-0.2136;-0.1743;0.8432;0.887
1.279000;-0.3086;-0.1731;0.8054;0.880
1.281000;-0.3585;-0.1149;0.7367;0.827
1.286000;-0.4158;-0.0665;0.7349;0.847
1.291000;-0.4494;-0.0377;0.7380;0.865
1.296000;-0.4905;0.0028;0.7028;0.857
1.300000;-0.5323;0.0620;0.6726;0.860
1.309000;-0.5556;0.0778;0.6280;0.842
1.310000;-0.5556;0.1387;0.5693;0.808
1.315000;-0.5443;0.1804;0.5012;0.762
1.320000;-0.5074;0.2191;0.4500;0.713
1.331000;-0.4664;0.2287;0.3297;0.615
1.331000;-0.4282;0.2263;0.2431;0.542
1.335000;-0.3926;0.2497;0.1329;0.484
1.340000;-0.3524;0.2705;0.0660;0.449
1.345000;-0.3075;0.2721;-0.0150;0.411
1.350000;-0.2889;0.2783;-0.0791;0.409
1.354000;-0.2794;0.2822;-0.1144;0.413
1.361000;-0.2720;0.2957;-0.1592;0.432
1.364000;-0.2645;0.3139;-0.1918;0.453
1.369000;-0.2688;0.3060;-0.1886;0.449
1.374000;-0.2706;0.3198;-0.2093;0.468
1.379000;-0.2441;0.3360;-0.2538;0.487
1.384000;-0.2539;0.3216;-0.2601;0.485
1.389000;-0.2235;0.3148;-0.2854;0.480
1.393000;-0.2245;0.3275;-0.2559;0.472
1.399000;-0.1663;0.2905;-0.2694;0.430
1.403000;-0.1300;0.2899;-0.2400;0.398
1.410000;-0.1059;0.2467;-0.1940;0.331
1.414000;-0.1272;0.2015;-0.1100;0.262
1.418000;-0.1434;0.1684;-0.0094;0.221
1.431000;-0.1715;0.1187;0.0789;0.223
1.432000;-0.1970;0.0927;0.2172;0.308
1.433000;-0.2461;0.0447;0.3456;0.427
1.438000;-0.2521;0.0079;0.4404;0.508
1.442000;-0.2579;-0.0679;0.4706;0.541
1.448000;-0.2469;-0.1040;0.5199;0.585
1.453000;-0.1809;-0.1695;0.5476;0.601
1.457000;-0.1775;-0.1975;0.5276;0.591
1.462000;-0.1745;-0.2306;0.4647;0.547
1.467000;-0.1119;-0.2474;0.4545;0.529
1.473000;-0.0855;-0.2433;0.3895;0.467
1.476000;-0.0689;-0.2039;0.3367;0.400
1.482000;-0.0309;-0.1412;0.2601;0.298
1.487000;-0.0146;-0.1051;0.1933;0.221
1.492000;0.0154;-0.0884;0.0861;0.124
1.497000;0.0566;-0.0525;-0.0232;0.081
1.501000;0.0543;0.0003;-0.1467;0.156
1.510000;0.0490;0.0319;-0.2484;0.255
1.511000;0.0242;0.0524;-0.3738;0.378
1.515000;-0.0008;0.1380;-0.4297;0.451
1.521000;-0.0379;0.1956;-0.4594;0.501
1.531000;-0.0583;0.2037;-0.5129;0.555
1.532000;-0.0907;0.2175;-0.5305;0.580
1.536000;-0.0966;0.2272;-0.5482;0.601
1.546000;-0.0950;0.1611;-0.5133;0.546
1.547000;-0.1123;0.1266;-0.4785;0.508
1.550000;-0.0768;0.0614;-0.4367;0.448
1.556000;-0.0913;0.0326;-0.3736;0.386
1.560000;-0.0102;-0.0341;-0.3607;0.362
1.565000;0.0731;-0.0769;-0.3598;0.375
1.570000;0.1489;-0.1218;-0.3446;0.395
1.578000;0.2006;-0.1571;-0.4010;0.475
1.580000;0.2091;-0.1780;-0.4573;0.533
1.585000;0.2414;-0.1889;-0.5231;0.606
1.589000;0.2188;-0.2042;-0.5553;0.631
1.595000;0.1991;-0.1715;-0.5635;0.622
1.599000;0.1369;-0.1432;-0.5503;0.585
1.605000;0.0537;-0.0860;-0.5396;0.549
1.611000;0.0137;-0.0286;-0.4644;0.466
1.615000;-0.0388;-0.0280;-0.5065;0.509
1.618000;-0.0899;-0.0289;-0.5891;0.597
1.639000;-0.1680;-0.0645;-0.6264;0.652
1.640000;-0.2011;-0.0628;-0.6111;0.646
1.640000;-0.1790;-0.1007;-0.5053;0.545
1.640000;-0.1669;-0.1163;-0.3688;0.421
1.645000;-0.0999;-0.1123;-0.3089;0.344
1.651000;-0.1023;-0.1463;-0.2731;0.326
1.654000;-0.0927;-0.2040;-0.3401;0.407
1.659000;-0.0398;-0.1827;-0.3257;0.376
1.663000;-0.0437;-0.1901;-0.2994;0.357
1.668000;-0.0520;-0.1712;-0.3281;0.374
1.673000;-0.0671;-0.1712;-0.3304;0.378
1.678000;-0.0678;-0.1828;-0.4020;0.447
1.682000;-0.0326;-0.1701;-0.3922;0.429
1.688000;-0.0355;-0.1567;-0.3802;0.413
1.693000;-0.0431;-0.1906;-0.3611;0.411
1.698000;-0.0294;-0.2236;-0.3014;0.376
1.702000;-0.0422;-0.2489;-0.2611;0.363
1.711000;-0.0573;-0.2521;-0.1898;0.321
1.712000;-0.0985;-0.2219;-0.1234;0.272
1.718000;-0.0724;-0.2370;-0.1121;0.272
1.722000;-0.1012;-0.1878;-0.1079;0.239
1.738000;-0.1225;-0.2059;-0.1085;0.263
1.738000;-0.1287;-0.2336;-0.1664;0.314
1.739000;-0.1557;-0.2781;-0.1692;0.361
1.748000;-0.2153;-0.3349;-0.1194;0.416
1.748000;-0.2482;-0.3200;-0.0864;0.414
1.751000;-0.2498;-0.3222;0.0731;0.414
1.757000;-0.2613;-0.2557;-0.1593;0.399
1.761000;-0.2810;-0.2448;0.0124;0.373
1.766000;-0.2347;-0.2248;0.0620;0.331
1.771000;-0.1682;-0.1841;-0.0604;0.257
1.776000;-0.0907;-0.1417;-0.0990;0.195
1.781000;0.0050;-0.1051;-0.2567;0.277
1.786000;0.1286;-0.0667;-0.4332;0.457
1.792000;0.2401;-0.0025;-0.6093;0.655
1.795000;0.2993;0.0209;-0.7659;0.823
1.800000;0.3544;0.0305;-0.8864;0.955
1.806000;0.3626;0.0553;-0.9111;0.982
1.811000;0.3694;0.0784;-0.9001;0.976
1.817000;0.3555;0.0882;-0.7840;0.865
1.820000;0.3306;0.1034;-0.7065;0.787
1.837000;0.2393;0.1026;-0.5909;0.646
1.838000;0.1676;0.1073;-0.4733;0.513
1.838000;0.0773;0.1196;-0.3463;0.374
1.839000;0.0516;0.1417;-0.3080;0.343
1.848000;0.0283;0.1427;-0.2506;0.290
1.849000;0.0100;0.1079;-0.1743;0.205
1.854000;-0.0370;0.1165;-0.0743;0.143
1.860000;-0.0220;0.1415;-0.0436;0.150
1.864000;0.0500;0.1595;0.0012;0.167
1.869000;0.1144;0.1678;-0.0065;0.203
1.873000;0.1189;0.1309;-0.0190;0.178
1.878000;0.0709;0.1156;0.0116;0.136
1.883000;0.0664;0.1413;0.0612;0.168
1.888000;0.0506;0.0858;0.1154;0.152
1.895000;0.0401;0.1167;0.1887;0.225
1.898000;0.0306;0.1186;0.2976;0.322
1.903000;0.0056;0.1441;0.4255;0.449
1.928000;-0.0038;0.1472;0.5053;0.526
1.929000;-0.0146;0.1687;0.5517;0.577
1.929000;-0.0510;0.1511;0.5669;0.589
1.930000;-0.0580;0.1828;0.6132;0.643
1.930000;-0.0817;0.1637;0.6213;0.648
1.932000;-0.0697;0.2183;0.6293;0.670
1.939000;-0.0488;0.2413;0.6039;0.652
1.950000;-0.0406;0.2618;0.5284;0.591
1.950000;-0.0502;0.2608;0.5033;0.569
1.952000;-0.1061;0.2913;0.4328;0.532
1.957000;-0.1418;0.2844;0.3719;0.489
1.966000;-0.1856;0.3021;0.4067;0.540
1.967000;-0.1995;0.3230;0.4175;0.564
1.971000;-0.2171;0.3234;0.4665;0.608
1.984000;-0.2356;0.2693;0.5202;0.631
1.985000;-0.2284;0.2659;0.6143;0.707
1.986000;-0.1663;0.2503;0.6988;0.761
2.001000;-0.0973;0.2484;0.7378;0.785
2.002000;-0.0310;0.1883;0.6931;0.719
2.002000;-0.0053;0.1369;0.6628;0.677
2.006000;0.0542;0.0989;0.5730;0.584
2.020000;0.0999;0.0864;0.5694;0.584
2.021000;0.1557;0.1041;0.5418;0.573
2.022000;0.1805;0.1590;0.4022;0.469
2.026000;0.2098;0.1701;0.2533;0.370
2.030000;0.1698;0.1690;0.0927;0.257
2.035000;0.0632;0.1992;0.0280;0.211
2.040000;0.0020;0.1729;-0.0032;0.173
2.065000;-0.0502;0.2166;0.0659;0.232
2.065000;-0.1053;0.2658;0.1421;0.319
2.066000;-0.1013;0.3010;0.1943;0.372
2.066000;-0.1317;0.3055;0.1580;0.368
2.066000;-0.1436;0.2744;0.1481;0.343
2.069000;-0.1535;0.2077;0.0952;0.275
2.075000;-0.1443;0.1411;0.0711;0.214
2.079000;-0.1013;0.0536;0.0757;0.137
2.086000;-0.0719;0.0067;0.1710;0.186
2.090000;-0.0585;-0.0522;0.2733;0.284
2.099000;-0.0299;-0.1238;0.3898;0.410
2.100000;-0.0169;-0.1391;0.4153;0.438
2.104000;0.0021;-0.1463;0.4384;0.462
2.119000;0.0056;-0.1527;0.4519;0.477
2.119000;0.0053;-0.1681;0.4319;0.464
2.120000;0.0727;-0.1395;0.3451;0.379
2.123000;0.1261;-0.1242;0.2394;0.298
2.131000;0.1434;-0.1003;0.0909;0.197
2.134000;0.1606;-0.0649;-0.0143;0.174
2.158000;0.1608;-0.0604;-0.1576;0.233
2.159000;0.1461;-0.0437;-0.2408;0.285
2.159000;0.1621;0.0334;-0.2690;0.316
2.159000;0.1489;0.0587;-0.3306;0.367
2.160000;0.1135;0.0967;-0.3109;0.345
2.162000;0.0588;0.0901;-0.3079;0.326
2.168000;0.0231;0.1082;-0.2643;0.287
2.173000;-0.0102;0.1436;-0.2615;0.298
2.178000;-0.0359;0.1459;-0.2084;0.257
2.182000;-0.0849;0.1316;-0.1627;0.226
2.187000;-0.0998;0.1126;-0.1385;0.205
2.194000;-0.0950;0.0791;-0.0929;0.155
2.197000;-0.0753;0.0335;-0.0641;0.104
2.202000;-0.0407;0.0043;-0.0903;0.099
2.207000;-0.0345;-0.0034;-0.1045;0.110
2.212000;0.0030;-0.0469;-0.1306;0.139
2.216000;0.0190;-0.0786;-0.1424;0.164
2.222000;0.0516;-0.1095;-0.1350;0.181
2.244000;0.0389;-0.1233;-0.1133;0.172
2.245000;0.0736;-0.1489;-0.0893;0.189
2.245000;0.1081;-0.1502;-0.0915;0.206
2.245000;0.1374;-0.1081;-0.0819;0.193
2.246000;0.1569;-0.1522;-0.0627;0.227
2.251000;0.1811;-0.2367;-0.0745;0.307
2.256000;0.2511;-0.3184;-0.0792;0.413
2.261000;0.2475;-0.3477;-0.0887;0.436
2.266000;0.2589;-0.2886;-0.0599;0.392
2.271000;0.2086;-0.2610;-0.0431;0.337
2.277000;0.1729;-0.2431;-0.0598;0.304
2.280000;0.1257;-0.2299;-0.0622;0.269
2.286000;0.0807;-0.2260;-0.0597;0.247
2.291000;0.0214;-0.2149;-0.0190;0.217
2.295000;-0.0545;-0.2132;0.0072;0.220
2.300000;-0.0946;-0.1900;0.0812;0.227
2.305000;-0.1231;-0.1122;0.0548;0.175
2.312000;-0.1044;-0.0731;0.0570;0.140
2.314000;-0.1199;-0.0820;0.0187;0.146
2.319000;-0.0950;-0.0889;-0.0052;0.130
2.325000;-0.0655;-0.0671;-0.0435;0.103
2.346000;0.0117;-0.0479;-0.0840;0.097
2.347000;0.0430;-0.0528;-0.1316;0.148
2.348000;0.1384;-0.0458;-0.2270;0.270
2.348000;0.1926;-0.0479;-0.2552;0.323
2.350000;0.2340;-0.0422;-0.3050;0.387
2.354000;0.2722;-0.0287;-0.3880;0.475
2.360000;0.2768;-0.0473;-0.4014;0.490
2.364000;0.2595;-0.0436;-0.3814;0.463
2.369000;0.2304;-0.0201;-0.2785;0.362
2.373000;0.2157;-0.0034;-0.1765;0.279
2.378000;0.1583;0.0183;-0.0776;0.177
2.383000;0.1319;0.0089;-0.0200;0.134
2.388000;0.1007;0.0210;0.0230;0.105
2.393000;0.0416;0.0304;0.0585;0.078
2.398000;-0.0022;0.0346;0.0794;0.087
2.403000;-0.0141;0.0193;0.0883;0.092
2.408000;-0.0342;-0.0058;0.1565;0.160
2.413000;-0.0265;-0.0599;0.2406;0.249
2.418000;-0.0436;-0.1004;0.2149;0.241
2.422000;0.0099;-0.0731;0.3412;0.349
2.447000;0.0544;-0.1225;0.4285;0.449
2.448000;0.0945;-0.1535;0.2398;0.300
2.448000;0.1180;-0.1515;0.2971;0.354
2.512000;0.1102;-0.1548;0.2874;0.345
2.513000;0.1211;-0.1416;0.2494;0.311
2.514000;0.1381;-0.1451;0.2045;0.286
2.514000;0.0994;-0.1107;0.1316;0.199
2.515000;0.0717;-0.0478;0.0878;0.123
2.518000;0.0526;-0.0017;0.0349;0.063
2.518000;-0.0031;0.0276;-0.0058;0.028
2.519000;-0.0235;0.0688;-0.0484;0.087
2.520000;-0.0369;0.0886;-0.0669;0.117
2.520000;-0.0694;0.1488;-0.0663;0.177
2.521000;-0.0855;0.1907;-0.0877;0.227
2.522000;-0.1229;0.1917;-0.0732;0.239
2.522000;-0.1096;0.2117;-0.1208;0.267
2.523000;-0.1077;0.2075;-0.1349;0.270
2.524000;-0.0934;0.2222;-0.1681;0.294
2.524000;-0.0644;0.2463;-0.1965;0.322
2.525000;-0.0663;0.2203;-0.2105;0.312
2.526000;-0.0656;0.2495;-0.2102;0.333
2.530000;-0.0292;0.2456;-0.2194;0.331
2.535000;-0.0338;0.2635;-0.2119;0.340
2.540000;0.0139;0.2459;-0.2067;0.322
2.546000;0.0447;0.2409;-0.1896;0.310
2.549000;0.0797;0.2197;-0.1773;0.293
2.554000;0.0665;0.1988;-0.1651;0.267
2.573000;0.0797;0.1950;-0.1265;0.246
2.574000;0.1433;0.1892;-0.0617;0.245
2.574000;0.1542;0.1739;-0.0449;0.237
2.576000;0.1511;0.1205;-0.0089;0.193
2.583000;0.1268;0.1723;0.0246;0.215
2.588000;0.0792;0.1788;0.0509;0.202
2.588000;0.0418;0.1445;0.0963;0.179
2.594000;0.0049;0.1817;0.1368;0.227
2.598000;-0.0506;0.1852;0.1916;0.271
2.603000;-0.0907;0.1685;0.2232;0.294
2.608000;-0.1064;0.1493;0.2688;0.325
2.614000;-0.1288;0.1347;0.3307;0.380
2.619000;-0.1626;0.1152;0.4134;0.459
2.623000;-0.1565;0.0772;0.4749;0.506
2.639000;-0.1454;0.0700;0.5506;0.574
2.639000;-0.0937;0.0410;0.5617;0.571
2.639000;-0.1162;0.0235;0.5727;0.585
2.642000;-0.1198;0.0198;0.5647;0.578
2.649000;-0.1094;-0.0130;0.5542;0.565
2.652000;-0.1350;-0.0078;0.5438;0.560
2.657000;-0.1324;0.0210;0.5310;0.548
2.662000;-0.1301;0.0494;0.5086;0.527
