time;ax;ay;az;aT
0.645000;-0.0984;-0.0438;0.2540;0.276
0.652000;-0.1336;-0.0378;0.2519;0.288
0.654000;-0.1730;-0.0440;0.2308;0.292
0.659000;-0.1621;-0.0218;0.2147;0.270
0.663000;-0.1892;-0.0168;0.1631;0.250
0.669000;-0.1643;0.0214;0.1523;0.225
0.674000;-0.1753;0.0119;0.1131;0.209
0.679000;-0.1465;0.0120;0.1145;0.186
0.683000;-0.1353;0.0410;0.0804;0.163
0.687000;-0.0987;0.0344;0.0251;0.108
0.692000;-0.0702;0.0495;0.0249;0.089
0.697000;-0.0326;0.0647;-0.0085;0.073
0.701000;-0.0668;0.0373;-0.0251;0.081
0.707000;-0.0508;0.0222;-0.0368;0.066
0.712000;-0.0703;0.0500;-0.0175;0.088
0.717000;-0.0726;0.0349;0.0254;0.084
0.723000;-0.0887;0.0317;0.0441;0.104
0.726000;-0.0922;0.0282;0.0936;0.134
0.732000;-0.0762;0.0169;0.1023;0.129
0.736000;-0.0291;0.0145;0.0588;0.067
0.742000;0.0132;-0.0027;0.0157;0.021
0.746000;0.0412;0.0034;-0.0413;0.058
0.751000;0.0595;0.0164;-0.0765;0.098
0.758000;0.0660;0.0103;-0.1018;0.122
0.762000;0.0678;0.0519;-0.1436;0.167
0.765000;0.0553;0.0295;-0.1969;0.207
0.771000;0.0073;0.0217;-0.1952;0.196
0.776000;-0.0091;0.0478;-0.1626;0.170
0.780000;-0.0346;0.0884;-0.1374;0.167
0.785000;-0.0998;0.0840;-0.1125;0.172
0.790000;-0.1496;0.0467;-0.0402;0.162
0.795000;-0.1816;-0.0044;0.0124;0.182
0.800000;-0.2339;-0.0881;0.0575;0.256
0.807000;-0.2375;-0.1355;0.1378;0.306
0.812000;-0.2523;-0.1637;0.2270;0.377
0.815000;-0.2688;-0.2085;0.3296;0.474
0.820000;-0.2372;-0.2369;0.3603;0.492
0.825000;-0.2342;-0.2419;0.4026;0.525
0.832000;-0.1983;-0.2451;0.3876;0.500
0.835000;-0.1585;-0.2418;0.3680;0.468
0.841000;-0.1318;-0.2506;0.3129;0.422
0.847000;-0.1088;-0.2432;0.2560;0.369
0.850000;-0.0302;-0.2479;0.1710;0.303
0.856000;0.0086;-0.1911;0.0440;0.196
0.860000;0.0150;-0.1442;-0.0298;0.148
0.864000;0.0278;-0.1023;-0.1742;0.204
0.876000;0.0112;-0.0322;-0.2722;0.274
0.877000;-0.0033;0.0091;-0.3600;0.360
0.880000;-0.0320;0.1288;-0.3949;0.417
0.884000;-0.0442;0.1893;-0.4578;0.497
0.890000;-0.0349;0.2190;-0.4919;0.540
0.893000;-0.0421;0.2533;-0.5545;0.611
0.898000;-0.0198;0.2662;-0.5692;0.629
0.903000;0.0365;0.2887;-0.6053;0.672
0.910000;0.1193;0.2041;-0.6555;0.697
0.913000;0.1234;0.1872;-0.6699;0.706
0.918000;0.1356;0.1851;-0.6699;0.708
0.924000;0.1392;0.1480;-0.6055;0.639
0.927000;0.1508;0.1140;-0.5199;0.553
0.932000;0.1417;0.0471;-0.4298;0.455
0.937000;0.1213;-0.0242;-0.3209;0.344
0.942000;0.1207;-0.0569;-0.2410;0.275
0.947000;0.0467;-0.0633;-0.1136;0.138
0.952000;0.0136;-0.1243;0.0062;0.125
0.958000;-0.0267;-0.1044;-0.1344;0.172
0.962000;-0.0575;-0.0871;-0.0121;0.105
0.967000;-0.0961;-0.1412;0.0072;0.171
0.979000;-0.1115;-0.1617;-0.0213;0.198
0.980000;-0.1276;-0.2033;-0.0235;0.241
0.982000;-0.1234;-0.2087;-0.0353;0.245
0.991000;-0.1275;-0.2042;-0.0733;0.252
0.993000;-0.1159;-0.1944;-0.1184;0.255
0.996000;-0.0959;-0.1890;-0.1658;0.269
1.002000;-0.0650;-0.1642;-0.1796;0.252
1.006000;-0.0232;-0.1819;-0.2508;0.311
1.010000;0.0181;-0.1707;-0.2835;0.331
1.015000;0.0471;-0.1688;-0.3114;0.357
1.020000;0.1189;-0.1167;-0.3416;0.380
1.026000;0.1477;-0.1075;-0.3764;0.418
1.030000;0.1505;-0.1104;-0.4040;0.445
1.035000;0.2369;-0.0441;-0.4482;0.509
1.040000;0.2898;-0.0448;-0.5185;0.596
1.045000;0.3354;-0.0406;-0.5623;0.656
1.050000;0.3547;-0.0027;-0.6609;0.750
1.054000;0.4026;0.0164;-0.7569;0.857
1.060000;0.4121;0.0789;-0.8287;0.929
1.065000;0.4025;0.1016;-0.8931;0.985
1.070000;0.3667;0.0798;-0.9312;1.004
1.076000;0.3525;0.1117;-0.9071;0.980
1.081000;0.3863;0.1470;-0.8235;0.921
1.084000;0.3389;0.1187;-0.7474;0.829
1.093000;0.3300;0.1340;-0.6500;0.741
1.094000;0.3072;0.0925;-0.5768;0.660
1.099000;0.2779;0.0729;-0.5587;0.628
1.104000;0.2735;0.0366;-0.5239;0.592
1.111000;0.2559;0.0220;-0.4748;0.540
1.113000;0.1773;-0.0165;-0.4641;0.497
1.118000;0.1359;-0.0380;-0.3532;0.380
1.124000;0.0928;-0.0925;-0.2593;0.291
1.128000;0.0693;-0.1369;-0.1609;0.222
1.133000;0.0840;-0.2190;-0.0604;0.242
1.137000;0.0700;-0.2480;0.0756;0.269
1.144000;0.0795;-0.3296;0.1993;0.393
1.152000;0.0816;-0.3536;0.3489;0.503
1.153000;0.0878;-0.4018;0.4718;0.626
1.161000;0.0625;-0.3694;0.5419;0.659
1.163000;0.0677;-0.3785;0.6262;0.735
1.169000;0.0507;-0.3336;0.6338;0.718
1.185000;0.0664;-0.2969;0.6104;0.682
1.186000;0.0220;-0.2803;0.6086;0.670
1.186000;0.0132;-0.2263;0.5066;0.555
1.194000;-0.0338;-0.1590;0.4263;0.456
1.195000;-0.0664;-0.1304;0.3606;0.389
1.197000;-0.0798;-0.1045;0.3142;0.341
1.202000;-0.1193;-0.0742;0.2823;0.315
1.207000;-0.1368;-0.0703;0.2599;0.302
1.211000;-0.1445;-0.0233;0.2520;0.291
1.216000;-0.1446;-0.0433;0.2823;0.320
1.221000;-0.1516;-0.0202;0.3435;0.376
1.227000;-0.1440;0.0003;0.4118;0.436
1.231000;-0.1098;-0.0177;0.4512;0.465
1.236000;-0.0947;0.0044;0.4810;0.490
1.241000;-0.0842;-0.0102;0.4987;0.506
1.246000;-0.0712;-0.0422;0.4997;0.507
1.250000;-0.0532;-0.0413;0.4721;0.477
1.255000;-0.0447;-0.0551;0.4589;0.464
1.260000;-0.0433;-0.0573;0.4434;0.449
1.266000;-0.0373;-0.0622;0.4494;0.455
1.271000;-0.0575;-0.0649;0.4458;0.454
1.276000;-0.0874;-0.0702;0.4422;0.456
1.280000;-0.1247;-0.0444;0.4673;0.486
1.285000;-0.1982;-0.0139;0.4446;0.487
1.291000;-0.2485;0.0050;0.4386;0.504
1.295000;-0.3113;0.0216;0.4565;0.553
1.300000;-0.3723;0.0549;0.4815;0.611
1.305000;-0.4172;0.0549;0.4849;0.642
1.310000;-0.4195;0.0739;0.5146;0.668
1.315000;-0.4035;0.0763;0.5060;0.652
1.319000;-0.4070;0.0354;0.5142;0.657
1.324000;-0.3798;0.0088;0.5343;0.656
1.331000;-0.3432;0.0034;0.5399;0.640
1.334000;-0.3189;-0.0099;0.5456;0.632
1.339000;-0.2992;-0.0049;0.5203;0.600
1.344000;-0.2746;-0.0199;0.4449;0.523
1.349000;-0.2688;-0.0192;0.3840;0.469
1.354000;-0.2510;-0.0148;0.3019;0.393
1.361000;-0.2304;-0.0206;0.1985;0.305
1.363000;-0.2237;0.0373;0.0691;0.237
1.370000;-0.2286;0.0732;-0.0122;0.240
1.378000;-0.2215;0.1135;-0.0742;0.260
1.379000;-0.2766;0.1510;-0.1623;0.354
1.383000;-0.2741;0.1741;-0.2430;0.406
1.388000;-0.2860;0.1878;-0.3306;0.476
1.393000;-0.2884;0.2018;-0.4085;0.539
1.398000;-0.2739;0.1638;-0.4146;0.523
1.403000;-0.2856;0.1553;-0.4469;0.553
1.410000;-0.2780;0.1426;-0.4338;0.535
1.413000;-0.3110;0.1160;-0.4517;0.561
1.417000;-0.3102;0.0590;-0.4100;0.517
1.422000;-0.3378;0.0286;-0.3636;0.497
1.431000;-0.3484;-0.0038;-0.2958;0.457
1.435000;-0.3373;-0.0791;-0.2115;0.406
1.437000;-0.2689;-0.1064;-0.1106;0.310
1.443000;-0.2033;-0.1627;-0.0244;0.261
1.446000;-0.1525;-0.1858;0.0020;0.240
1.452000;-0.1094;-0.2073;-0.0528;0.240
1.459000;-0.0931;-0.2128;-0.1338;0.268
1.461000;-0.1107;-0.2189;-0.2718;0.366
1.466000;-0.1716;-0.1846;-0.4071;0.479
1.471000;-0.2161;-0.0931;-0.4967;0.550
1.476000;-0.2371;-0.0135;-0.6123;0.657
1.481000;-0.2536;0.0736;-0.7158;0.763
1.486000;-0.2562;0.1684;-0.8095;0.866
1.492000;-0.2470;0.2350;-0.9053;0.967
1.496000;-0.2405;0.2759;-0.9818;1.048
1.501000;-0.2722;0.2891;-1.0773;1.148
1.506000;-0.2677;0.2916;-1.1463;1.213
1.512000;-0.2890;0.2836;-1.1818;1.249
1.516000;-0.2760;0.2484;-1.0812;1.143
1.521000;-0.2409;0.2006;-0.9641;1.014
1.527000;-0.2075;0.1684;-0.8115;0.854
1.533000;-0.1429;0.1133;-0.6545;0.679
1.537000;-0.0806;0.0586;-0.4860;0.496
1.540000;-0.0541;0.0114;-0.3919;0.396
1.544000;0.0251;-0.0238;-0.3266;0.328
1.551000;0.0420;-0.0399;-0.2663;0.273
1.555000;0.0637;-0.0920;-0.2324;0.258
1.560000;0.0855;-0.0726;-0.1961;0.226
1.564000;0.1242;-0.0653;-0.1576;0.211
1.569000;0.1009;-0.0270;-0.1072;0.150
1.577000;0.1040;-0.0009;-0.0760;0.129
1.583000;0.1070;0.0535;-0.0520;0.130
1.584000;0.0863;0.1075;-0.0496;0.147
1.588000;0.0777;0.1544;-0.0567;0.182
1.593000;0.0716;0.2178;-0.0733;0.241
1.598000;0.0540;0.2788;-0.0995;0.301
1.603000;0.0584;0.3138;-0.0970;0.334
1.608000;0.0156;0.3183;-0.0849;0.330
1.613000;0.0643;0.2970;0.1086;0.323
1.618000;0.0228;0.3095;-0.1018;0.327
1.623000;0.0035;0.2606;0.2206;0.341
1.628000;-0.0416;0.2264;0.3776;0.442
1.632000;-0.0599;0.2020;0.4483;0.495
1.637000;-0.0969;0.1560;0.6047;0.632
1.643000;-0.1191;0.1124;0.7131;0.732
1.647000;-0.1695;0.0471;0.8380;0.856
1.652000;-0.1458;-0.0019;0.9435;0.955
1.657000;-0.1051;-0.0585;1.0464;1.053
1.663000;-0.1003;-0.0991;1.0918;1.101
1.667000;-0.0693;-0.1238;1.1133;1.122
1.672000;-0.0908;-0.1592;1.1490;1.164
1.677000;-0.0718;-0.1787;1.1465;1.163
1.681000;-0.0987;-0.1657;1.1511;1.167
1.686000;-0.0854;-0.1207;1.0889;1.099
1.692000;-0.0563;-0.1055;0.9696;0.977
1.696000;-0.0880;-0.0890;0.8194;0.829
1.702000;-0.1184;-0.0206;0.6243;0.636
1.706000;-0.1378;0.0209;0.4272;0.449
1.711000;-0.1271;0.1002;0.2615;0.308
1.716000;-0.1074;0.1722;0.1225;0.237
1.721000;-0.0838;0.2847;0.0124;0.297
1.727000;-0.0461;0.3086;-0.1189;0.334
1.732000;0.0007;0.3470;-0.2332;0.418
1.736000;0.0546;0.3591;-0.3664;0.516
1.741000;0.0778;0.3954;-0.4635;0.614
1.746000;0.1514;0.4413;-0.5460;0.718
1.751000;0.1896;0.4443;-0.6116;0.779
1.757000;0.2378;0.4765;-0.6939;0.875
1.763000;0.2865;0.4782;-0.7258;0.915
1.771000;0.3236;0.5019;-0.7433;0.954
1.772000;0.3659;0.4808;-0.7609;0.972
1.781000;0.3487;0.4677;-0.7330;0.937
1.781000;0.4205;0.4266;-0.7052;0.925
1.785000;0.4592;0.3791;-0.6488;0.881
1.790000;0.4623;0.3207;-0.6045;0.826
1.795000;0.4873;0.2536;-0.4934;0.738
1.800000;0.5054;0.1635;-0.3444;0.633
1.805000;0.4809;0.0765;-0.2004;0.527
1.810000;0.4638;0.0209;-0.0735;0.470
1.815000;0.4041;-0.0439;0.0603;0.411
1.820000;0.4187;-0.0873;0.1843;0.466
1.825000;0.4022;-0.1237;0.3248;0.532
1.830000;0.4047;-0.1342;0.4363;0.610
1.834000;0.3809;-0.1719;0.5500;0.691
1.839000;0.3665;-0.2291;0.5895;0.731
1.845000;0.3280;-0.2561;0.5954;0.726
1.851000;0.2964;-0.2744;0.6277;0.746
1.853000;0.2646;-0.2649;0.5691;0.681
1.865000;0.2563;-0.2729;0.5274;0.647
1.865000;0.2263;-0.2624;0.5359;0.638
1.875000;0.1915;-0.2786;0.5109;0.613
1.877000;0.1396;-0.2614;0.5123;0.592
1.877000;0.0516;-0.2496;0.4731;0.537
1.888000;0.0183;-0.2334;0.4650;0.521
1.888000;0.0109;-0.2390;0.4044;0.470
1.893000;0.0148;-0.2306;0.3487;0.418
1.897000;0.0134;-0.1916;0.2979;0.354
1.902000;0.0545;-0.1908;0.2043;0.285
1.907000;0.1356;-0.1857;0.1323;0.265
1.911000;0.1921;-0.1665;0.0270;0.256
1.917000;0.2195;-0.1618;-0.0876;0.286
1.921000;0.2634;-0.0878;-0.2164;0.352
1.926000;0.2928;-0.0833;-0.3377;0.455
1.931000;0.3053;-0.0283;-0.4659;0.558
1.936000;0.3323;-0.0137;-0.5580;0.650
1.941000;0.3428;0.0037;-0.6285;0.716
1.948000;0.3584;0.0336;-0.6750;0.765
1.951000;0.3698;0.0547;-0.6879;0.783
1.956000;0.3815;0.0428;-0.6937;0.793
1.961000;0.3721;0.0766;-0.6852;0.783
1.969000;0.3698;0.0462;-0.7077;0.800
1.971000;0.3556;0.0355;-0.7134;0.798
1.984000;0.3200;0.0563;-0.7121;0.783
1.985000;0.2921;0.0322;-0.7154;0.773
1.985000;0.2741;0.0254;-0.6902;0.743
1.991000;0.2232;0.0550;-0.6578;0.697
1.995000;0.1777;0.0443;-0.5993;0.627
1.999000;0.1613;-0.0065;-0.5217;0.546
2.006000;0.1524;-0.0426;-0.4467;0.474
2.011000;0.1247;-0.0497;-0.3313;0.357
2.015000;0.1068;-0.0805;-0.2471;0.281
2.019000;0.0934;-0.0823;-0.1726;0.213
2.025000;0.0676;-0.1295;-0.1365;0.200
2.031000;0.0291;-0.1619;-0.1291;0.209
2.034000;0.0019;-0.1817;-0.0812;0.199
2.039000;-0.0399;-0.1797;0.0001;0.184
2.045000;-0.0601;-0.1582;0.0908;0.192
2.049000;-0.1183;-0.1272;0.1503;0.230
2.054000;-0.1431;-0.1251;0.2192;0.290
2.062000;-0.1535;-0.1566;0.2569;0.338
2.067000;-0.1638;-0.1574;0.2970;0.374
2.073000;-0.2028;-0.1703;0.3370;0.429
2.074000;-0.2013;-0.2073;0.3411;0.447
2.083000;-0.2235;-0.2514;0.3953;0.519
2.083000;-0.2070;-0.2885;0.4495;0.573
2.088000;-0.2281;-0.2781;0.5155;0.629
2.093000;-0.2175;-0.2683;0.5695;0.666
2.098000;-0.2278;-0.2830;0.6424;0.738
2.103000;-0.2518;-0.2866;0.6532;0.756
2.107000;-0.2946;-0.2767;0.6926;0.802
2.114000;-0.3466;-0.2674;0.6913;0.818
2.118000;-0.3628;-0.2589;0.6757;0.809
2.122000;-0.3625;-0.2103;0.6315;0.758
2.128000;-0.3679;-0.1596;0.5539;0.684
2.132000;-0.3384;-0.1571;0.4861;0.613
2.137000;-0.2620;-0.1423;0.4064;0.504
2.142000;-0.2010;-0.1369;0.3173;0.400
2.147000;-0.1579;-0.1431;0.2284;0.312
2.152000;-0.1179;-0.1416;0.1444;0.234
2.156000;-0.0810;-0.1442;0.0605;0.176
2.162000;-0.0778;-0.1415;0.0532;0.170
2.166000;-0.0723;-0.1310;0.0651;0.163
2.171000;-0.0761;-0.1368;0.1342;0.206
2.186000;-0.0844;-0.1423;0.2462;0.297
2.187000;-0.0757;-0.1481;0.3724;0.408
2.187000;-0.0668;-0.1473;0.4242;0.454
2.192000;-0.0316;-0.1476;0.4689;0.493
2.196000;-0.0129;-0.1539;0.4609;0.486
2.201000;0.0106;-0.1471;0.3932;0.420
2.205000;0.0032;-0.1199;0.3233;0.345
2.210000;0.0271;-0.1130;0.1986;0.230
2.215000;0.0200;-0.0472;0.0741;0.090
2.220000;0.0034;0.0132;-0.0334;0.036
2.225000;0.0158;0.0662;-0.1813;0.194
2.231000;0.0068;0.1309;-0.2788;0.308
2.235000;-0.0593;0.1984;-0.3642;0.419
2.240000;-0.0868;0.2495;-0.3850;0.467
2.246000;-0.1283;0.2654;-0.4320;0.523
2.250000;-0.1954;0.2701;-0.3834;0.508
2.255000;-0.2548;0.2898;-0.3468;0.519
2.262000;-0.2895;0.2695;-0.2792;0.484
2.264000;-0.2948;0.2334;-0.1856;0.419
2.269000;-0.2998;0.1453;-0.0849;0.344
2.274000;-0.2999;0.0649;0.0347;0.309
2.282000;-0.2472;-0.0513;-0.0370;0.255
2.284000;-0.1710;-0.0550;0.2378;0.298
2.289000;-0.1049;-0.1263;0.4285;0.459
2.294000;-0.0586;-0.1457;0.2893;0.329
2.299000;-0.0086;-0.1564;0.2578;0.302
2.304000;-0.0073;-0.1438;0.1332;0.196
2.309000;0.0103;-0.0958;0.0113;0.097
2.313000;-0.0058;-0.0624;-0.1176;0.133
2.318000;0.0019;0.0071;-0.2797;0.280
2.323000;-0.0261;0.0696;-0.3341;0.342
2.328000;-0.0921;0.1494;-0.4075;0.444
2.333000;-0.1191;0.2251;-0.4425;0.511
2.337000;-0.1767;0.2202;-0.4298;0.514
2.343000;-0.1975;0.2280;-0.4123;0.511
2.348000;-0.2511;0.2318;-0.3352;0.479
2.353000;-0.2422;0.1837;-0.2558;0.397
2.358000;-0.2494;0.1529;-0.1359;0.323
2.363000;-0.1607;0.1080;-0.0234;0.195
2.367000;-0.1316;0.0418;0.0387;0.143
2.372000;-0.1023;-0.0220;0.1318;0.168
2.379000;-0.0780;-0.0837;0.1960;0.227
2.382000;-0.0421;-0.0860;0.1766;0.201
2.387000;-0.0186;-0.1173;0.1620;0.201
2.392000;-0.0004;-0.1297;0.1235;0.179
2.399000;0.0437;-0.1137;0.0707;0.141
2.402000;0.0251;-0.0525;0.0181;0.061
2.408000;0.0036;-0.0393;-0.0846;0.093
2.412000;-0.0061;0.0146;-0.1848;0.185
2.417000;-0.0279;0.0400;-0.2800;0.284
2.422000;-0.0732;0.1017;-0.3297;0.353
2.427000;-0.0777;0.1351;-0.3340;0.369
2.431000;-0.1110;0.1595;-0.3836;0.430
2.436000;-0.1155;0.1820;-0.3878;0.444
2.441000;-0.0842;0.1548;-0.3561;0.397
2.446000;-0.0672;0.1542;-0.2959;0.340
2.451000;-0.0168;0.1324;-0.2835;0.313
2.455000;0.0905;0.1034;-0.2711;0.304
2.462000;0.1472;0.0840;-0.2612;0.311
2.465000;0.2201;0.0694;-0.3229;0.397
2.470000;0.2758;0.0811;-0.3655;0.465
2.475000;0.3121;0.0858;-0.3984;0.513
2.491000;0.3577;0.1073;-0.4241;0.565
2.491000;0.3888;0.0810;-0.4234;0.581
2.492000;0.4080;0.0885;-0.4252;0.596
2.500000;0.4059;0.1126;-0.4102;0.588
2.501000;0.3920;0.1293;-0.4024;0.577
2.505000;0.3140;0.1743;-0.4257;0.557
2.509000;0.2987;0.2001;-0.4203;0.553
2.514000;0.2720;0.1708;-0.4197;0.528
2.519000;0.2721;0.1871;-0.3904;0.511
2.524000;0.2583;0.1775;-0.3588;0.476
2.529000;0.2568;0.1584;-0.3177;0.438
2.534000;0.2289;0.1348;-0.2431;0.360
2.539000;0.2345;0.1353;-0.1927;0.332
2.545000;0.2421;0.1502;-0.1399;0.317
2.551000;0.2085;0.1365;-0.1086;0.272
2.553000;0.2315;0.1112;-0.0799;0.269
2.559000;0.2183;0.0981;-0.0559;0.246
2.564000;0.2189;0.0709;0.0086;0.230
2.569000;0.1976;-0.0016;0.0276;0.200
2.573000;0.2263;-0.0475;0.0514;0.237
2.580000;0.2264;-0.0958;0.1182;0.273
2.583000;0.2340;-0.1442;0.1872;0.333
2.589000;0.2685;-0.1715;0.2609;0.412
2.592000;0.2750;-0.1829;0.3154;0.457
2.608000;0.2320;-0.1855;0.3555;0.463
2.609000;0.1541;-0.2058;0.3406;0.427
2.609000;0.0795;-0.2176;0.3114;0.388
2.613000;-0.0016;-0.1897;0.3086;0.362
2.617000;-0.0917;-0.1959;0.2699;0.346
2.622000;-0.1480;-0.1835;0.1715;0.292
2.628000;-0.2424;-0.1666;0.1737;0.342
2.632000;-0.3012;-0.1614;0.1639;0.379
2.637000;-0.3199;-0.1390;0.1326;0.373
2.642000;-0.3582;-0.0901;0.0942;0.381
2.647000;-0.3950;-0.1076;0.0893;0.419
2.651000;-0.4614;-0.0743;0.0629;0.472
2.656000;-0.4688;-0.0428;0.0317;0.472
2.664000;-0.4361;-0.0133;0.0173;0.437
2.666000;-0.4041;0.0170;0.0149;0.405
