time;ax;ay;az;aT
0.959000;0.1067;-0.6027;1.3560;1.488
0.964000;0.0698;-0.6472;1.1581;1.329
0.968000;0.0225;-0.5380;0.9171;1.063
0.973000;0.0437;-0.2679;0.7472;0.795
0.978000;0.0318;-0.0900;0.6171;0.624
0.983000;-0.0097;0.1162;0.5118;0.525
0.988000;-0.0565;0.3629;0.3836;0.531
0.993000;-0.1751;0.5911;0.2583;0.668
0.998000;-0.2486;0.7131;0.1121;0.763
1.003000;-0.3745;0.7080;0.0856;0.805
1.008000;-0.5124;0.5761;0.0878;0.776
1.012000;-0.6626;0.4299;0.1664;0.807
1.018000;-0.6644;0.1929;0.3809;0.790
1.022000;-0.5248;0.1417;0.6117;0.818
1.028000;-0.4005;0.1396;0.6897;0.810
1.035000;-0.3459;0.1767;0.5058;0.638
1.037000;-0.3455;0.1750;0.4181;0.570
1.043000;-0.1835;0.3107;0.4479;0.575
1.047000;-0.1768;0.4523;0.3204;0.582
1.051000;-0.1785;0.5853;0.1389;0.627
1.056000;-0.1420;0.6187;-0.0060;0.635
1.061000;-0.0743;0.6798;-0.1168;0.694
1.066000;-0.0547;0.7069;-0.1700;0.729
1.071000;-0.1027;0.7219;-0.1920;0.754
1.076000;-0.1183;0.6536;-0.2307;0.703
1.081000;-0.1351;0.5090;-0.3623;0.639
1.086000;-0.2084;0.3219;-0.5196;0.646
1.094000;-0.2688;0.1714;-0.5881;0.669
1.095000;-0.3023;0.0216;-0.5634;0.640
1.101000;-0.3851;-0.1843;-0.4007;0.586
1.105000;-0.4228;-0.2337;-0.4462;0.658
1.111000;-0.5041;-0.2730;-0.1292;0.588
1.115000;-0.5532;-0.2332;-0.0135;0.601
1.120000;-0.5321;-0.1482;0.1472;0.572
1.126000;-0.4966;-0.0660;0.2120;0.544
1.130000;-0.4098;-0.0978;0.3195;0.529
1.135000;-0.4220;-0.0470;0.1877;0.464
1.140000;0.2009;-0.2500;0.2634;0.415
1.144000;1.2451;-0.7201;0.6316;1.571
1.149000;1.1401;-0.7317;0.0586;1.356
1.155000;0.8697;-0.7530;-0.1150;1.156
1.160000;0.5278;-0.6738;-0.3319;0.918
1.164000;0.2337;-0.5236;-0.5130;0.769
1.169000;-0.3022;-0.6412;-0.6345;0.951
1.176000;-1.1808;-1.0078;-0.2170;1.567
1.181000;-1.4255;-1.0228;0.0324;1.755
1.184000;-1.2424;-0.9084;0.2529;1.560
1.189000;-0.8100;-0.7106;0.3208;1.124
1.195000;-0.3685;-0.4370;0.2366;0.619
1.200000;-0.0285;-0.1591;0.1223;0.203
1.203000;0.3026;0.0589;0.1234;0.332
1.209000;0.6361;0.2244;0.2275;0.712
1.213000;0.9751;0.2873;0.4392;1.107
1.218000;1.2128;0.3581;0.5576;1.382
1.223000;1.2388;0.4346;0.6688;1.473
1.230000;1.1275;0.4336;0.8826;1.496
1.232000;0.8661;0.3766;1.0626;1.422
1.237000;0.5420;0.2873;1.1448;1.299
1.244000;0.3139;0.1805;1.1915;1.245
1.248000;0.1592;0.0679;1.1860;1.199
1.253000;0.0553;-0.0501;1.0496;1.052
1.259000;0.0685;-0.1709;0.9499;0.968
1.262000;0.1358;-0.2465;0.9245;0.966
1.267000;0.1473;-0.3079;0.7444;0.819
1.272000;0.1273;-0.3455;0.4980;0.619
1.277000;0.1670;-0.3229;0.3453;0.501
1.282000;0.2026;-0.2856;0.1811;0.394
1.287000;0.1891;-0.1956;-0.0091;0.272
1.295000;0.1274;-0.1361;-0.1798;0.259
1.300000;0.0442;-0.0691;-0.2691;0.281
1.301000;-0.0151;-0.0611;-0.3488;0.354
1.307000;-0.1151;-0.0022;-0.3068;0.328
1.315000;-0.1867;0.0216;-0.2630;0.323
1.316000;-0.2754;-0.0014;-0.2076;0.345
1.321000;-0.3242;-0.0284;-0.1550;0.360
1.328000;-0.3193;-0.0214;-0.1362;0.348
1.331000;-0.2797;0.0289;-0.0579;0.287
1.336000;-0.2225;0.0986;0.0080;0.243
1.341000;-0.2142;0.0949;0.0926;0.252
1.347000;-0.1953;0.1058;0.1005;0.244
1.351000;-0.2251;0.1122;-0.0063;0.252
1.356000;-0.2028;0.1092;-0.1152;0.258
1.362000;-0.1999;0.0876;-0.2549;0.336
1.365000;-0.2017;0.0736;-0.2942;0.364
1.370000;-0.2294;0.0576;-0.3167;0.395
1.378000;-0.2636;0.0323;-0.3727;0.458
1.380000;-0.2755;0.0143;-0.3569;0.451
1.387000;-0.1819;-0.0084;-0.2004;0.271
1.390000;-0.1055;-0.0504;-0.0538;0.129
1.401000;-0.0658;-0.0711;-0.0006;0.097
1.402000;-0.0179;-0.0823;0.0334;0.091
1.404000;0.0621;-0.0938;-0.0066;0.113
1.409000;0.1243;-0.0957;-0.0440;0.163
1.415000;0.1143;-0.1025;-0.1051;0.186
1.419000;0.0779;-0.1355;-0.1160;0.195
1.424000;0.0179;-0.1659;-0.1388;0.217
1.428000;0.0202;-0.1388;-0.1377;0.197
1.434000;0.0989;-0.1236;-0.0388;0.163
1.438000;0.1913;-0.1397;0.1840;0.300
1.444000;0.2663;-0.1107;0.3944;0.489
1.448000;0.3783;-0.0640;0.5712;0.688
1.454000;0.8420;-0.2338;0.7410;1.146
1.458000;0.8827;-0.4080;0.8587;1.297
1.464000;0.6422;-0.5680;0.6694;1.088
1.468000;0.4984;-0.6732;0.4339;0.943
1.473000;0.2840;-0.6796;0.2069;0.765
1.479000;0.1227;-0.6279;0.0480;0.642
1.482000;-0.0359;-0.5197;-0.0671;0.525
1.487000;-0.3736;-0.3048;-0.1554;0.507
1.493000;-0.6699;-0.2311;-0.3412;0.786
1.498000;-0.8045;-0.3267;-0.6003;1.056
1.502000;-0.9251;-0.5428;-0.9470;1.431
1.508000;-0.9392;-0.7357;-1.0969;1.621
1.512000;-1.1458;-0.6977;-0.8478;1.587
1.517000;-1.0636;-0.7150;-0.9372;1.588
1.521000;-1.0315;-0.7350;-0.9324;1.573
1.527000;-1.0269;-0.7026;-1.0290;1.615
1.532000;-1.0058;-0.6720;-1.3465;1.810
1.537000;-0.9650;-0.5791;-1.5320;1.901
1.541000;-0.9321;-0.4137;-1.6534;1.943
1.547000;-0.7974;-0.2027;-1.7685;1.951
1.552000;-0.5993;-0.0557;-2.0019;2.090
1.557000;-0.4003;0.1380;-2.0673;2.110
1.561000;-0.2007;0.2980;-2.0161;2.048
1.566000;0.0239;0.3937;-2.1401;2.176
1.571000;0.2861;0.4516;-2.1812;2.246
1.575000;0.5283;0.4915;-2.0279;2.152
1.581000;0.7341;0.7852;-1.0312;1.490
1.585000;0.7959;1.0826;0.0815;1.346
1.590000;0.8304;1.3242;0.2874;1.589
1.595000;0.7226;1.4587;0.2600;1.649
1.600000;0.5903;1.5727;0.6183;1.790
1.605000;0.4383;1.6076;1.2951;2.110
1.610000;0.2785;1.5402;1.3736;2.082
1.614000;0.1953;1.2919;1.2752;1.826
1.620000;0.2199;0.9529;1.2348;1.575
1.624000;0.2692;0.5383;1.0925;1.247
1.629000;0.2911;0.2141;0.8203;0.896
1.634000;0.3022;-0.1270;0.5379;0.630
1.639000;0.3454;-0.3495;0.3432;0.599
1.644000;0.3625;-0.4680;0.2622;0.647
1.649000;0.4142;-0.4887;0.2851;0.701
1.654000;0.4555;-0.4473;0.3686;0.737
1.660000;0.4627;-0.3280;0.4577;0.729
1.664000;0.4495;-0.1498;0.5478;0.724
1.669000;0.4033;0.0350;0.6124;0.734
1.673000;0.3502;0.1862;0.6371;0.750
1.680000;0.2332;0.3467;0.6889;0.806
1.684000;0.0791;0.4573;0.6697;0.815
1.688000;-0.0064;0.5591;0.6272;0.840
1.695000;-0.1903;0.5093;1.4970;1.593
1.698000;-1.4383;0.4909;4.0938;4.367
1.703000;-1.3319;0.4433;3.7308;3.986
1.708000;0.0058;0.6178;2.9285;2.993
1.713000;0.5342;0.9459;2.5569;2.778
1.718000;0.2793;1.1542;2.1886;2.490
1.723000;0.1396;1.1298;1.7759;2.109
1.728000;0.2314;0.7678;1.3448;1.566
1.732000;0.1989;0.4439;1.0832;1.187
1.738000;0.1153;0.2069;0.9304;0.960
1.743000;0.0995;0.0599;0.8166;0.825
1.747000;0.0991;0.0040;0.7346;0.741
1.752000;0.1499;-0.0079;0.6268;0.645
1.757000;0.1988;-0.0322;0.4790;0.520
1.763000;0.2722;-0.0946;0.4986;0.576
1.767000;0.3352;-0.0225;0.3007;0.451
1.771000;0.3216;0.0048;0.5708;0.655
1.779000;0.3435;0.0521;0.5367;0.639
1.786000;0.3882;0.0663;0.4928;0.631
1.786000;0.3458;0.0430;0.4464;0.566
1.791000;0.3358;-0.0040;0.3618;0.494
1.796000;0.3485;-0.0722;0.2796;0.453
1.801000;0.3864;-0.1309;0.2525;0.480
1.806000;0.4279;-0.1249;0.2302;0.502
1.811000;0.3705;-0.1145;0.1243;0.407
1.816000;0.3217;-0.0654;0.0303;0.330
1.821000;0.2434;0.0462;0.0318;0.250
1.827000;0.1313;0.2022;0.1447;0.281
1.830000;-0.0173;0.3542;0.2975;0.463
1.835000;-0.0309;0.4116;0.3229;0.524
1.841000;-0.0078;0.4507;0.2906;0.536
1.850000;0.2414;0.4219;0.1622;0.512
1.850000;0.5144;0.3631;0.0167;0.630
1.855000;0.6471;0.3156;-0.0411;0.721
1.861000;0.6952;0.2170;-0.0663;0.731
1.865000;0.6818;0.0513;-0.2146;0.717
1.870000;0.6404;-0.1157;-0.3147;0.723
1.875000;0.6805;-0.1259;-0.2975;0.753
1.881000;0.5642;-0.0014;-0.0960;0.572
1.884000;0.4659;0.0943;0.2406;0.533
1.889000;0.4822;0.0662;0.4642;0.673
1.895000;0.4524;0.0280;0.6020;0.754
1.899000;0.4504;0.0668;0.6615;0.803
1.904000;0.3066;0.1152;0.7457;0.814
1.909000;0.2177;0.2732;0.8451;0.914
1.918000;0.2216;0.4094;0.8953;1.009
1.919000;0.2958;0.4783;0.8608;1.028
1.924000;0.3330;0.4732;0.6965;0.905
1.929000;0.2713;0.4538;0.5363;0.753
1.934000;0.2487;0.3517;0.2270;0.487
1.938000;0.1920;0.2747;-0.0377;0.337
1.943000;0.1305;0.2066;-0.2987;0.386
1.948000;0.0483;0.1284;-0.4513;0.472
1.953000;-0.0924;0.0431;-0.5339;0.544
1.958000;-0.2124;-0.0307;-0.5825;0.621
1.963000;-0.2786;-0.1115;-0.6475;0.714
1.968000;-0.3604;-0.2261;-0.6904;0.811
1.972000;-0.4395;-0.3573;-0.8261;1.002
1.977000;-0.4876;-0.4807;-0.9614;1.180
1.984000;-0.5296;-0.5551;-1.0249;1.280
1.987000;-0.5561;-0.5970;-1.1005;1.370
1.992000;-0.6297;-0.5605;-1.0907;1.378
2.010000;-0.6922;-0.5316;-1.0576;1.371
2.011000;-0.7507;-0.4935;-0.9991;1.344
2.012000;-0.8091;-0.4968;-0.9676;1.356
2.013000;-0.8356;-0.5225;-0.9559;1.373
2.017000;-0.8416;-0.5755;-0.9541;1.396
2.021000;-0.8058;-0.6343;-0.9529;1.400
2.027000;-0.7851;-0.6872;-0.9330;1.400
2.031000;-0.7387;-0.6884;-0.9232;1.368
2.036000;-0.6954;-0.7173;-0.9496;1.378
2.041000;-0.6472;-0.6879;-0.9167;1.316
2.050000;-0.5988;-0.6982;-0.9153;1.298
2.051000;-0.5423;-0.7028;-0.9143;1.274
2.055000;-0.4946;-0.7044;-0.9112;1.253
2.062000;-0.3838;-0.7460;-1.1066;1.389
2.067000;-0.2146;-0.8152;-1.3808;1.618
2.071000;-0.0605;-0.8323;-1.6217;1.824
2.075000;0.0790;-0.8636;-1.7773;1.978
2.081000;0.0797;-0.9084;-1.8456;2.059
2.089000;0.0609;-0.8208;-1.5975;1.797
2.090000;-0.0043;-0.6581;-1.3681;1.518
2.099000;-0.1163;-0.5000;-1.1451;1.255
2.100000;-0.2562;-0.4305;-0.9306;1.057
2.105000;-0.3738;-0.4454;-0.7101;0.918
2.110000;-0.4959;-0.4593;-0.4068;0.789
2.116000;-0.4597;-0.3981;-0.0780;0.613
2.120000;-0.3446;-0.3542;0.2503;0.554
2.125000;-0.2447;-0.3780;0.4923;0.667
2.130000;-0.1845;-0.3653;0.6583;0.775
2.134000;-0.0758;-0.3881;0.7197;0.821
2.139000;0.0049;-0.3920;0.7199;0.820
2.144000;0.0242;-0.3481;0.7450;0.823
2.149000;0.0679;-0.2593;0.7758;0.821
2.154000;0.0477;-0.1947;0.7455;0.772
2.159000;-0.0335;-0.1546;0.6805;0.699
2.164000;-0.0775;-0.1267;0.5593;0.579
2.168000;0.1309;-0.2831;0.4011;0.508
2.173000;0.4669;-0.5394;0.1893;0.738
2.181000;0.1322;-0.4961;-0.0717;0.518
2.183000;-0.1648;-0.1722;-0.2768;0.365
2.188000;-0.2252;-0.0003;-0.3952;0.455
2.193000;-0.1567;0.0679;-0.5035;0.532
2.200000;-0.1486;0.0759;-0.5590;0.583
2.203000;-0.1537;0.1649;-0.6310;0.670
2.207000;-0.1525;0.2115;-0.6482;0.699
2.214000;-0.1064;0.1747;-0.6702;0.701
2.217000;-0.0076;0.1961;-0.5994;0.631
2.222000;0.0390;0.1773;-0.4955;0.528
2.228000;0.0416;0.0686;-0.4612;0.468
2.231000;0.1273;0.0942;-0.4344;0.462
2.237000;0.0927;-0.0517;-0.4460;0.458
2.241000;0.1383;-0.0913;-0.5105;0.537
2.247000;0.0608;-0.1915;-0.5491;0.585
2.252000;0.0469;-0.1538;-0.6360;0.656
2.256000;-0.0158;-0.2004;-0.6638;0.694
2.262000;-0.0388;-0.0707;-0.6898;0.694
2.267000;-0.1868;-0.1064;-0.6807;0.714
2.271000;-0.1775;0.0605;-0.6795;0.705
2.276000;-0.2625;0.0280;-0.6478;0.700
2.283000;-0.3105;0.0281;-0.5737;0.653
2.286000;-0.1863;0.1297;-0.5504;0.595
2.291000;-0.1632;0.1008;-0.5036;0.539
2.299000;-0.2655;-0.0513;-0.4118;0.493
2.301000;-0.2230;0.0223;-0.3994;0.458
2.305000;-0.1681;0.0841;-0.3417;0.390
2.311000;-0.2802;-0.0019;-0.2485;0.375
2.318000;-0.3437;-0.0281;-0.1770;0.388
2.319000;-0.3585;0.0076;-0.1174;0.377
2.325000;-0.2534;0.1313;-0.0364;0.288
2.331000;-0.3580;0.0947;0.1042;0.385
2.334000;-0.4993;0.0412;0.2184;0.547
2.340000;-0.6788;0.0303;0.3326;0.756
2.346000;-0.7001;0.1215;0.6330;0.952
2.349000;-0.5651;0.1904;0.8091;1.005
2.354000;-0.6569;-0.0047;0.9685;1.170
2.360000;-0.7615;-0.2148;1.0253;1.295
2.364000;-0.6669;-0.3230;1.0131;1.255
2.368000;-0.4576;-0.3056;0.9297;1.080
2.373000;-0.2200;-0.1606;0.8135;0.858
2.380000;-0.0736;-0.0219;0.7050;0.709
2.384000;-0.0151;0.1129;0.6354;0.645
2.389000;-0.0433;0.1940;0.5614;0.596
2.394000;-0.1003;0.2145;0.5166;0.568
2.399000;-0.1641;0.1891;0.3955;0.468
2.404000;-0.1771;0.1687;0.2723;0.366
2.409000;-0.1393;0.2107;0.1707;0.305
2.417000;-0.0592;0.2892;0.1120;0.316
2.418000;0.0755;0.4019;0.1607;0.439
2.423000;0.2506;0.5173;0.1661;0.598
2.429000;0.3516;0.6355;0.1045;0.734
2.432000;0.3114;0.6937;0.6975;1.032
2.437000;0.2626;0.8763;0.9550;1.322
2.443000;0.2757;0.9669;1.2912;1.636
2.449000;0.2543;0.9175;1.4361;1.723
2.452000;0.1628;0.8324;1.2950;1.548
2.457000;0.0715;0.6996;1.0977;1.304
2.462000;0.1622;0.5694;0.7607;0.964
2.468000;0.2773;0.4566;0.3724;0.651
2.471000;0.2969;0.3622;0.0282;0.469
2.477000;0.2950;0.3658;-0.0886;0.478
2.482000;0.3799;0.4061;-0.0621;0.560
2.487000;0.5310;0.3666;-0.1174;0.656
2.492000;0.4875;0.3219;-0.2498;0.635
2.498000;0.3745;0.2576;-0.2775;0.533
2.502000;0.2743;0.2829;-0.1074;0.408
2.506000;0.2345;0.3400;0.0669;0.418
2.511000;-0.0505;0.6673;0.1787;0.693
2.517000;-0.5044;0.9627;0.2642;1.118
2.522000;-0.9454;1.2404;0.2828;1.585
2.525000;-1.0880;1.0807;0.1890;1.545
2.531000;-1.0667;0.7141;-0.0314;1.284
2.536000;-0.8856;0.3089;-0.2350;0.967
2.541000;-0.5479;-0.1059;-0.3195;0.643
2.547000;-0.1458;-0.3603;-0.3614;0.531
2.550000;0.1329;-0.5149;-0.4634;0.705
2.555000;0.2484;-0.5244;-0.5132;0.775
2.560000;0.3190;-0.5230;-0.5729;0.839
2.565000;0.3378;-0.4729;-0.5301;0.787
2.569000;0.3696;-0.3960;-0.4495;0.704
2.576000;0.3334;-0.3140;-0.4025;0.610
2.582000;0.2893;-0.2899;-0.3532;0.541
2.584000;0.2835;-0.2807;-0.3183;0.510
2.590000;0.3194;-0.2701;-0.3333;0.535
2.594000;0.3995;-0.3176;-0.3505;0.619
2.606000;0.5475;-0.3594;-0.3960;0.765
2.607000;0.7202;-0.4501;-0.4889;0.980
2.609000;0.8314;-0.5157;-0.5549;1.125
2.615000;0.9460;-0.6371;-0.5727;1.276
2.619000;1.0895;-0.6376;-0.5924;1.394
2.624000;1.2189;-0.6152;-0.5853;1.486
2.628000;1.2826;-0.5693;-0.5564;1.510
2.633000;1.3486;-0.4852;-0.1452;1.441
2.638000;1.4202;-0.3534;0.2489;1.485
2.644000;1.4256;-0.1190;0.4036;1.486
2.648000;1.2411;0.1462;0.3980;1.312
2.654000;0.8670;0.4615;0.2943;1.025
2.658000;0.3317;0.6019;0.2242;0.723
2.663000;-0.1463;0.6394;0.2354;0.697
