time;ax;ay;az;aT
1.226000;1.0348;0.6990;1.1908;1.725
1.233000;1.0092;0.7203;1.0255;1.609
1.243000;0.7994;0.5768;0.8849;1.325
1.253000;1.0649;0.7218;0.5848;1.413
1.263000;1.2257;0.8206;-0.0086;1.475
1.276000;0.8663;0.6651;-0.4456;1.180
1.284000;0.5191;0.5212;-1.0770;1.304
1.294000;0.3237;0.4158;-1.6075;1.692
1.306000;0.1754;0.3538;-1.9064;1.947
1.314000;0.0264;0.2848;-1.9597;1.980
1.331000;-0.0474;0.2040;-1.8228;1.835
1.334000;0.0148;0.1652;-1.5834;1.592
1.352000;0.1888;0.1772;-1.1616;1.190
1.354000;0.3887;0.1984;-0.6581;0.790
1.366000;0.6206;0.2404;-0.2680;0.717
1.376000;0.8021;0.2595;-0.0261;0.843
1.383000;0.9087;0.3246;0.1789;0.981
1.393000;0.9739;0.4394;0.5548;1.204
1.403000;1.0332;0.5669;1.0548;1.582
1.416000;1.0181;0.5579;1.3665;1.793
1.433000;0.8730;0.2548;0.8354;1.235
1.443000;0.5304;-0.1348;0.5520;0.777
1.453000;0.4605;-0.2730;0.3380;0.633
1.463000;0.4472;-0.3530;0.2625;0.627
1.474000;0.4872;-0.3308;0.2948;0.659
1.484000;0.5293;-0.2631;0.4865;0.766
1.495000;0.4991;-0.1963;0.8460;1.002
1.504000;0.3775;-0.1419;1.1889;1.255
1.516000;0.1962;-0.1725;1.5674;1.589
1.524000;0.0116;-0.3206;1.7741;1.803
1.534000;-0.1181;-0.5274;1.7054;1.789
1.546000;-0.2446;-0.7264;1.4847;1.671
1.554000;-0.3828;-0.8237;1.1938;1.500
1.565000;-0.4810;-0.7941;0.8225;1.240
1.574000;-0.5346;-0.6616;0.4930;0.983
1.585000;-0.4949;-0.4377;0.2129;0.694
1.598000;-0.3604;-0.1705;-0.0237;0.399
1.604000;-0.1507;0.0745;-0.2850;0.331
1.617000;0.0334;0.3159;-0.5636;0.647
1.624000;0.1552;0.5624;-0.7411;0.943
1.634000;0.1409;0.7501;-0.7458;1.067
1.643000;0.1149;0.8962;-0.7392;1.167
1.653000;0.1066;0.9406;-0.8096;1.246
1.663000;0.1032;0.8947;-0.8887;1.265
1.674000;0.0775;0.7945;-0.9183;1.217
1.684000;0.0711;0.7115;-0.8692;1.126
1.698000;0.1298;0.7053;-0.8160;1.086
1.708000;0.2038;0.7395;-0.7991;1.108
1.723000;0.2881;0.7864;-0.8574;1.199
1.726000;0.3408;0.8250;-0.8302;1.219
1.734000;0.3818;0.8463;-0.5472;1.078
1.745000;0.3378;0.7287;0.2590;0.844
1.754000;0.3284;0.7276;0.2599;0.839
1.764000;0.2941;0.5684;0.6785;0.933
1.774000;0.1289;0.1121;0.6272;0.650
1.784000;-0.0803;-0.0690;0.5812;0.591
1.795000;-0.3125;-0.1861;0.6173;0.717
1.804000;-0.4937;-0.2795;0.6671;0.876
1.814000;-0.5576;-0.3394;0.5912;0.881
1.824000;-0.5154;-0.3812;0.4206;0.767
1.834000;-0.4450;-0.3815;0.1749;0.612
1.850000;-0.2604;-0.3562;-0.2253;0.495
1.854000;0.0661;-0.2115;-0.8730;0.901
1.864000;0.3501;0.1582;-1.0338;1.103
1.878000;0.2463;0.3557;-1.3550;1.422
1.885000;-0.3180;0.0410;-1.6291;1.660
1.894000;-1.2786;-0.5012;-1.8876;2.334
1.903000;-1.3956;-0.8725;-1.8063;2.444
1.913000;-1.0603;-0.7765;-1.9660;2.365
1.924000;-0.3792;-0.6174;-0.7931;1.074
1.934000;0.4260;-0.7098;0.2231;0.857
1.950000;0.6744;-0.9140;1.1072;1.586
1.954000;0.4977;-0.9206;1.7740;2.060
1.963000;-0.0716;-0.7796;2.3047;2.434
1.973000;-0.8372;-0.6338;2.6152;2.818
1.984000;-1.1850;-0.4224;2.5750;2.866
1.994000;-1.2137;-0.2464;2.3603;2.666
2.004000;-1.1460;-0.2126;1.9769;2.295
2.013000;-1.1074;-0.3069;1.3727;1.790
2.023000;-1.1995;-0.4482;0.7186;1.468
2.034000;-1.4962;-0.5622;0.1549;1.606
2.048000;-1.7642;-0.6684;-0.2721;1.906
2.053000;-1.8514;-0.7020;-0.5572;2.057
2.063000;-1.8179;-0.6272;-0.6936;2.044
2.073000;-1.7542;-0.5104;-0.8523;2.016
2.083000;-1.6031;-0.3584;-0.9539;1.900
2.095000;-1.3686;-0.1832;-0.8820;1.638
2.104000;-0.9667;0.0203;-0.6125;1.145
2.114000;-1.0330;0.0623;-0.4140;1.115
2.124000;-1.1604;0.0267;-0.1132;1.166
2.133000;-1.1957;-0.0688;0.1968;1.214
2.146000;-1.1308;-0.1536;0.5065;1.249
2.153000;-0.9535;-0.1228;0.5601;1.113
2.164000;-0.8990;-0.1202;0.4543;1.014
2.173000;-0.9151;-0.1198;0.2879;0.967
2.183000;-0.9394;-0.1023;0.1408;0.955
2.196000;-1.0066;-0.1125;0.0188;1.013
2.203000;-1.0077;-0.1464;-0.0334;1.019
2.213000;-0.9491;-0.2159;-0.1187;0.981
2.225000;-0.8580;-0.2794;-0.2088;0.926
2.236000;-0.7426;-0.3613;-0.2406;0.860
2.254000;-0.6029;-0.3361;-0.2480;0.733
2.256000;-0.4235;-0.2216;-0.1339;0.496
2.264000;-0.2827;-0.0625;0.0589;0.295
2.273000;-0.1870;0.0595;0.1832;0.268
2.284000;-0.1283;0.1348;0.2085;0.279
2.294000;-0.0585;0.1728;0.1926;0.265
2.303000;-0.0351;0.1781;0.2357;0.297
2.317000;-0.0076;0.2024;0.3461;0.401
2.324000;0.0492;0.2100;0.4333;0.484
2.338000;0.1391;0.2479;0.4871;0.564
2.352000;0.1945;0.2876;0.5325;0.636
2.355000;0.2009;0.3200;0.5173;0.641
2.366000;0.2272;0.3426;0.4447;0.606
2.374000;0.3431;0.4222;0.4148;0.684
2.384000;0.4733;0.5024;0.3404;0.770
2.395000;0.5672;0.5845;0.2420;0.850
2.404000;0.6696;0.6758;0.1008;0.957
2.414000;0.7608;0.7246;-0.1049;1.056
2.425000;0.8268;0.7532;-0.2144;1.139
2.434000;1.0172;0.8071;-0.1945;1.313
2.454000;1.0728;0.7409;-0.1106;1.308
2.456000;1.0454;0.6261;0.0011;1.219
2.465000;0.8748;0.4758;0.1411;1.006
2.474000;0.6501;0.3202;0.2218;0.758
2.484000;0.4672;0.1549;0.2646;0.559
2.495000;0.3474;0.0368;0.3893;0.523
2.504000;0.2167;-0.0832;0.4970;0.548
2.514000;0.1318;-0.1617;0.4783;0.522
2.524000;0.0732;-0.2133;0.3726;0.436
2.534000;0.0131;-0.2323;0.2455;0.338
2.553000;-0.0304;-0.2019;0.2673;0.336
2.555000;-0.0000;-0.1498;0.2655;0.305
2.572000;0.1122;-0.0760;0.2080;0.248
2.575000;0.2378;0.0152;0.1512;0.282
2.587000;0.3213;0.0870;0.0226;0.334
2.601000;0.3062;0.1057;-0.0546;0.328
2.604000;0.3125;0.0956;-0.1031;0.343
2.614000;0.3528;0.0569;-0.1532;0.389
2.623000;0.3649;0.0118;-0.0723;0.372
2.633000;0.4075;-0.0248;0.1237;0.427
2.650000;0.4142;-0.0789;0.2978;0.516
2.653000;0.4304;-0.0795;0.3838;0.582
2.667000;0.4445;-0.0729;0.3808;0.590
2.673000;0.4424;-0.0103;0.3460;0.562
2.684000;0.4464;0.0311;0.2953;0.536
2.694000;0.4949;0.0882;0.2216;0.549
2.703000;0.5456;0.1847;0.2016;0.610
2.713000;0.5794;0.2433;0.2374;0.672
2.723000;0.5717;0.2705;0.1992;0.663
2.734000;0.5720;0.2739;0.0760;0.639
2.752000;0.5452;0.2555;-0.0649;0.606
2.756000;0.4693;0.2142;-0.1529;0.538
2.765000;0.2444;0.1585;-0.2422;0.379
2.774000;0.1471;0.1492;-0.3134;0.377
2.784000;0.1025;0.1283;-0.4464;0.476
2.797000;0.0976;0.1476;-0.5984;0.624
2.804000;0.0657;0.1882;-0.6928;0.721
2.815000;0.0245;0.2273;-0.7337;0.769
2.824000;0.0139;0.2531;-0.6654;0.712
2.834000;0.0498;0.2751;-0.5297;0.599
2.853000;0.0464;0.2511;-0.4523;0.519
2.856000;-0.0239;0.1974;-0.4293;0.473
2.867000;-0.0839;0.1249;-0.5118;0.533
2.874000;-0.0826;0.0492;-0.6231;0.630
2.884000;-0.0987;0.0143;-0.6321;0.640
2.894000;-0.1569;0.0507;-0.4639;0.492
2.903000;-0.1663;0.0707;-0.1681;0.247
2.913000;-0.1524;0.0570;0.2182;0.272
2.923000;-0.1644;0.0063;0.5550;0.579
2.934000;-0.2324;-0.0781;0.7857;0.823
2.945000;-0.3157;-0.1623;0.9463;1.011
2.953000;-0.3800;-0.2367;0.9990;1.095
2.963000;-0.4053;-0.2666;0.9283;1.047
2.973000;-0.3915;-0.2453;0.7331;0.867
2.983000;-0.3742;-0.1688;0.5646;0.698
2.995000;-0.3398;-0.0519;0.5428;0.643
3.003000;-0.2561;0.0770;0.5460;0.608
3.014000;-0.1781;0.1755;0.5396;0.595
3.024000;-0.1354;0.2295;0.5491;0.610
3.034000;-0.1098;0.2192;0.5923;0.641
3.055000;-0.1135;0.1702;0.5910;0.625
3.056000;-0.1446;0.1092;0.5261;0.556
3.063000;-0.1710;0.0421;0.4486;0.482
3.073000;-0.1791;0.0142;0.3962;0.435
3.083000;-0.1806;0.0119;0.2658;0.322
3.095000;-0.1390;0.1361;-0.2595;0.324
3.103000;-0.1371;0.2217;-0.4435;0.514
3.113000;-0.1353;0.3101;-0.4708;0.580
3.124000;-0.0937;0.3894;-0.3905;0.559
3.137000;-0.0525;0.4274;-0.2087;0.478
3.161000;-0.0515;0.3879;0.0748;0.398
3.164000;-0.0884;0.3332;0.3820;0.515
3.166000;-0.1798;0.2334;0.5676;0.639
3.173000;-0.2730;0.1378;0.6138;0.686
3.185000;-0.3417;0.0375;0.5735;0.669
3.196000;-0.4005;-0.0438;0.4938;0.637
3.204000;-0.3753;-0.0270;0.4040;0.552
3.218000;-0.2832;0.0689;0.3281;0.439
3.223000;-0.2136;0.2250;0.3508;0.468
3.234000;-0.1500;0.3446;0.3518;0.515
3.249000;-0.0838;0.4004;0.3051;0.510
3.254000;-0.0399;0.4380;0.3236;0.546
3.264000;0.0495;0.4317;0.3992;0.590
3.273000;0.1168;0.3792;0.4121;0.572
3.283000;0.1091;0.2850;0.4079;0.509
3.295000;0.0736;0.1750;0.4236;0.464
3.303000;0.0534;0.0756;0.3966;0.407
3.314000;0.0386;-0.0509;0.3035;0.310
3.323000;0.0614;-0.1739;0.1889;0.264
3.333000;0.0948;-0.2865;0.0721;0.310
3.347000;0.1184;-0.3987;-0.0616;0.420
3.353000;0.1624;-0.4411;-0.2283;0.523
3.363000;0.2289;-0.4630;-0.4315;0.673
3.373000;0.2797;-0.4804;-0.6217;0.834
3.383000;0.3418;-0.4492;-0.6989;0.898
3.395000;0.4042;-0.4485;-0.7474;0.961
3.403000;0.4347;-0.4450;-0.7490;0.974
3.414000;0.4199;-0.4542;-0.7513;0.973
3.424000;0.3773;-0.4817;-0.7994;1.007
3.434000;0.2221;-0.5205;-0.9064;1.069
3.456000;0.1815;-0.5230;-1.0771;1.211
3.457000;0.1819;-0.5144;-1.3258;1.434
3.464000;0.1813;-0.4643;-1.5293;1.608
3.473000;0.1414;-0.3610;-1.6533;1.698
3.483000;0.1054;-0.2223;-1.7116;1.729
3.496000;0.1088;-0.0837;-1.5461;1.552
3.503000;0.1726;0.0529;-1.0769;1.092
3.513000;0.2585;0.0988;-0.4239;0.506
3.523000;0.3069;0.0775;0.2105;0.380
3.534000;0.2513;-0.0049;0.7321;0.774
3.557000;0.1431;-0.0647;1.1300;1.141
3.558000;0.0863;-0.0315;1.5323;1.535
3.567000;0.1356;0.0907;1.8371;1.844
3.573000;0.2676;0.2800;1.8215;1.862
3.583000;0.4273;0.5440;1.4006;1.562
3.596000;0.5634;0.8332;0.7083;1.230
3.604000;0.6872;1.1289;-0.1118;1.326
3.613000;0.7133;1.3618;-0.9184;1.791
3.623000;0.6462;1.4942;-1.5233;2.229
3.634000;0.5364;1.5950;-1.9169;2.551
3.648000;0.4007;1.6720;-2.1077;2.720
3.658000;0.3107;1.6980;-2.1556;2.762
3.666000;0.2954;1.7006;-1.9941;2.637
3.673000;0.2982;1.6792;-1.6622;2.382
3.683000;0.2806;1.6012;-1.2115;2.027
3.693000;0.2206;1.4661;-0.6848;1.633
3.703000;0.1140;1.3335;-0.0951;1.342
3.717000;-0.0334;1.1727;0.4630;1.261
3.724000;-0.1585;0.9893;0.8912;1.341
3.746000;-0.2129;0.8143;1.1539;1.428
3.748000;-0.1043;0.7390;1.2519;1.458
3.753000;0.1210;0.7756;1.1257;1.372
3.763000;0.4905;1.1786;1.0734;1.668
3.773000;0.5962;1.3749;1.1748;1.904
3.783000;0.6563;1.4534;1.4574;2.160
3.794000;0.6268;1.3917;1.7166;2.297
3.803000;0.5152;1.1841;1.8605;2.265
3.818000;0.3815;0.8778;1.7948;2.034
3.824000;0.2770;0.5945;1.4487;1.590
3.846000;0.1683;0.3976;0.8881;0.987
3.848000;0.1225;0.3590;0.2875;0.476
3.853000;0.0906;0.4995;-0.2211;0.554
3.865000;0.1050;0.7284;-0.6053;0.953
3.873000;0.1577;0.9645;-0.9913;1.392
3.883000;0.2248;1.1409;-1.3749;1.801
3.894000;0.2801;1.2880;-1.7294;2.174
3.904000;0.3194;1.3899;-2.0029;2.459
3.920000;0.3460;1.4582;-2.1578;2.627
3.924000;0.3316;1.4569;-2.2698;2.717
3.946000;0.3396;1.4296;-2.4591;2.865
3.949000;0.3365;1.4029;-2.6910;3.053
3.954000;0.2772;1.3556;-2.8445;3.163
3.964000;0.1654;1.3192;-2.8939;3.185
3.973000;0.0430;1.2553;-2.8467;3.112
3.983000;-0.0908;1.1515;-2.6642;2.904
3.997000;-0.2225;1.0176;-2.3039;2.528
4.003000;-0.3007;0.8584;-1.8725;2.082
4.013000;-0.3482;0.6951;-1.4879;1.679
4.023000;-0.4148;0.5550;-1.2315;1.413
4.033000;-0.5152;0.4600;-1.1077;1.305
4.044000;-0.5718;0.4310;-1.0581;1.278
4.054000;-0.5642;0.4402;-1.0808;1.296
4.064000;-0.5507;0.4938;-1.0927;1.320
4.073000;-0.4648;0.6545;-1.0618;1.331
4.083000;-0.3413;0.8942;-0.9588;1.355
4.094000;-0.1668;1.3176;-0.7585;1.529
4.103000;-0.1470;1.4440;-0.8196;1.667
4.117000;-0.1769;1.5646;-0.8358;1.783
4.124000;-0.2085;1.6883;-0.6476;1.820
4.138000;-0.2268;1.7957;-0.3212;1.838
4.144000;-0.2157;1.7999;-0.1419;1.818
4.153000;-0.1611;1.7373;-0.0368;1.745
4.164000;-0.0762;1.6685;0.2414;1.688
4.173000;0.0178;1.5988;0.7553;1.768
4.184000;0.1757;1.5786;1.3438;2.081
4.194000;0.3979;1.5885;1.8054;2.437
4.204000;0.4776;1.5865;1.9546;2.562
4.220000;0.2736;1.5366;1.9311;2.483
4.224000;-0.1136;1.4251;1.7741;2.278
4.251000;-0.5465;1.2339;1.7567;2.215
4.253000;-0.9399;0.9403;1.9651;2.373
4.254000;-1.0984;0.6615;2.6034;2.902
4.264000;-1.0493;0.4593;3.4752;3.659
4.274000;-0.9897;0.3223;4.2499;4.376
4.283000;-0.9220;0.3804;4.7263;4.830
4.293000;-0.7324;0.5820;4.7832;4.874
4.304000;-0.3704;0.9313;4.3719;4.485
4.319000;0.1236;1.3942;3.6747;3.932
4.328000;0.5562;1.7317;3.0376;3.541
4.342000;0.6371;1.5686;2.2678;2.830
4.348000;0.1493;0.9245;1.2287;1.545
4.354000;-0.8044;0.0637;0.6517;1.037
4.364000;-1.8670;-0.7494;1.0725;2.280
4.373000;-2.6031;-1.4172;2.0577;3.608
4.383000;-2.6989;-1.8775;2.7694;4.299
4.393000;-2.2441;-2.0571;2.9957;4.271
4.403000;-1.5646;-1.9855;2.8722;3.826
4.420000;-0.9977;-1.6782;2.6408;3.284
4.424000;-0.4642;-0.8237;2.4943;2.667
4.442000;-0.3255;-0.5778;2.6659;2.747
4.446000;-0.3121;-0.6081;2.8382;2.919
4.455000;-0.4052;-0.8966;2.8280;2.994
4.466000;-0.6823;-1.3517;2.4948;2.918
4.473000;-0.9388;-1.8279;2.0562;2.907
4.483000;-0.9783;-2.2428;1.4179;2.828
4.493000;-0.8081;-2.5112;0.4864;2.682
4.503000;-0.4837;-2.5590;-0.4325;2.640
4.517000;-0.1462;-2.4415;-1.0858;2.676
4.524000;0.1465;-2.2283;-1.6462;2.774
4.535000;0.3667;-1.9378;-2.1579;2.923
4.544000;0.6245;-1.5447;-2.4224;2.940
4.553000;0.8478;-1.1223;-2.3583;2.746
4.564000;1.0070;-0.7723;-2.0711;2.429
4.573000;1.0900;-0.5265;-1.8545;2.215
4.584000;1.0651;-0.4753;-1.8064;2.150
4.593000;0.9087;-0.5813;-1.9608;2.238
4.605000;0.6025;-0.7661;-2.2739;2.474
4.619000;0.1552;-1.0429;-2.6016;2.807
4.624000;-0.3116;-1.3359;-2.7496;3.073
4.646000;-0.7369;-1.5848;-2.7058;3.221
4.648000;-1.0524;-1.7398;-2.5318;3.247
4.653000;-1.2914;-1.8116;-2.2656;3.175
4.665000;-1.3219;-1.7530;-1.8234;2.854
4.673000;-1.0758;-1.5957;-1.3195;2.333
4.688000;-0.7614;-1.4317;-0.9251;1.867
4.693000;-0.4300;-1.2063;-0.5843;1.408
4.704000;-0.0908;-0.9378;-0.3203;0.995
4.719000;0.2159;-0.7318;-0.3169;0.826
4.723000;0.4182;-0.6239;-0.5496;0.931
4.739000;0.4650;-0.5598;-0.7718;1.061
4.744000;0.5398;-0.4484;-0.8959;1.138
4.753000;0.6173;-0.2789;-1.3206;1.484
4.765000;0.5722;-0.1204;-1.7110;1.808
4.773000;0.4210;-0.1294;-2.0736;2.120
4.784000;0.2926;-0.1407;-2.3055;2.328
4.793000;0.1364;-0.1280;-2.3232;2.331
4.803000;0.0338;-0.1009;-2.0555;2.058
4.820000;-0.0012;-0.0465;-1.6917;1.692
4.827000;-0.0679;-0.0515;-1.4443;1.447
4.844000;-0.3812;-0.3359;-1.1111;1.222
4.853000;-0.5627;-0.4785;-0.9468;1.201
4.865000;-0.5918;-0.5437;-0.5518;0.975
4.873000;-0.4297;-0.5524;0.0627;0.703
4.884000;-0.1855;-0.5605;0.6884;0.907
4.893000;0.0263;-0.6075;1.2804;1.418
4.903000;-0.0267;-0.7951;1.9885;2.142
4.919000;-0.4250;-1.0904;2.7732;3.010
4.924000;-0.5749;-1.4016;3.0812;3.433
4.946000;0.1309;-1.7516;2.1484;2.775
4.948000;1.3156;-2.0092;0.0338;2.402
4.954000;2.4928;-1.8755;-2.1472;3.787
4.966000;3.3744;-1.4899;-4.0000;5.441
4.973000;3.7373;-0.8764;-5.0687;6.358
4.985000;3.6447;-0.0912;-5.0782;6.251
4.993000;3.2340;0.8237;-3.5986;4.908
5.004000;2.8302;1.5672;-1.2368;3.463
5.021000;2.6069;1.6202;1.2022;3.296
5.025000;2.4826;1.0113;3.4324;4.355
5.050000;2.2627;0.0909;5.5150;5.962
5.054000;1.8835;-0.9044;7.0434;7.347
5.056000;1.3887;-1.7227;7.7615;8.071
5.065000;0.7299;-2.2982;7.8709;8.232
5.074000;-0.0493;-2.5952;7.5514;7.985
5.083000;-0.8613;-2.5847;6.9581;7.472
5.093000;-2.0253;-2.0408;5.4271;6.142
5.103000;-2.2198;-1.5426;4.4944;5.245
5.118000;-2.3872;-1.1768;3.3983;4.316
5.123000;-2.5385;-0.9190;2.2439;3.510
5.141000;-2.6917;-0.7394;1.1719;3.027
5.144000;-2.6975;-0.5821;0.3200;2.778
5.153000;-2.3122;-0.3034;-0.2239;2.343
5.165000;-1.8171;-0.1684;-0.7488;1.973
5.173000;-1.2977;0.0942;-0.9937;1.637
5.183000;-0.5526;0.6601;-1.4508;1.687
5.193000;0.1691;1.1868;-1.7311;2.106
5.204000;0.7994;1.6522;-1.8165;2.582
5.218000;1.2522;2.0444;-1.8088;3.003
5.223000;1.4707;2.2490;-1.7788;3.223
5.238000;1.4362;2.1338;-1.8692;3.180
5.243000;1.1760;1.8163;-2.0310;2.968
5.253000;0.8525;1.4177;-2.1204;2.689
5.265000;0.4931;1.0264;-2.1985;2.476
5.273000;0.2225;0.6831;-2.2341;2.347
5.283000;0.0799;0.3573;-2.1588;2.190
5.293000;0.0083;0.1414;-1.8980;1.903
5.303000;-0.0163;0.0674;-1.4439;1.446
5.318000;0.0378;0.0870;-0.9621;0.967
5.323000;0.1383;0.1955;-0.4815;0.538
5.336000;0.2370;0.3477;-0.1490;0.446
5.343000;0.2972;0.4661;-0.0409;0.554
5.353000;0.3135;0.5362;-0.1598;0.641
5.365000;0.3206;0.5960;-0.3334;0.754
5.373000;0.2236;0.5850;-0.5661;0.844
5.383000;0.0272;0.5279;-0.8867;1.032
5.393000;-0.2063;0.4568;-1.1494;1.254
5.404000;-0.4470;0.4310;-1.2574;1.402
5.421000;-0.6002;0.4253;-1.0139;1.253
5.453000;-0.7726;0.4520;-0.8040;1.203
5.455000;-0.9584;0.4587;-0.4227;1.144
5.457000;-1.1451;0.4437;0.0829;1.231
5.458000;-1.3235;0.4031;0.6083;1.511
5.466000;-1.4159;0.3305;1.1652;1.863
5.473000;-1.4080;0.2766;1.7882;2.293
5.483000;-1.5468;0.1466;2.2866;2.765
5.493000;-1.6898;-0.1172;2.6463;3.142
