time;ax;ay;az;aT
3.301000;-0.0244;-0.0100;0.0142;0.030
3.310000;-0.0229;-0.0027;0.0266;0.035
3.320000;-0.0043;0.0158;0.0640;0.066
3.331000;0.0064;0.0443;0.1120;0.121
3.341000;0.0126;0.0813;0.1288;0.153
3.350000;0.0322;0.1126;0.0796;0.142
3.363000;0.0217;0.0996;0.0312;0.107
3.371000;-0.0272;0.0587;-0.0046;0.065
3.382000;-0.1083;-0.0152;0.0798;0.135
3.390000;-0.2015;-0.0451;0.1866;0.278
3.401000;-0.1816;-0.0196;0.2848;0.338
3.411000;-0.0859;0.0296;0.3484;0.360
3.420000;0.0190;0.1103;0.3573;0.374
3.431000;0.0481;0.1732;0.2649;0.320
3.441000;0.0432;0.2110;0.0915;0.234
3.450000;0.0109;0.1843;-0.0252;0.186
3.464000;-0.0561;0.1257;-0.0901;0.165
3.472000;-0.1170;0.0564;-0.1024;0.165
3.484000;-0.1742;0.0164;-0.0502;0.182
3.497000;-0.1986;0.0123;0.0135;0.199
3.501000;-0.1704;0.0693;0.1173;0.218
3.510000;-0.1024;0.1424;0.1731;0.246
3.520000;-0.0071;0.2091;0.1392;0.251
3.530000;0.0468;0.2422;0.1358;0.282
3.541000;0.0611;0.2069;0.1724;0.276
3.550000;0.0505;0.1405;0.1640;0.222
3.564000;-0.0094;0.0780;0.1428;0.163
3.572000;-0.0929;0.0253;0.1742;0.199
3.590000;-0.1314;-0.0115;0.2313;0.266
3.592000;-0.1532;-0.0283;0.4733;0.498
3.603000;-0.1393;0.0033;0.4274;0.450
3.617000;-0.1172;0.0215;0.3469;0.367
3.621000;-0.1017;0.0369;0.2845;0.304
3.631000;-0.0414;0.0505;0.1222;0.139
3.642000;0.0597;0.0986;-0.0103;0.116
3.651000;0.1615;0.1115;0.1811;0.267
3.666000;0.2624;0.0739;0.5270;0.593
3.672000;0.3077;0.0330;0.7543;0.815
3.689000;0.3035;0.0588;0.7818;0.841
3.692000;0.2973;0.0867;0.6754;0.743
3.704000;0.3297;0.1737;0.3985;0.546
3.718000;0.3322;0.2594;0.0193;0.422
3.722000;0.2892;0.3037;-0.3087;0.521
3.731000;0.2103;0.3082;-0.4577;0.591
3.741000;0.1853;0.2504;-0.4783;0.571
3.751000;0.1477;0.2251;-0.4523;0.526
3.767000;0.1104;0.2068;-0.3728;0.440
3.772000;0.0332;0.1325;-0.3131;0.342
3.797000;-0.0243;0.1305;-0.3474;0.372
3.799000;-0.0757;0.1443;-0.3704;0.405
3.802000;-0.0944;0.1064;-0.2901;0.323
3.811000;-0.0849;0.0434;-0.1305;0.162
3.821000;-0.0986;0.0147;0.0138;0.101
3.832000;-0.1294;-0.0014;0.0753;0.150
3.845000;-0.1306;0.0193;0.1657;0.212
3.851000;-0.1024;0.0232;0.2661;0.286
3.863000;-0.0793;-0.0005;0.2318;0.245
3.872000;-0.1184;-0.0398;0.1955;0.232
3.884000;-0.1970;-0.0841;0.1558;0.265
3.891000;-0.2658;-0.1341;0.1191;0.321
3.916000;-0.3281;-0.1645;0.1057;0.382
3.918000;-0.3900;-0.2109;0.0603;0.447
3.922000;-0.3979;-0.2014;0.0584;0.450
3.932000;-0.3487;-0.0690;0.0375;0.357
3.942000;-0.3096;0.0117;0.0854;0.321
3.951000;-0.3170;0.0851;0.1805;0.375
3.973000;-0.3170;0.0822;0.3071;0.449
3.977000;-0.3427;0.0285;0.3765;0.510
3.996000;-0.4039;-0.0530;0.3406;0.531
3.998000;-0.4307;-0.1070;0.2569;0.513
4.001000;-0.4174;-0.1324;0.1912;0.478
4.011000;-0.3633;-0.1152;0.1401;0.406
4.020000;-0.3048;-0.0557;0.1359;0.338
4.030000;-0.2822;0.0180;0.1343;0.313
4.040000;-0.2752;0.0319;0.1218;0.303
4.050000;-0.2696;0.0026;0.1173;0.294
4.065000;-0.2852;-0.0570;0.0837;0.303
4.070000;-0.3369;-0.0993;-0.0518;0.355
4.086000;-0.3801;-0.0975;-0.2016;0.441
4.091000;-0.4272;-0.0582;-0.3044;0.528
4.101000;-0.4141;0.0135;-0.3085;0.517
4.111000;-0.3736;0.0492;-0.3385;0.506
4.121000;-0.3069;0.1058;-0.3881;0.506
4.139000;-0.2702;0.1995;-0.1965;0.389
4.150000;-0.2738;0.1827;-0.1693;0.370
4.171000;-0.3213;0.1744;-0.1651;0.401
4.173000;-0.3900;0.2061;-0.2842;0.525
4.181000;-0.4400;0.2484;-0.5038;0.714
4.190000;-0.4814;0.2175;-0.5717;0.778
4.200000;-0.4541;0.1144;-0.4303;0.636
4.211000;-0.4020;-0.0113;-0.0640;0.407
4.220000;-0.3344;-0.1109;0.4848;0.599
4.230000;-0.2765;-0.1630;1.0254;1.074
4.240000;-0.1272;-0.0887;1.2851;1.294
4.251000;0.0175;-0.0383;1.0370;1.038
4.264000;0.2064;0.2728;0.6026;0.693
4.270000;0.2133;0.4618;0.0934;0.517
4.283000;0.1665;0.5566;-0.3609;0.684
4.290000;0.0820;0.5461;-0.6072;0.821
4.301000;0.0916;0.5455;-0.6503;0.854
4.312000;0.0562;0.5309;-0.7477;0.919
4.320000;-0.0117;0.4942;-0.6689;0.832
4.331000;-0.0726;0.4499;-0.5287;0.698
4.341000;-0.1014;0.4250;-0.3644;0.569
4.351000;-0.0431;0.4676;-0.1811;0.503
4.365000;0.0648;0.4655;0.0667;0.475
4.370000;0.2566;0.3874;0.3765;0.598
4.387000;0.4640;0.3154;0.5967;0.819
4.390000;0.5954;0.2650;0.8066;1.037
4.401000;0.6602;0.2955;0.9091;1.162
4.411000;0.6579;0.3459;0.7190;1.034
4.420000;0.5924;0.3633;0.3909;0.797
4.430000;0.5035;0.2969;0.1813;0.612
4.440000;0.4445;0.1213;0.1919;0.499
4.451000;0.3699;-0.1026;0.3761;0.537
4.465000;0.2423;-0.3232;0.6258;0.745
4.471000;0.1197;-0.4667;0.7704;0.909
4.485000;0.0523;-0.5502;0.7081;0.898
4.491000;0.1496;-0.5438;0.5359;0.778
4.501000;0.3548;-0.4308;0.2814;0.625
4.511000;0.5422;-0.2232;0.0477;0.588
4.520000;0.6916;-0.0438;-0.1694;0.713
4.530000;0.8048;0.0618;-0.3398;0.876
4.540000;0.8508;0.1196;-0.5693;1.031
4.551000;0.8710;0.1349;-0.9366;1.286
4.565000;0.8627;0.0609;-1.2505;1.520
4.571000;0.7884;-0.0170;-1.4464;1.647
4.594000;0.6195;-0.1008;-1.5459;1.668
4.597000;0.1973;-0.1221;-1.7247;1.740
4.601000;0.1527;0.0107;-1.8497;1.856
4.614000;0.2168;0.2165;-1.9930;2.016
4.621000;0.3069;0.4399;-1.9809;2.052
4.631000;0.4262;0.6036;-1.8929;2.032
4.641000;0.5156;0.7217;-1.5936;1.824
4.651000;0.5119;0.8236;-1.1002;1.467
4.667000;0.4302;0.8362;-0.6460;1.141
4.672000;0.3608;0.7724;-0.0036;0.853
4.693000;0.3853;0.8184;0.4525;1.011
4.696000;0.5022;1.0218;0.4884;1.239
4.701000;0.5945;1.3294;0.2676;1.481
4.714000;0.6101;1.6245;-0.0634;1.736
4.722000;0.6513;1.8575;-0.4412;2.017
4.731000;0.7747;2.0362;-0.6702;2.279
4.742000;0.9099;2.1228;-0.7137;2.417
4.752000;0.9451;2.0886;-0.6664;2.387
4.768000;0.8878;1.9443;-0.5710;2.212
4.795000;0.6181;1.5406;-0.2366;1.677
4.797000;0.5601;1.4272;-0.2461;1.553
4.801000;0.5955;1.3624;-0.3717;1.533
4.812000;0.6576;1.3272;-0.5523;1.581
4.821000;0.6605;1.2797;-0.6170;1.567
4.831000;0.6284;1.1963;-0.5031;1.442
4.840000;0.5738;1.1043;-0.3460;1.292
4.852000;0.4980;0.9742;-0.1564;1.105
4.870000;0.4292;0.8947;0.0315;0.993
4.872000;0.3877;0.9186;0.2180;1.021
4.901000;0.4440;1.0117;0.4920;1.209
4.904000;0.5563;1.0847;0.8557;1.489
4.905000;0.6581;1.0956;1.2558;1.792
4.912000;0.6968;1.1191;1.8693;2.287
4.921000;0.6710;1.1425;2.1978;2.566
4.931000;0.3384;1.3592;2.2762;2.673
4.942000;0.3383;1.4306;1.9699;2.458
4.952000;0.4840;1.3471;1.8142;2.311
4.968000;0.5460;1.1714;2.1170;2.480
4.972000;0.4313;1.0154;2.5998;2.824
4.993000;0.1247;0.8635;3.0297;3.153
4.996000;-0.2421;0.7259;3.0883;3.182
5.003000;-0.6459;0.5142;3.0935;3.202
5.012000;-0.8473;0.3540;2.8703;3.014
5.021000;-0.8028;0.1529;2.4724;2.604
5.030000;-0.5707;-0.0453;2.0639;2.142
5.040000;-0.2744;-0.1073;1.7368;1.762
5.051000;0.0391;-0.0425;1.5979;1.599
5.068000;0.2166;-0.1035;1.6701;1.687
5.072000;0.1465;-0.4209;1.9424;1.993
5.096000;-0.2657;-0.9044;2.2972;2.483
5.099000;-0.9218;-1.4349;2.5700;3.084
5.101000;-1.5685;-1.8670;2.5761;3.547
5.113000;-1.9528;-2.1919;2.0402;3.575
5.121000;-2.1183;-2.2873;1.2899;3.374
5.130000;-2.0810;-2.0790;0.4438;2.975
5.141000;-1.7866;-1.5929;-0.4118;2.429
5.150000;-1.3647;-0.9913;-1.1221;2.026
5.166000;-0.9795;-0.5467;-1.5580;1.920
5.170000;-0.6914;-0.2262;-1.8111;1.952
5.192000;-0.4567;-0.1229;-2.0222;2.077
5.195000;-0.2081;-0.1002;-2.0380;2.051
5.201000;-0.1502;-0.3272;-1.7592;1.796
5.212000;-0.0760;-0.6664;-1.4239;1.574
5.220000;-0.0892;-0.9986;-1.0810;1.474
5.231000;-0.2073;-1.2528;-0.6146;1.411
5.241000;-0.3607;-1.3260;-0.4137;1.435
5.252000;-0.6131;-1.3168;-0.7503;1.635
5.268000;-0.9888;-1.3216;-0.9905;1.925
5.272000;-1.0290;-1.1714;-1.0953;1.905
5.300000;-1.1968;-1.1170;-1.2255;2.045
5.303000;-1.5259;-1.1847;-1.1547;2.251
5.305000;-1.3059;-0.7194;-0.8452;1.714
5.314000;-0.7094;-0.4426;-0.4773;0.963
5.321000;-0.2496;-0.1310;-0.5470;0.615
5.331000;-0.2713;0.2015;-0.5732;0.665
5.341000;-0.2913;0.3801;-0.7582;0.897
5.352000;-0.2182;0.3487;-1.1973;1.266
5.371000;-0.2660;0.3085;-1.5131;1.567
5.374000;-0.4458;0.4045;-1.5816;1.692
5.406000;-0.6341;0.4852;-1.3353;1.556
5.408000;-0.7964;0.4087;-0.8512;1.235
5.409000;-0.8185;0.2819;-0.6179;1.064
5.411000;-0.8137;0.2273;-0.6070;1.040
5.421000;-0.8849;0.2073;-0.8206;1.225
5.430000;-1.0756;0.1964;-0.9171;1.427
5.441000;-1.1378;0.1981;-0.5439;1.277
5.451000;-1.0067;0.3199;-0.3242;1.105
5.461000;-0.7515;0.4973;-0.1999;0.923
5.476000;-0.6292;0.6524;-0.1202;0.914
5.489000;-0.6048;0.7430;-0.0168;0.958
5.492000;-0.5585;0.8008;0.0993;0.981
5.500000;-0.4642;0.8909;0.1386;1.014
5.513000;-0.3560;0.9641;0.1324;1.036
5.521000;-0.2410;1.0972;0.1694;1.136
5.531000;-0.0433;1.2680;0.2087;1.286
5.541000;0.1349;1.3751;0.2168;1.399
