time;ax;ay;az;aT
2.495000;-0.7658;-0.0479;1.0219;1.278
2.504000;-0.8342;-0.1560;0.9932;1.306
2.514000;-0.8644;-0.2478;0.8976;1.271
2.523000;-0.8236;-0.3241;0.8308;1.214
2.534000;-0.7859;-0.3792;0.7757;1.167
2.544000;-0.7641;-0.3942;0.6698;1.090
2.554000;-0.7392;-0.3369;0.4795;0.943
2.569000;-0.6890;-0.2463;0.4046;0.836
2.574000;-0.5489;-0.0853;0.4124;0.692
2.584000;-0.3326;0.0650;0.4407;0.556
2.595000;-0.1566;0.1958;0.4107;0.481
2.604000;-0.0616;0.2757;0.3357;0.439
2.614000;-0.0281;0.3386;0.2970;0.451
2.624000;0.0055;0.3396;0.3280;0.472
2.634000;0.0080;0.3106;0.4047;0.510
2.650000;-0.0274;0.2402;0.5344;0.587
2.655000;-0.0179;0.1473;0.6022;0.620
2.672000;-0.0416;0.0226;0.5710;0.573
2.674000;-0.0566;-0.0786;0.4803;0.490
2.684000;-0.1147;-0.1149;0.3800;0.413
2.696000;-0.1347;-0.1010;0.2416;0.295
2.704000;-0.1413;-0.0917;0.1139;0.203
2.714000;-0.1273;-0.0556;0.0529;0.149
2.724000;-0.1388;-0.0338;0.0254;0.145
2.734000;-0.1119;-0.0351;0.0253;0.120
2.749000;-0.0957;-0.0453;0.0182;0.107
2.754000;-0.0700;-0.0348;-0.0307;0.084
2.767000;-0.0705;-0.0185;-0.1573;0.173
2.774000;-0.1069;-0.0259;-0.3268;0.345
2.784000;-0.1475;-0.0524;-0.5206;0.544
2.796000;-0.1573;-0.0828;-0.6478;0.672
2.804000;-0.2315;-0.1150;-0.6227;0.674
2.814000;-0.2603;-0.1313;-0.5792;0.648
2.824000;-0.2298;-0.1232;-0.4632;0.532
2.835000;-0.1946;-0.1391;-0.3358;0.412
2.849000;-0.2121;-0.1570;-0.2589;0.370
2.854000;-0.2245;-0.1855;-0.2766;0.402
2.867000;-0.2006;-0.2023;-0.2860;0.404
2.876000;-0.1116;-0.1774;-0.1878;0.281
2.885000;0.0049;-0.1021;-0.1213;0.159
2.897000;0.0625;-0.0263;-0.1315;0.148
2.904000;0.0395;0.0507;-0.1862;0.197
2.915000;-0.0248;0.0971;-0.1757;0.202
2.925000;-0.0672;0.0932;-0.0892;0.145
2.935000;-0.0115;0.0878;0.1321;0.159
2.951000;0.0402;0.0742;0.3546;0.364
2.955000;0.0755;0.0626;0.4632;0.473
2.970000;0.0857;0.1048;0.4921;0.510
2.975000;0.0511;0.1587;0.4091;0.442
2.984000;0.0300;0.2105;0.2617;0.337
2.994000;-0.0171;0.2301;0.2137;0.314
3.003000;-0.0752;0.2263;0.3079;0.389
3.014000;-0.0909;0.2188;0.3711;0.440
3.023000;-0.0769;0.2556;0.3090;0.408
3.034000;-0.0325;0.2959;0.1623;0.339
3.052000;-0.0256;0.3448;0.0373;0.348
3.055000;-0.0544;0.3790;-0.0397;0.385
3.080000;-0.0777;0.4413;-0.0508;0.451
3.082000;-0.0949;0.4736;0.0457;0.485
3.085000;-0.0960;0.4695;0.1410;0.500
3.098000;-0.0479;0.4366;0.3775;0.579
3.105000;-0.0651;0.3926;0.6596;0.770
3.116000;-0.1416;0.3409;0.8209;0.900
3.125000;-0.1779;0.2894;0.8642;0.929
3.135000;-0.1885;0.2647;0.7679;0.834
3.152000;-0.1512;0.2960;0.7870;0.854
3.155000;-0.0985;0.3355;0.7802;0.855
3.173000;-0.0556;0.3880;0.6362;0.747
3.174000;-0.0097;0.4108;0.4139;0.583
3.184000;-0.0098;0.3877;0.3105;0.497
3.196000;-0.0713;0.3664;0.3438;0.508
3.204000;-0.1176;0.2997;0.3447;0.472
3.214000;-0.1411;0.2471;0.2943;0.409
3.224000;-0.1176;0.2171;0.3073;0.394
3.234000;-0.0539;0.2188;0.2792;0.359
3.251000;-0.0335;0.2050;0.1889;0.281
3.254000;-0.0522;0.1794;0.0508;0.194
3.266000;-0.0716;0.1392;-0.0767;0.174
3.274000;-0.1046;0.0813;-0.1256;0.183
3.284000;-0.1812;-0.0090;-0.0616;0.192
3.296000;-0.2758;-0.1122;0.0739;0.307
3.304000;-0.3623;-0.2177;0.2115;0.473
3.314000;-0.4644;-0.3228;0.2532;0.620
3.325000;-0.5305;-0.4253;0.1871;0.705
3.335000;-0.5934;-0.4915;0.0911;0.776
3.353000;-0.6094;-0.4634;-0.0743;0.769
3.355000;-0.5501;-0.3872;-0.3529;0.760
3.375000;-0.4369;-0.2606;-0.6635;0.836
3.377000;-0.2388;-0.1360;-0.9360;0.976
3.388000;-0.0549;0.0208;-1.0665;1.068
3.394000;0.0968;0.1684;-1.0416;1.060
3.404000;0.1569;0.2603;-0.8383;0.892
3.414000;0.1184;0.2667;-0.4798;0.562
3.424000;0.0368;0.1626;-0.0315;0.170
3.435000;-0.0406;0.0019;0.3493;0.352
3.450000;-0.1255;-0.1723;0.5900;0.627
3.455000;-0.1650;-0.2770;0.7090;0.779
3.474000;-0.0724;-0.3305;0.3096;0.459
3.476000;0.0142;-0.2240;-0.1120;0.251
3.487000;0.1030;-0.0760;-0.4481;0.466
3.494000;0.2429;0.0434;-0.5914;0.641
3.507000;0.3492;0.0988;-0.5267;0.640
3.514000;0.4082;0.0573;-0.4132;0.584
3.523000;0.3614;-0.0877;-0.3759;0.529
3.534000;0.2543;-0.2707;-0.4586;0.590
3.544000;0.0880;-0.4059;-0.6911;0.806
3.554000;0.0300;-0.4588;-1.0742;1.169
3.572000;0.0682;-0.3730;-1.4740;1.522
3.576000;0.2052;-0.1720;-1.7194;1.740
3.584000;0.3719;0.0624;-1.7959;1.835
3.594000;0.5458;0.2990;-1.7340;1.842
3.604000;0.6548;0.4940;-1.5797;1.780
3.614000;0.7506;0.6661;-1.3001;1.642
3.625000;0.7943;0.7574;-0.9073;1.424
3.635000;0.7958;0.7857;-0.4771;1.216
3.645000;0.8174;0.7985;-0.2214;1.164
3.655000;0.8438;0.8161;-0.2981;1.211
3.678000;0.7978;0.8480;-0.4802;1.259
3.680000;0.7833;0.9878;-0.6527;1.420
3.684000;0.7678;1.1538;-0.6628;1.536
3.694000;0.8089;1.3613;-0.5340;1.671
3.704000;0.7826;1.5271;-0.2478;1.734
3.714000;0.6908;1.5840;0.1821;1.738
3.724000;0.5845;1.5016;0.6819;1.750
3.735000;0.4593;1.3139;1.1765;1.822
3.744000;0.3371;1.0935;1.5374;1.916
3.754000;0.2093;0.9132;1.7917;2.022
3.767000;0.1035;0.8357;1.9127;2.090
3.774000;-0.0199;0.8428;2.0062;2.176
3.784000;-0.1249;0.8891;2.1543;2.334
3.794000;-0.1853;0.9158;2.3001;2.483
3.805000;-0.1841;0.8159;2.2097;2.363
3.815000;-0.1265;0.7894;1.9864;2.141
3.824000;-0.0722;0.8052;1.5647;1.761
3.835000;-0.0614;0.8395;0.9319;1.256
3.845000;-0.0715;0.8934;0.2889;0.942
3.855000;-0.0755;0.9154;-0.2370;0.949
3.884000;-0.0800;0.9228;-0.6476;1.130
3.886000;-0.0303;0.8966;-0.9051;1.274
3.887000;0.0742;0.8349;-1.1294;1.406
3.894000;0.1918;0.7819;-1.2948;1.525
3.904000;0.2277;0.7281;-1.4105;1.604
3.916000;0.2016;0.6872;-1.4778;1.642
3.924000;0.2241;0.7208;-1.5569;1.730
3.934000;0.2299;0.7268;-1.7514;1.910
3.944000;0.2102;0.6958;-2.0223;2.149
3.954000;0.1899;0.6705;-2.2864;2.390
3.978000;0.1321;0.6449;-2.4726;2.559
3.981000;0.0286;0.6242;-2.5421;2.618
3.984000;-0.1039;0.5356;-2.4474;2.507
3.994000;-0.2689;0.3891;-2.2200;2.270
4.004000;-0.3977;0.2108;-1.9232;1.975
4.015000;-0.5372;0.0572;-1.6298;1.717
4.024000;-0.6030;-0.0612;-1.3581;1.487
4.034000;-0.5644;-0.1015;-1.2071;1.336
4.044000;-0.4520;-0.0627;-1.1631;1.249
4.054000;-0.2899;0.0644;-1.2175;1.253
4.077000;-0.1291;0.2391;-1.2757;1.304
4.080000;0.0125;0.4375;-1.2590;1.333
4.084000;0.1192;0.6120;-1.2149;1.366
4.094000;0.2308;0.7344;-1.2079;1.432
4.104000;0.3464;0.8251;-1.1514;1.458
4.115000;0.4441;0.8842;-1.0445;1.439
4.124000;0.5146;0.9084;-0.9464;1.409
4.134000;0.5820;1.0073;-0.8484;1.440
4.144000;0.5651;1.0504;-0.8233;1.449
4.155000;0.5205;1.0793;-0.7720;1.425
4.180000;0.5451;1.1084;-0.7749;1.458
4.183000;0.5683;1.1403;-0.9172;1.570
4.184000;0.6298;1.1935;-1.0621;1.717
4.194000;0.6734;1.2932;-1.2914;1.948
4.204000;0.7649;1.4384;-1.5261;2.232
4.214000;0.8095;1.6301;-1.6670;2.468
4.224000;0.7462;1.8243;-1.6785;2.589
4.234000;0.4972;1.8791;-1.5508;2.487
4.244000;0.0433;1.7842;-1.0721;2.082
4.255000;-0.3365;1.6012;-0.4026;1.685
4.287000;-0.5809;1.3303;0.3481;1.493
4.290000;-0.7021;1.1107;1.2284;1.799
4.291000;-0.8057;0.9977;1.9633;2.345
4.295000;-0.9065;0.9806;2.5705;2.897
4.304000;-0.9778;0.9527;3.1882;3.468
4.315000;-1.2466;0.9187;4.0542;4.340
4.324000;-1.5054;0.9070;5.1032;5.397
4.334000;-1.7027;0.8701;6.0188;6.315
4.344000;-1.6805;0.6183;6.4426;6.687
4.356000;-1.4843;0.2421;6.2623;6.440
4.381000;-1.4254;-0.1121;5.3914;5.578
4.383000;-1.5847;-0.3007;4.1835;4.484
4.385000;-1.8851;-0.2971;3.2806;3.795
4.394000;-2.1070;-0.2088;2.9245;3.611
4.404000;-2.1711;-0.2118;3.1616;3.841
4.415000;-2.1011;-0.3605;3.8409;4.393
4.424000;-1.9113;-0.5676;4.3353;4.772
4.434000;-1.6906;-0.8208;4.4284;4.811
4.444000;-1.4607;-0.9938;4.0632;4.431
4.454000;-1.2797;-0.9962;3.3039;3.680
4.471000;-0.7055;-0.2176;1.3013;1.496
4.474000;-0.2257;0.3142;0.2842;0.480
4.484000;0.3372;0.8344;-0.7203;1.153
4.494000;0.7481;1.3302;-1.1699;1.923
4.504000;0.9186;1.6681;-0.9834;2.143
4.515000;0.7667;1.7170;-0.4984;1.945
4.523000;0.4322;1.3750;-0.0458;1.442
4.534000;0.0551;0.7440;0.0914;0.752
4.543000;-0.3157;0.0623;-0.1136;0.341
4.554000;-0.5750;-0.4829;-0.6077;0.966
4.571000;-0.7232;-0.8897;-1.2837;1.721
4.574000;-0.7363;-1.1202;-1.9714;2.384
4.584000;-0.6432;-1.1434;-2.4685;2.795
4.593000;-0.4780;-0.9933;-2.6532;2.873
4.604000;-0.4060;-0.7170;-2.5575;2.687
4.615000;-0.4397;-0.4315;-2.3535;2.433
4.624000;-0.4866;-0.2088;-2.0953;2.161
4.635000;-0.4503;-0.1125;-2.0753;2.127
4.645000;-0.3540;-0.0647;-2.3080;2.336
4.658000;-0.3390;-0.0605;-2.5289;2.552
4.670000;-0.5050;-0.0482;-2.6805;2.728
4.674000;-0.6611;0.0027;-2.7521;2.830
4.686000;-0.8286;0.0151;-2.6594;2.786
4.694000;-0.9641;-0.0582;-2.4022;2.589
4.703000;-1.1385;-0.2508;-1.8974;2.227
4.715000;-1.2669;-0.5307;-1.1828;1.813
4.723000;-1.3124;-0.8196;-0.4823;1.621
4.734000;-1.2950;-1.0277;0.0852;1.655
4.744000;-1.2854;-1.1915;0.5556;1.839
4.755000;-1.1794;-1.2990;0.9017;1.973
4.777000;-1.0244;-1.3508;1.0962;2.019
4.780000;-0.8055;-1.2923;1.1374;1.901
4.787000;-0.5758;-1.1587;1.0399;1.660
4.794000;-0.2187;-0.9042;0.7995;1.227
4.804000;-0.1097;-0.9115;0.6702;1.137
4.816000;-0.0471;-0.9287;0.6392;1.128
4.824000;0.0385;-0.9866;0.5663;1.138
4.834000;0.0545;-1.0566;0.5589;1.197
4.844000;0.0599;-1.1038;0.8501;1.394
4.854000;-0.0517;-1.1084;1.4404;1.818
4.875000;-0.2046;-1.0632;2.2549;2.501
4.876000;-0.1984;-0.9654;2.9255;3.087
4.884000;-0.1667;-0.9709;3.3154;3.459
4.894000;-0.0548;-1.1112;3.6493;3.815
4.904000;0.3423;-1.1960;4.1298;4.313
4.914000;0.9374;-1.1389;4.4522;4.690
4.924000;1.5646;-0.9510;4.2764;4.652
4.934000;2.2170;-0.6649;3.4240;4.133
4.945000;2.7044;-0.3227;2.1750;3.485
4.956000;2.8829;-0.0444;0.8719;3.012
4.983000;2.7404;0.2319;-0.1780;2.756
4.986000;2.4058;0.4094;-0.7087;2.541
4.987000;2.0185;0.2882;-0.8534;2.210
4.994000;1.7501;-0.2067;-0.5885;1.858
5.004000;1.5824;-0.8827;-0.1951;1.822
5.017000;1.3941;-1.4435;0.2324;2.020
5.024000;1.1546;-1.8574;0.5829;2.263
5.034000;0.9318;-2.0875;0.7642;2.410
5.045000;0.7213;-2.1424;0.8298;2.408
5.055000;0.5677;-2.0823;0.5885;2.237
5.082000;0.5036;-1.8759;0.1481;1.948
5.084000;0.5321;-1.4865;-0.3672;1.621
5.085000;0.4950;-1.0744;-0.8157;1.437
5.094000;0.3107;-0.7653;-1.1883;1.447
5.104000;-0.0809;-0.6201;-1.3646;1.501
5.114000;-0.6929;-0.6848;-1.3580;1.671
5.124000;-1.3374;-0.8503;-1.3947;2.111
5.134000;-1.8267;-1.0296;-1.3993;2.521
5.144000;-1.4619;-0.7651;-1.3794;2.151
5.155000;-0.8415;-0.2980;-1.3006;1.578
5.176000;-0.1724;0.2243;-1.3631;1.392
5.178000;0.4428;0.8573;-1.5428;1.820
5.184000;0.8711;1.4714;-1.6351;2.366
5.194000;1.0729;1.9945;-1.6920;2.827
5.204000;1.0960;2.3688;-1.7599;3.148
5.214000;0.9628;2.4962;-1.8869;3.274
5.223000;0.6997;2.3045;-1.9869;3.122
5.234000;0.4526;1.8124;-1.9599;2.708
5.244000;0.2802;1.1736;-1.8531;2.211
5.255000;0.0872;0.5712;-1.5841;1.686
5.266000;-0.1381;0.1343;-1.1513;1.167
5.286000;-0.3438;-0.1440;-0.7628;0.849
5.288000;-0.6232;-0.3171;-0.5260;0.875
5.294000;-0.8880;-0.3502;-0.4951;1.075
5.304000;-1.0585;-0.2596;-0.6151;1.252
5.314000;-1.1036;-0.1002;-0.8377;1.389
5.324000;-1.0117;0.1099;-1.1495;1.535
5.337000;-0.8430;0.3829;-1.3764;1.659
5.344000;-0.7048;0.6648;-1.4605;1.753
5.354000;-0.5521;0.9428;-1.3212;1.714
5.364000;-0.5683;1.1315;-0.9134;1.561
5.374000;-0.5699;1.2743;-0.3876;1.449
5.401000;-0.5463;1.3634;0.2679;1.493
5.403000;-0.4961;1.3382;1.0942;1.798
5.405000;-0.2743;1.1668;1.8254;2.184
5.416000;-0.1221;0.8241;2.2844;2.432
5.424000;-0.0349;0.3702;2.6292;2.655
5.434000;0.0292;-0.0378;2.8091;2.810
5.444000;-0.0259;-0.4263;2.7256;2.759
5.455000;-0.2198;-0.8627;2.4671;2.623
