time;ax;ay;az;aT
0.692000;0.0179;0.0193;-0.1433;0.146
0.697000;0.0329;-0.0001;-0.1451;0.149
0.703000;0.0427;0.0166;-0.0995;0.110
0.708000;0.0024;0.0093;-0.0425;0.044
0.711000;0.0003;0.0115;-0.0119;0.017
0.717000;-0.0352;-0.0359;0.0468;0.069
0.723000;-0.0088;-0.0262;-0.0635;0.069
0.727000;-0.0132;-0.0330;0.1143;0.120
0.731000;-0.0269;-0.0424;0.0486;0.070
0.736000;-0.0330;-0.0374;0.0238;0.055
0.742000;-0.0168;-0.0492;0.0610;0.080
0.747000;-0.0049;-0.0656;0.0409;0.078
0.751000;0.0028;-0.0629;0.0281;0.069
0.757000;-0.0013;-0.0292;0.0272;0.040
0.761000;0.0018;0.0138;-0.0140;0.020
0.766000;0.0188;0.0519;-0.0383;0.067
0.771000;0.0307;0.0588;-0.0482;0.082
0.776000;0.0374;0.0751;-0.0581;0.102
0.781000;0.0482;0.0843;-0.0417;0.106
0.786000;0.0728;0.1103;-0.0446;0.139
0.791000;0.0474;0.1196;-0.0332;0.133
0.796000;0.0387;0.1267;-0.0434;0.139
0.800000;0.0255;0.1173;-0.0179;0.121
0.805000;0.0032;0.1367;-0.0165;0.138
0.815000;0.0074;0.1254;-0.0364;0.131
0.816000;-0.0048;0.1142;-0.0349;0.120
0.820000;-0.0142;0.1034;-0.0097;0.105
0.825000;-0.0186;0.1023;-0.0180;0.106
0.830000;-0.0656;0.0872;-0.0096;0.110
0.835000;-0.0320;0.1033;0.0555;0.122
0.843000;0.0004;0.0648;0.0798;0.103
0.844000;0.0575;0.0647;0.1322;0.158
0.849000;0.0682;0.0267;0.1534;0.170
0.854000;0.1137;0.0056;0.2052;0.235
0.859000;0.1322;0.0156;0.2328;0.268
0.865000;0.1623;0.0352;0.2579;0.307
0.869000;0.1801;0.0380;0.3016;0.353
0.874000;0.1669;0.0193;0.3024;0.346
0.879000;0.1612;0.0460;0.3529;0.391
0.883000;0.1087;0.0396;0.3887;0.406
0.888000;0.1048;0.0500;0.3909;0.408
0.896000;0.0757;0.0057;0.4217;0.428
0.898000;0.0721;-0.0100;0.4599;0.466
0.902000;0.0361;-0.0257;0.4670;0.469
0.909000;0.0154;-0.0393;0.4671;0.469
0.913000;0.0029;-0.0438;0.4625;0.465
0.918000;-0.0449;-0.0393;0.4222;0.426
0.925000;-0.0733;-0.0401;0.4156;0.424
0.927000;-0.0733;-0.0153;0.3758;0.383
0.933000;-0.0929;-0.0055;0.3433;0.356
0.937000;-0.0606;-0.0060;0.3112;0.317
0.942000;-0.0360;0.0169;0.2553;0.258
0.947000;0.0073;0.0392;0.2187;0.222
0.952000;0.0428;0.0560;0.1835;0.197
0.957000;0.0730;0.0818;0.1487;0.185
0.962000;0.0886;0.0882;0.1641;0.206
0.967000;0.0925;0.1156;0.1605;0.218
0.972000;0.1015;0.1188;0.1332;0.205
0.977000;0.1016;0.0955;0.0801;0.161
0.982000;0.1120;0.0936;-0.0033;0.146
0.987000;0.0589;0.0962;-0.0978;0.149
0.994000;0.0255;0.1155;-0.1631;0.201
0.996000;0.0140;0.1331;-0.2531;0.286
1.001000;-0.0000;0.1388;-0.3240;0.352
1.012000;-0.0334;0.1450;-0.3518;0.382
1.013000;-0.0313;0.1327;-0.4108;0.433
1.015000;-0.0294;0.1473;-0.4054;0.432
1.020000;-0.0327;0.1289;-0.3834;0.406
1.026000;-0.0581;0.1206;-0.3831;0.406
1.030000;-0.0292;0.1080;-0.3231;0.342
1.035000;-0.0440;0.1244;-0.2849;0.314
1.041000;-0.0400;0.1124;-0.2516;0.278
1.044000;-0.0600;0.0624;-0.2257;0.242
1.050000;-0.0870;0.0270;-0.1639;0.188
1.054000;-0.1018;-0.0320;-0.1310;0.169
1.060000;-0.1502;-0.0861;-0.1316;0.217
1.065000;-0.1842;-0.0993;-0.1227;0.243
1.069000;-0.2088;-0.1148;-0.1186;0.266
1.074000;-0.2262;-0.1206;-0.1074;0.278
1.079000;-0.2340;-0.1403;-0.1369;0.305
1.084000;-0.2181;-0.1384;-0.1210;0.285
1.089000;-0.2002;-0.1290;-0.0479;0.243
1.095000;-0.1635;-0.1218;-0.0060;0.204
1.100000;-0.1820;-0.1168;0.0835;0.232
1.105000;-0.1721;-0.1142;0.1777;0.272
1.113000;-0.1746;-0.1022;0.3218;0.380
1.115000;-0.1846;-0.1337;0.3823;0.445
1.119000;-0.2019;-0.1610;0.4858;0.550
1.141000;-0.1596;-0.1654;0.5009;0.551
1.143000;-0.1599;-0.1804;0.5140;0.568
1.143000;-0.1480;-0.1630;0.4580;0.508
1.143000;-0.1285;-0.1462;0.3617;0.411
1.144000;-0.1536;-0.1324;0.2801;0.346
1.148000;-0.1155;-0.1547;0.1460;0.242
1.153000;-0.1147;-0.1291;0.0290;0.175
1.159000;-0.0988;-0.1321;-0.0974;0.192
1.163000;-0.0587;-0.0771;-0.1999;0.222
1.168000;0.0102;-0.0572;-0.3311;0.336
1.172000;0.0460;-0.0530;-0.3906;0.397
1.178000;0.1081;-0.0688;-0.4505;0.468
1.182000;0.1752;-0.0567;-0.4628;0.498
1.187000;0.2232;-0.0505;-0.4014;0.462
1.193000;0.2284;-0.0333;-0.3166;0.392
1.197000;0.2216;-0.0175;-0.1988;0.298
1.202000;0.1501;0.0088;-0.0599;0.162
1.207000;0.0953;0.0405;0.0596;0.119
1.212000;0.0505;0.0244;0.1979;0.206
1.216000;0.0445;0.0034;0.3145;0.318
1.221000;0.0248;-0.0373;0.3403;0.343
1.227000;-0.0064;-0.0716;0.3592;0.366
1.231000;-0.0589;-0.1190;0.3472;0.372
1.236000;-0.0921;-0.0912;0.3166;0.342
1.241000;-0.1182;-0.0955;0.2264;0.273
1.247000;-0.1111;-0.0911;0.0937;0.172
1.251000;-0.0878;-0.0921;-0.0148;0.128
1.255000;-0.0434;-0.0907;-0.1350;0.168
1.261000;0.0269;-0.1083;-0.2001;0.229
1.265000;0.0660;-0.0707;-0.2413;0.260
1.270000;0.0785;-0.0730;-0.2754;0.296
1.275000;0.1006;-0.0866;-0.2523;0.285
1.280000;0.0894;-0.0897;-0.2294;0.262
1.285000;0.0783;-0.0876;-0.2258;0.255
1.290000;0.0601;-0.0779;-0.1889;0.213
1.296000;0.0010;-0.0366;-0.2070;0.210
1.300000;-0.0180;0.0053;-0.2206;0.221
1.305000;-0.0304;-0.0144;-0.2008;0.204
1.310000;-0.0093;-0.0215;-0.1573;0.159
1.316000;0.0173;-0.0473;-0.0733;0.089
1.319000;0.0016;-0.0660;-0.0491;0.082
1.325000;0.0056;-0.0731;0.0802;0.109
1.329000;-0.0191;-0.0710;0.1688;0.184
1.334000;-0.0752;-0.0672;0.1882;0.214
1.338000;-0.1032;-0.0428;0.2173;0.244
1.344000;-0.1155;-0.0170;0.1940;0.226
1.349000;-0.1194;-0.0042;0.1924;0.226
1.354000;-0.0738;-0.0210;0.1862;0.201
1.359000;-0.0166;-0.0386;0.1372;0.144
1.363000;0.0712;-0.0499;0.0599;0.106
1.369000;0.1063;-0.0403;-0.0052;0.114
1.373000;0.1346;-0.0167;-0.0511;0.145
1.380000;0.1443;-0.0121;-0.1136;0.184
1.383000;0.1521;0.0378;-0.1449;0.213
1.388000;0.1291;-0.0335;-0.0473;0.142
1.396000;0.1257;0.0150;-0.2319;0.264
1.397000;0.0819;0.0497;-0.1749;0.199
1.404000;0.0456;0.0345;-0.1205;0.133
1.414000;0.0285;0.0221;-0.1332;0.138
1.415000;0.0063;0.0268;-0.1244;0.127
1.417000;-0.0211;-0.0186;-0.0942;0.098
1.422000;-0.0681;-0.0397;-0.0665;0.103
1.427000;-0.1185;-0.0561;-0.0197;0.133
1.431000;-0.1999;-0.0579;0.0624;0.217
1.436000;-0.2538;-0.0553;0.0893;0.275
1.442000;-0.3039;-0.0601;0.1065;0.328
1.446000;-0.2835;-0.0627;0.1307;0.318
1.451000;-0.2617;-0.0679;0.1761;0.323
1.456000;-0.2144;-0.1064;0.2354;0.336
1.461000;-0.1389;-0.0643;0.2468;0.290
1.466000;-0.0710;-0.0749;0.2464;0.267
1.471000;-0.0274;-0.0572;0.2246;0.233
1.476000;0.0494;0.0003;0.1865;0.193
1.481000;0.1022;0.0049;0.1677;0.196
1.486000;0.1408;0.0423;0.1089;0.183
1.490000;0.1721;0.0484;0.0814;0.196
1.496000;0.1701;0.1042;0.0115;0.200
1.500000;0.2107;0.0955;-0.0032;0.231
1.505000;0.1941;0.0846;0.0035;0.212
1.518000;0.1538;0.0668;-0.0303;0.170
1.519000;0.1165;0.0494;0.0264;0.129
1.519000;0.0511;0.0464;0.0755;0.102
1.528000;0.0076;0.0125;0.1313;0.132
1.530000;-0.1091;0.0334;0.1843;0.217
1.534000;-0.1699;0.0467;0.1492;0.231
1.539000;-0.2061;0.0168;0.1595;0.261
1.544000;-0.1963;0.0036;0.1460;0.245
1.549000;-0.1646;0.0141;0.1422;0.218
1.554000;-0.1377;0.0006;0.1882;0.233
1.561000;-0.1109;0.0372;0.2149;0.245
1.565000;-0.0696;0.0471;0.2295;0.244
1.569000;-0.0046;0.0497;0.2299;0.235
1.575000;0.0201;0.0210;0.2374;0.239
1.582000;0.0288;-0.0292;0.2283;0.232
1.588000;0.0599;0.0964;0.2028;0.232
1.589000;0.1598;0.1896;0.2013;0.319
1.597000;0.2366;0.3077;0.2117;0.442
1.602000;0.2658;0.2871;0.0987;0.404
1.603000;0.2862;0.2684;0.0081;0.392
1.613000;0.3681;0.2593;-0.0250;0.451
1.614000;0.3658;0.2505;-0.0176;0.444
1.618000;0.3632;0.2134;0.0017;0.421
1.623000;0.3414;0.1549;0.0544;0.379
1.628000;0.2842;0.1155;0.0832;0.318
1.633000;0.2229;0.0786;0.0904;0.253
1.638000;0.1698;0.0773;0.1479;0.238
1.643000;0.0868;0.1046;0.1527;0.204
1.648000;0.0146;0.0746;0.1766;0.192
1.653000;-0.0201;0.0827;0.1909;0.209
1.658000;-0.0224;0.0666;0.2006;0.213
1.662000;-0.0239;0.0382;0.1912;0.196
1.667000;-0.0057;0.0408;0.1866;0.191
1.672000;0.0223;0.0431;0.1892;0.195
1.680000;0.0359;0.0495;0.1848;0.195
1.682000;0.0657;0.0695;0.1997;0.221
1.688000;0.1178;0.0883;0.1682;0.224
1.694000;0.1495;0.1226;0.1347;0.236
1.697000;0.1681;0.1465;0.0637;0.232
1.702000;0.2047;0.1862;-0.0184;0.277
1.706000;0.2145;0.1609;-0.0855;0.282
1.711000;0.2193;0.1643;-0.1568;0.316
1.720000;0.2212;0.1248;-0.1990;0.323
1.721000;0.2062;0.0692;-0.2574;0.337
1.729000;0.1436;0.0117;-0.2751;0.311
1.731000;0.1055;-0.0357;-0.3282;0.347
1.736000;0.0499;0.0221;-0.3668;0.371
1.741000;-0.0194;0.0515;-0.4031;0.407
1.745000;-0.0240;0.0981;-0.4465;0.458
1.752000;-0.0288;0.1167;-0.4901;0.505
1.755000;-0.0433;0.1361;-0.5028;0.523
1.761000;-0.0315;0.1038;-0.5180;0.529
1.765000;-0.0411;0.1013;-0.5023;0.514
1.770000;-0.0173;0.0902;-0.4631;0.472
1.775000;-0.0197;0.0872;-0.4265;0.436
1.780000;-0.0149;0.0946;-0.3542;0.367
1.785000;-0.0294;0.0669;-0.2966;0.305
1.789000;-0.0104;0.0734;-0.2034;0.216
1.796000;-0.0320;0.0588;-0.1200;0.137
1.799000;-0.0514;0.0542;0.0134;0.076
1.804000;-0.0562;0.0065;0.1059;0.120
1.819000;-0.1110;-0.0580;0.1913;0.229
1.821000;-0.1538;-0.0970;0.2384;0.300
1.821000;-0.1869;-0.1487;0.3192;0.399
1.824000;-0.2372;-0.1274;0.3475;0.440
1.829000;-0.3095;-0.0953;0.3210;0.456
1.835000;-0.3320;-0.0957;0.2687;0.438
1.839000;-0.3382;-0.1281;0.2070;0.417
1.844000;-0.3038;-0.1517;0.0549;0.344
1.848000;-0.2889;-0.1325;-0.0396;0.320
1.853000;-0.3172;-0.1084;-0.1508;0.368
1.858000;-0.2716;-0.0961;-0.2284;0.368
1.864000;-0.2286;-0.0998;-0.2583;0.359
1.868000;-0.2097;-0.0576;-0.2834;0.357
1.873000;-0.1720;-0.0432;-0.2490;0.306
1.880000;-0.1202;-0.0303;-0.1719;0.212
1.883000;-0.1260;-0.0312;-0.0663;0.146
1.888000;-0.1056;-0.0387;0.0629;0.129
1.898000;-0.1018;-0.0031;0.1704;0.199
1.900000;-0.0928;0.0010;0.2659;0.282
1.903000;-0.0879;-0.0240;0.2682;0.283
1.908000;-0.1205;-0.0378;0.2539;0.284
1.926000;-0.1188;-0.0380;0.1801;0.219
1.927000;-0.1332;-0.0411;0.0945;0.168
1.928000;-0.1422;-0.0134;0.0140;0.144
1.928000;-0.1558;-0.0005;-0.0903;0.180
1.932000;-0.1026;-0.0139;-0.1825;0.210
1.937000;-0.0594;-0.0221;-0.2340;0.242
1.941000;0.0164;-0.0491;-0.3309;0.335
1.951000;0.0413;-0.0585;-0.3418;0.349
1.952000;0.0535;-0.0267;-0.3410;0.346
1.956000;0.0390;-0.0180;-0.2877;0.291
1.967000;0.0553;0.0130;-0.2443;0.251
1.968000;0.0382;0.0254;-0.1580;0.165
1.971000;0.0357;0.0121;-0.0792;0.088
1.985000;0.0148;0.0062;0.0186;0.025
1.986000;-0.0318;-0.0115;0.0445;0.056
1.986000;-0.0417;-0.0292;0.0823;0.097
1.990000;-0.0749;-0.0397;0.1106;0.139
1.996000;-0.1145;-0.0433;0.0958;0.155
2.000000;-0.1154;-0.0689;0.0716;0.152
2.005000;-0.1137;-0.0445;0.0499;0.132
2.013000;-0.1122;-0.0251;-0.0004;0.115
2.018000;-0.0657;0.0012;-0.0147;0.067
2.020000;-0.0103;-0.0181;-0.0505;0.055
2.025000;0.0183;-0.0206;-0.0528;0.060
2.039000;0.0412;-0.0254;0.0238;0.054
2.040000;-0.0012;0.0030;0.0597;0.060
2.041000;-0.0104;0.0336;0.0860;0.093
2.044000;-0.0341;0.0567;0.0837;0.107
2.049000;0.0136;0.0103;0.2415;0.242
2.054000;-0.0058;0.0017;-0.0429;0.043
2.059000;-0.0418;-0.0359;-0.0089;0.056
2.064000;-0.0248;-0.0447;0.0580;0.077
2.069000;-0.0270;-0.0299;-0.0297;0.050
2.073000;-0.0175;-0.0178;-0.0336;0.042
2.079000;-0.0177;0.0131;-0.0589;0.063
2.083000;-0.0107;0.0177;-0.0697;0.073
2.088000;0.0438;0.0037;-0.0947;0.104
2.096000;0.0717;-0.0101;-0.1172;0.138
2.098000;0.0639;0.0122;-0.1206;0.137
2.103000;0.0896;0.0371;-0.1003;0.140
2.108000;0.0821;0.0315;-0.0804;0.119
2.118000;0.1129;0.0238;-0.0108;0.116
2.119000;0.1082;0.0049;0.0343;0.114
2.123000;0.1181;0.0076;0.0790;0.142
2.128000;0.0787;-0.0275;0.1233;0.149
2.132000;0.0757;-0.0525;0.1577;0.183
2.137000;0.0020;-0.0488;0.2179;0.223
2.142000;-0.0682;-0.0762;0.2871;0.305
2.147000;-0.1066;-0.0824;0.3368;0.363
2.152000;-0.1614;-0.0939;0.3459;0.393
2.157000;-0.2136;-0.0918;0.3385;0.411
2.162000;-0.2396;-0.0762;0.3195;0.407
2.167000;-0.2445;-0.1115;0.2748;0.384
2.171000;-0.2024;-0.0925;0.2139;0.309
2.176000;-0.1563;-0.0527;0.1466;0.221
2.183000;-0.1014;-0.0206;0.0965;0.141
2.186000;-0.0611;-0.0102;0.0373;0.072
2.192000;-0.0090;-0.0092;-0.0238;0.027
2.197000;0.0026;0.0278;-0.0821;0.087
2.201000;0.0644;0.0555;-0.0902;0.124
2.206000;0.0954;0.0577;-0.1080;0.155
2.221000;0.1008;0.0415;-0.1115;0.156
2.222000;0.1115;0.0094;-0.1008;0.151
2.222000;0.0754;0.0159;-0.1141;0.138
2.225000;0.0472;-0.0223;-0.0752;0.092
2.231000;0.0168;0.0206;-0.0556;0.062
2.235000;-0.0278;-0.0152;-0.0385;0.050
2.240000;-0.0487;-0.0173;-0.0169;0.054
2.245000;-0.0838;-0.0338;0.0070;0.091
2.250000;-0.0926;-0.0573;0.0259;0.112
2.255000;-0.0969;-0.0927;0.0068;0.134
2.260000;-0.1202;-0.0921;0.0139;0.152
2.264000;-0.1243;-0.0749;0.0162;0.146
2.269000;-0.1094;-0.0911;0.0090;0.143
2.274000;-0.1275;-0.0809;0.0184;0.152
2.279000;-0.0858;-0.0755;0.0467;0.123
2.285000;-0.0630;-0.0701;0.0677;0.116
2.289000;-0.0232;-0.0696;0.0766;0.106
2.298000;-0.0073;-0.0550;0.0784;0.096
2.299000;0.0679;-0.0623;0.0684;0.115
2.304000;0.1095;-0.0343;0.0657;0.132
2.308000;0.1176;-0.0309;0.0537;0.133
2.323000;0.1421;0.0051;0.0206;0.144
2.324000;0.1474;0.0140;-0.0311;0.151
2.324000;0.1573;0.0059;-0.0680;0.171
2.334000;0.1696;-0.0075;-0.1211;0.208
2.335000;0.2006;0.0167;-0.1285;0.239
2.338000;0.2026;0.0119;-0.2307;0.307
2.343000;0.2283;-0.0047;-0.2965;0.374
2.348000;0.2582;-0.0213;-0.3498;0.435
2.353000;0.2544;-0.0090;-0.3838;0.461
2.358000;0.2574;-0.0154;-0.4128;0.487
2.363000;0.1772;-0.0234;-0.3990;0.437
2.367000;0.1286;-0.0236;-0.3119;0.338
2.372000;0.1042;-0.0187;-0.2565;0.277
2.377000;0.0632;-0.0066;-0.2064;0.216
2.383000;0.0177;-0.0084;-0.1401;0.141
2.387000;-0.0109;-0.0459;-0.0625;0.078
2.392000;-0.0820;-0.0382;-0.0614;0.109
2.397000;-0.1334;-0.0521;-0.0746;0.161
2.403000;-0.1418;-0.0636;-0.0686;0.170
2.407000;-0.2143;-0.0705;-0.0958;0.245
2.420000;-0.2556;-0.0965;-0.1062;0.293
2.421000;-0.2779;-0.1033;-0.1140;0.318
2.422000;-0.2978;-0.0770;-0.1622;0.348
2.426000;-0.2586;-0.0555;-0.2147;0.341
2.432000;-0.1939;-0.0766;-0.2146;0.299
2.436000;-0.1516;-0.0712;-0.2217;0.278
2.441000;-0.0910;-0.0605;-0.2479;0.271
2.447000;-0.0480;-0.0350;-0.2195;0.227
2.450000;-0.0223;-0.0494;-0.1986;0.206
2.456000;-0.0256;-0.0440;-0.1448;0.153
2.461000;-0.0219;-0.0262;-0.0655;0.074
2.466000;-0.0629;-0.0390;0.0131;0.075
2.471000;-0.0770;-0.0325;0.0814;0.117
2.476000;-0.1358;-0.0428;0.1207;0.187
2.480000;-0.1844;-0.0746;0.1480;0.248
2.485000;-0.2590;-0.0661;0.1679;0.316
2.490000;-0.3262;-0.0776;0.1795;0.380
2.495000;-0.3489;-0.0994;0.1961;0.412
2.500000;-0.3582;-0.1076;0.1794;0.415
2.505000;-0.3540;-0.1328;0.1341;0.401
2.509000;-0.3266;-0.1180;0.0962;0.360
2.515000;-0.2663;-0.1180;0.0751;0.301
2.520000;-0.1922;-0.1064;0.0327;0.222
2.525000;-0.1327;-0.0563;0.0070;0.144
2.535000;-0.0971;-0.0683;-0.0139;0.120
2.536000;-0.0229;-0.0464;-0.0469;0.070
2.539000;0.0039;-0.0432;-0.0488;0.065
2.544000;0.0339;-0.0276;-0.0556;0.071
2.549000;0.0504;-0.0354;-0.0268;0.067
2.554000;0.0652;-0.0547;-0.0338;0.092
2.559000;0.0567;-0.0402;-0.0028;0.070
2.564000;0.0699;-0.0018;0.0044;0.070
2.568000;0.0497;0.0174;0.0497;0.072
2.573000;0.0532;0.0294;0.0592;0.085
2.579000;0.0611;0.0243;0.0544;0.085
2.583000;0.0761;0.0429;0.0354;0.094
2.588000;0.0910;0.0541;0.0164;0.107
2.593000;0.0815;0.0837;0.0164;0.118
2.598000;0.1052;0.0606;-0.0001;0.121
2.603000;0.0932;0.0495;0.0429;0.114
2.608000;0.0906;0.0287;0.0144;0.096
2.615000;0.0927;0.0056;0.0171;0.094
2.620000;0.1208;-0.0223;-0.0159;0.124
2.622000;0.1297;-0.0311;-0.0319;0.137
2.627000;0.1644;-0.0305;-0.0026;0.167
2.633000;0.1752;-0.0275;-0.0187;0.178
2.637000;0.1504;-0.0198;-0.0133;0.152
2.642000;0.1309;-0.0261;-0.0294;0.137
2.646000;0.1141;-0.0180;-0.0453;0.124
2.652000;0.0884;-0.0123;-0.0374;0.097
2.657000;0.0823;-0.0232;-0.0201;0.088
