5.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,
6.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,
6.357142857142858,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,
6.285714285714286,10.0,10.0,0.0,0.0,0.0,0.0,
6.285714285714286,10.0,10.0,0.0,0.0,0.0,0.0,
5.104895104895105,0.0,0.0,0.0,0.0,0.0,0.0,
6.137931034482759,10.0,10.0,10.0,0.0,0.0,0.0,
